Column1;Column2;Column3;Column4;Column5;Column6
# Red box data ;;;;;
# slow cooling cycle (mol con 0.50);;;;;
# t0: 2022              3              8             16             16         32.004;;;;;
# T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.23446e+02 ; -4.68324e-01 ; -2.51989e-03 ; -2.18319e-05 ; -2.41708e-03 ; 2.03778e+02 
2.23024e+02 ; -4.67098e-01 ; -2.53754e-03 ; -2.17589e-05 ; -2.43680e-03 ; 2.04778e+02 
2.22642e+02 ; -4.65595e-01 ; -2.55746e-03 ; -2.16748e-05 ; -2.45446e-03 ; 2.05777e+02 
2.22215e+02 ; -4.64700e-01 ; -2.57723e-03 ; -2.16174e-05 ; -2.47422e-03 ; 2.06779e+02 
2.21836e+02 ; -4.62719e-01 ; -2.59432e-03 ; -2.15114e-05 ; -2.49170e-03 ; 2.07779e+02 
2.21405e+02 ; -4.61589e-01 ; -2.61406e-03 ; -2.14432e-05 ; -2.51161e-03 ; 2.08796e+02 
2.20974e+02 ; -4.60416e-01 ; -2.63160e-03 ; -2.13731e-05 ; -2.53151e-03 ; 2.09796e+02 
2.20599e+02 ; -4.56639e-01 ; -2.65159e-03 ; -2.11843e-05 ; -2.54884e-03 ; 2.10797e+02 
2.20179e+02 ; -4.55324e-01 ; -2.67047e-03 ; -2.11082e-05 ; -2.56827e-03 ; 2.11813e+02 
2.19759e+02 ; -4.55286e-01 ; -2.68757e-03 ; -2.10915e-05 ; -2.58768e-03 ; 2.12824e+02 
2.19334e+02 ; -4.53617e-01 ; -2.70725e-03 ; -2.09991e-05 ; -2.60729e-03 ; 2.13839e+02 
2.18973e+02 ; -4.53669e-01 ; -2.72649e-03 ; -2.09887e-05 ; -2.62399e-03 ; 2.14839e+02 
2.18549e+02 ; -4.53710e-01 ; -2.74308e-03 ; -2.09755e-05 ; -2.64358e-03 ; 2.15854e+02 
2.18195e+02 ; -4.52368e-01 ; -2.76226e-03 ; -2.09010e-05 ; -2.65992e-03 ; 2.16853e+02 
2.17766e+02 ; -4.52302e-01 ; -2.78205e-03 ; -2.08766e-05 ; -2.67976e-03 ; 2.17868e+02 
2.17355e+02 ; -4.50935e-01 ; -2.80085e-03 ; -2.07924e-05 ; -2.69871e-03 ; 2.18884e+02 
2.16989e+02 ; -4.51733e-01 ; -2.81789e-03 ; -2.08104e-05 ; -2.71565e-03 ; 2.19885e+02 
2.16574e+02 ; -4.51128e-01 ; -2.83666e-03 ; -2.07613e-05 ; -2.73483e-03 ; 2.20899e+02 
2.16152e+02 ; -4.50390e-01 ; -2.85602e-03 ; -2.07059e-05 ; -2.75432e-03 ; 2.21916e+02 
2.15794e+02 ; -4.49228e-01 ; -2.87245e-03 ; -2.06344e-05 ; -2.77083e-03 ; 2.22915e+02 
2.15375e+02 ; -4.48826e-01 ; -2.89137e-03 ; -2.05947e-05 ; -2.79022e-03 ; 2.23931e+02 
2.14965e+02 ; -4.48419e-01 ; -2.90805e-03 ; -2.05554e-05 ; -2.80913e-03 ; 2.24931e+02 
2.14620e+02 ; -4.47705e-01 ; -2.92648e-03 ; -2.05053e-05 ; -2.82509e-03 ; 2.25939e+02 
2.14202e+02 ; -4.47105e-01 ; -2.94603e-03 ; -2.04569e-05 ; -2.84440e-03 ; 2.26937e+02 
2.13788e+02 ; -4.46458e-01 ; -2.96241e-03 ; -2.04067e-05 ; -2.86350e-03 ; 2.27938e+02 
2.13442e+02 ; -4.44784e-01 ; -2.98060e-03 ; -2.03130e-05 ; -2.87953e-03 ; 2.28954e+02 
2.13026e+02 ; -4.43983e-01 ; -2.99971e-03 ; -2.02560e-05 ; -2.89858e-03 ; 2.29986e+02 
2.12617e+02 ; -4.44850e-01 ; -3.01586e-03 ; -2.02758e-05 ; -2.91706e-03 ; 2.30987e+02 
2.12265e+02 ; -4.42772e-01 ; -3.03481e-03 ; -2.01642e-05 ; -2.93290e-03 ; 2.31970e+02 
2.11845e+02 ; -4.43407e-01 ; -3.05306e-03 ; -2.01730e-05 ; -2.95186e-03 ; 2.32986e+02 
2.11429e+02 ; -4.41916e-01 ; -3.06931e-03 ; -2.00854e-05 ; -2.97061e-03 ; 2.34002e+02 
2.11068e+02 ; -4.41230e-01 ; -3.08783e-03 ; -2.00370e-05 ; -2.98688e-03 ; 2.35003e+02 
2.10655e+02 ; -4.41591e-01 ; -3.10659e-03 ; -2.00338e-05 ; -3.00555e-03 ; 2.36003e+02 
2.10249e+02 ; -4.41391e-01 ; -3.12266e-03 ; -2.00055e-05 ; -3.02382e-03 ; 2.37003e+02 
2.09890e+02 ; -4.39191e-01 ; -3.14074e-03 ; -1.98889e-05 ; -3.04000e-03 ; 2.38018e+02 
2.09488e+02 ; -4.38571e-01 ; -3.15941e-03 ; -1.98420e-05 ; -3.05815e-03 ; 2.39035e+02 
2.09092e+02 ; -4.37072e-01 ; -3.17490e-03 ; -1.97557e-05 ; -3.07602e-03 ; 2.40034e+02 
2.08723e+02 ; -4.37586e-01 ; -3.19219e-03 ; -1.97618e-05 ; -3.09266e-03 ; 2.41048e+02 
2.08325e+02 ; -4.37017e-01 ; -3.21149e-03 ; -1.97176e-05 ; -3.11059e-03 ; 2.42049e+02 
2.07929e+02 ; -4.35432e-01 ; -3.22723e-03 ; -1.96290e-05 ; -3.12847e-03 ; 2.43062e+02 
2.07575e+02 ; -4.34248e-01 ; -3.24521e-03 ; -1.95615e-05 ; -3.14445e-03 ; 2.44080e+02 
2.07166e+02 ; -4.34501e-01 ; -3.26292e-03 ; -1.95564e-05 ; -3.16287e-03 ; 2.45077e+02 
2.06768e+02 ; -4.32775e-01 ; -3.27857e-03 ; -1.94629e-05 ; -3.18083e-03 ; 2.46093e+02 
2.06438e+02 ; -4.30758e-01 ; -3.29658e-03 ; -1.93590e-05 ; -3.19573e-03 ; 2.47107e+02 
2.06034e+02 ; -4.29681e-01 ; -3.31469e-03 ; -1.92947e-05 ; -3.21392e-03 ; 2.48107e+02 
2.05627e+02 ; -4.29134e-01 ; -3.32974e-03 ; -1.92540e-05 ; -3.23229e-03 ; 2.49119e+02 
2.05298e+02 ; -4.28859e-01 ; -3.34730e-03 ; -1.92287e-05 ; -3.24712e-03 ; 2.50105e+02 
2.04905e+02 ; -4.25944e-01 ; -3.36268e-03 ; -1.90827e-05 ; -3.26485e-03 ; 2.51125e+02 
2.04518e+02 ; -4.26242e-01 ; -3.38038e-03 ; -1.90810e-05 ; -3.28232e-03 ; 2.52141e+02 
2.04167e+02 ; -4.25211e-01 ; -3.39755e-03 ; -1.90212e-05 ; -3.29815e-03 ; 2.53156e+02 
2.03784e+02 ; -4.24419e-01 ; -3.41553e-03 ; -1.89709e-05 ; -3.31542e-03 ; 2.54170e+02 
2.03398e+02 ; -4.23915e-01 ; -3.42988e-03 ; -1.89335e-05 ; -3.33283e-03 ; 2.55185e+02 
2.03067e+02 ; -4.21192e-01 ; -3.44786e-03 ; -1.87993e-05 ; -3.34768e-03 ; 2.56201e+02 
2.02666e+02 ; -4.20762e-01 ; -3.46538e-03 ; -1.87651e-05 ; -3.36541e-03 ; 2.57199e+02 
2.02279e+02 ; -4.20601e-01 ; -3.47996e-03 ; -1.87434e-05 ; -3.38252e-03 ; 2.58215e+02 
2.01938e+02 ; -4.21099e-01 ; -3.49770e-03 ; -1.87529e-05 ; -3.39758e-03 ; 2.59211e+02 
2.01543e+02 ; -4.20366e-01 ; -3.51449e-03 ; -1.87055e-05 ; -3.41505e-03 ; 2.60225e+02 
2.01155e+02 ; -4.17027e-01 ; -3.52946e-03 ; -1.85427e-05 ; -3.43219e-03 ; 2.61226e+02 
2.00825e+02 ; -4.17503e-01 ; -3.54620e-03 ; -1.85516e-05 ; -3.44678e-03 ; 2.62227e+02 
2.00432e+02 ; -4.15146e-01 ; -3.56068e-03 ; -1.84325e-05 ; -3.46416e-03 ; 2.63229e+02 
2.00104e+02 ; -4.14497e-01 ; -3.57771e-03 ; -1.83917e-05 ; -3.47864e-03 ; 2.64227e+02 
1.99727e+02 ; -4.13147e-01 ; -3.59496e-03 ; -1.83181e-05 ; -3.49532e-03 ; 2.65242e+02 
1.99336e+02 ; -4.14224e-01 ; -3.60962e-03 ; -1.83517e-05 ; -3.51259e-03 ; 2.66242e+02 
1.99017e+02 ; -4.12180e-01 ; -3.62618e-03 ; -1.82496e-05 ; -3.52666e-03 ; 2.67255e+02 
1.98627e+02 ; -4.11773e-01 ; -3.64266e-03 ; -1.82175e-05 ; -3.54390e-03 ; 2.68272e+02 
1.98252e+02 ; -4.10509e-01 ; -3.65733e-03 ; -1.81482e-05 ; -3.56047e-03 ; 2.69286e+02 
1.97915e+02 ; -4.10390e-01 ; -3.67405e-03 ; -1.81261e-05 ; -3.57540e-03 ; 2.70287e+02 
1.97545e+02 ; -4.09671e-01 ; -3.69089e-03 ; -1.80738e-05 ; -3.59172e-03 ; 2.71289e+02 
1.97170e+02 ; -4.07104e-01 ; -3.70510e-03 ; -1.79399e-05 ; -3.60833e-03 ; 2.72290e+02 
1.96856e+02 ; -4.08202e-01 ; -3.72159e-03 ; -1.79710e-05 ; -3.62222e-03 ; 2.73292e+02 
1.96474e+02 ; -4.07112e-01 ; -3.73556e-03 ; -1.79021e-05 ; -3.63908e-03 ; 2.74292e+02 
1.96100e+02 ; -4.06374e-01 ; -3.75157e-03 ; -1.78492e-05 ; -3.65562e-03 ; 2.75307e+02 
1.95783e+02 ; -4.06803e-01 ; -3.76847e-03 ; -1.78507e-05 ; -3.66964e-03 ; 2.76321e+02 
1.95407e+02 ; -4.08049e-01 ; -3.78271e-03 ; -1.78849e-05 ; -3.68624e-03 ; 2.77324e+02 
1.95089e+02 ; -4.06580e-01 ; -3.79897e-03 ; -1.78032e-05 ; -3.70030e-03 ; 2.78323e+02 
1.94703e+02 ; -4.03734e-01 ; -3.81587e-03 ; -1.76579e-05 ; -3.71735e-03 ; 2.79340e+02 
1.94346e+02 ; -4.02103e-01 ; -3.82935e-03 ; -1.75674e-05 ; -3.73315e-03 ; 2.80340e+02 
1.94036e+02 ; -4.02213e-01 ; -3.84551e-03 ; -1.75557e-05 ; -3.74686e-03 ; 2.81354e+02 
1.93658e+02 ; -4.00373e-01 ; -3.86186e-03 ; -1.74553e-05 ; -3.76354e-03 ; 2.82370e+02 
1.93302e+02 ; -4.01678e-01 ; -3.87774e-03 ; -1.74933e-05 ; -3.77926e-03 ; 2.83386e+02 
1.92990e+02 ; -3.98953e-01 ; -3.89159e-03 ; -1.73585e-05 ; -3.79287e-03 ; 2.84385e+02 
1.92604e+02 ; -4.02663e-01 ; -3.90757e-03 ; -1.75001e-05 ; -3.80941e-03 ; 2.85401e+02 
1.92228e+02 ; -4.02547e-01 ; -3.92400e-03 ; -1.74757e-05 ; -3.82554e-03 ; 2.86417e+02 
1.91859e+02 ; -4.01939e-01 ; -3.93699e-03 ; -1.74305e-05 ; -3.84137e-03 ; 2.87430e+02 
1.91532e+02 ; -4.01872e-01 ; -3.95327e-03 ; -1.74109e-05 ; -3.85543e-03 ; 2.88446e+02 
1.91163e+02 ; -4.02124e-01 ; -3.96928e-03 ; -1.74030e-05 ; -3.87125e-03 ; 2.89462e+02 
1.90782e+02 ; -4.02129e-01 ; -3.98337e-03 ; -1.73839e-05 ; -3.88758e-03 ; 2.90463e+02 
1.90464e+02 ; -3.99898e-01 ; -3.99910e-03 ; -1.72714e-05 ; -3.90123e-03 ; 2.91462e+02 
1.90101e+02 ; -3.97747e-01 ; -4.01478e-03 ; -1.71604e-05 ; -3.91678e-03 ; 2.92477e+02 
1.89720e+02 ; -3.95905e-01 ; -4.02821e-03 ; -1.70619e-05 ; -3.93313e-03 ; 2.93476e+02 
1.89418e+02 ; -3.94922e-01 ; -4.04387e-03 ; -1.70046e-05 ; -3.94612e-03 ; 2.94476e+02 
1.89050e+02 ; -3.94247e-01 ; -4.05923e-03 ; -1.69574e-05 ; -3.96190e-03 ; 2.95492e+02 
1.88733e+02 ; -3.94917e-01 ; -4.07279e-03 ; -1.69706e-05 ; -3.97548e-03 ; 2.96493e+02 
1.88369e+02 ; -3.94341e-01 ; -4.08876e-03 ; -1.69280e-05 ; -3.99111e-03 ; 2.97493e+02 
1.88017e+02 ; -3.94589e-01 ; -4.10166e-03 ; -1.69218e-05 ; -4.00622e-03 ; 2.98497e+02 
1.87685e+02 ; -3.94306e-01 ; -4.11724e-03 ; -1.68948e-05 ; -4.02043e-03 ; 2.99495e+02 
1.87332e+02 ; -3.95059e-01 ; -4.13291e-03 ; -1.69112e-05 ; -4.03560e-03 ; 3.00511e+02 
1.86971e+02 ; -3.93047e-01 ; -4.14596e-03 ; -1.68089e-05 ; -4.05107e-03 ; 3.01510e+02 
1.86652e+02 ; -3.99268e-01 ; -4.16166e-03 ; -1.70605e-05 ; -4.06475e-03 ; 3.02509e+02 
1.86292e+02 ; -3.97353e-01 ; -4.17740e-03 ; -1.69624e-05 ; -4.08020e-03 ; 3.03523e+02 
1.85981e+02 ; -3.97504e-01 ; -4.19053e-03 ; -1.69549e-05 ; -4.09356e-03 ; 3.04525e+02 
1.85623e+02 ; -3.97977e-01 ; -4.20644e-03 ; -1.69590e-05 ; -4.10891e-03 ; 3.05542e+02 
1.85250e+02 ; -3.97756e-01 ; -4.22184e-03 ; -1.69328e-05 ; -4.12492e-03 ; 3.06559e+02 
1.84896e+02 ; -3.80813e-01 ; -4.23568e-03 ; -1.61964e-05 ; -4.14008e-03 ; 3.07560e+02 
1.84611e+02 ; -3.63415e-01 ; -4.24970e-03 ; -1.54448e-05 ; -4.15232e-03 ; 3.08564e+02 
1.84278e+02 ; -3.73510e-01 ; -4.26125e-03 ; -1.58599e-05 ; -4.16659e-03 ; 3.09563e+02 
1.83975e+02 ; -3.82135e-01 ; -4.27626e-03 ; -1.62131e-05 ; -4.17963e-03 ; 3.10578e+02 
1.83624e+02 ; -3.88415e-01 ; -4.29132e-03 ; -1.64644e-05 ; -4.19466e-03 ; 3.11578e+02 
1.83282e+02 ; -3.89415e-01 ; -4.30435e-03 ; -1.64919e-05 ; -4.20936e-03 ; 3.12580e+02 
1.82964e+02 ; -3.87863e-01 ; -4.31921e-03 ; -1.64126e-05 ; -4.22278e-03 ; 3.13578e+02 
1.82600e+02 ; -3.91341e-01 ; -4.33432e-03 ; -1.65444e-05 ; -4.23797e-03 ; 3.14579e+02 
1.82229e+02 ; -3.95872e-01 ; -4.34763e-03 ; -1.67201e-05 ; -4.25348e-03 ; 3.15582e+02 
1.81919e+02 ; -3.97250e-01 ; -4.36325e-03 ; -1.67650e-05 ; -4.26645e-03 ; 3.16585e+02 
1.81545e+02 ; -4.01656e-01 ; -4.37658e-03 ; -1.69347e-05 ; -4.28207e-03 ; 3.17587e+02 
1.81218e+02 ; -4.04107e-01 ; -4.39185e-03 ; -1.70238e-05 ; -4.29577e-03 ; 3.18584e+02 
1.80845e+02 ; -4.06677e-01 ; -4.40736e-03 ; -1.71158e-05 ; -4.31137e-03 ; 3.19601e+02 
1.80462e+02 ; -4.08943e-01 ; -4.42122e-03 ; -1.71944e-05 ; -4.32734e-03 ; 3.20602e+02 
1.80135e+02 ; -4.13291e-01 ; -4.43701e-03 ; -1.73628e-05 ; -4.34101e-03 ; 3.21587e+02 
1.79753e+02 ; -4.15604e-01 ; -4.45312e-03 ; -1.74430e-05 ; -4.35698e-03 ; 3.22602e+02 
1.79359e+02 ; -4.22017e-01 ; -4.46683e-03 ; -1.76944e-05 ; -4.37348e-03 ; 3.23618e+02 
1.79032e+02 ; -4.23860e-01 ; -4.48313e-03 ; -1.77570e-05 ; -4.38712e-03 ; 3.24603e+02 
1.78629e+02 ; -4.27076e-01 ; -4.49927e-03 ; -1.78735e-05 ; -4.40397e-03 ; 3.25621e+02 
1.78297e+02 ; -4.31978e-01 ; -4.51365e-03 ; -1.80634e-05 ; -4.41785e-03 ; 3.26620e+02 
1.77885e+02 ; -4.34470e-01 ; -4.53053e-03 ; -1.81439e-05 ; -4.43509e-03 ; 3.27636e+02 
1.77472e+02 ; -4.40331e-01 ; -4.54441e-03 ; -1.83619e-05 ; -4.45235e-03 ; 3.28636e+02 
1.77131e+02 ; -4.43008e-01 ; -4.56185e-03 ; -1.84515e-05 ; -4.46660e-03 ; 3.29622e+02 
1.76720e+02 ; -4.48047e-01 ; -4.57870e-03 ; -1.86345e-05 ; -4.48376e-03 ; 3.30637e+02 
1.76306e+02 ; -4.52700e-01 ; -4.59363e-03 ; -1.88007e-05 ; -4.50109e-03 ; 3.31652e+02 
1.75944e+02 ; -4.59483e-01 ; -4.61103e-03 ; -1.90582e-05 ; -4.51620e-03 ; 3.32638e+02 
1.75519e+02 ; -4.59557e-01 ; -4.62869e-03 ; -1.90330e-05 ; -4.53398e-03 ; 3.33666e+02 
1.75101e+02 ; -4.65155e-01 ; -4.64370e-03 ; -1.92368e-05 ; -4.55143e-03 ; 3.34676e+02 
1.74724e+02 ; -4.68046e-01 ; -4.66136e-03 ; -1.93309e-05 ; -4.56721e-03 ; 3.35661e+02 
1.74306e+02 ; -4.71794e-01 ; -4.67924e-03 ; -1.94574e-05 ; -4.58466e-03 ; 3.36694e+02 
1.73863e+02 ; -4.73950e-01 ; -4.69521e-03 ; -1.95162e-05 ; -4.60320e-03 ; 3.37693e+02 
1.73499e+02 ; -4.76005e-01 ; -4.71265e-03 ; -1.95761e-05 ; -4.61839e-03 ; 3.38708e+02 
1.73057e+02 ; -4.78266e-01 ; -4.73102e-03 ; -1.96392e-05 ; -4.63675e-03 ; 3.39725e+02 
1.72598e+02 ; -4.82022e-01 ; -4.74670e-03 ; -1.97631e-05 ; -4.65529e-03 ; 3.40727e+02 
1.72219e+02 ; -4.85943e-01 ; -4.76484e-03 ; -1.98986e-05 ; -4.67063e-03 ; 3.41726e+02 
1.71757e+02 ; -4.84272e-01 ; -4.78353e-03 ; -1.97997e-05 ; -4.68929e-03 ; 3.42742e+02 
1.71302e+02 ; -4.86810e-01 ; -4.79912e-03 ; -1.98733e-05 ; -4.70766e-03 ; 3.43741e+02 
1.70902e+02 ; -4.87260e-01 ; -4.81775e-03 ; -1.98653e-05 ; -4.72380e-03 ; 3.44743e+02 
1.70455e+02 ; -4.83900e-01 ; -4.83606e-03 ; -1.96991e-05 ; -4.74188e-03 ; 3.45759e+02 
1.70005e+02 ; -4.84506e-01 ; -4.85197e-03 ; -1.96943e-05 ; -4.76004e-03 ; 3.46774e+02 
1.69611e+02 ; -4.86106e-01 ; -4.86990e-03 ; -1.97336e-05 ; -4.77596e-03 ; 3.47791e+02 
1.69165e+02 ; -4.88016e-01 ; -4.88786e-03 ; -1.97820e-05 ; -4.79399e-03 ; 3.48789e+02 
1.68778e+02 ; -4.86775e-01 ; -4.90348e-03 ; -1.97065e-05 ; -4.80962e-03 ; 3.49788e+02 
1.68314e+02 ; -4.88840e-01 ; -4.92200e-03 ; -1.97598e-05 ; -4.82838e-03 ; 3.50805e+02 
1.67863e+02 ; -4.89949e-01 ; -4.93996e-03 ; -1.97716e-05 ; -4.84660e-03 ; 3.51819e+02 
1.67402e+02 ; -4.90884e-01 ; -4.95595e-03 ; -1.97736e-05 ; -4.86522e-03 ; 3.52833e+02 
1.67018e+02 ; -4.88570e-01 ; -4.97417e-03 ; -1.96508e-05 ; -4.88075e-03 ; 3.53848e+02 
1.66575e+02 ; -4.87775e-01 ; -4.99151e-03 ; -1.95850e-05 ; -4.89861e-03 ; 3.54863e+02 
1.66124e+02 ; -4.84550e-01 ; -5.00774e-03 ; -1.94212e-05 ; -4.91685e-03 ; 3.55863e+02 
1.65739e+02 ; -4.83310e-01 ; -5.02567e-03 ; -1.93425e-05 ; -4.93241e-03 ; 3.56879e+02 
1.65296e+02 ; -4.83220e-01 ; -5.04325e-03 ; -1.93056e-05 ; -4.95030e-03 ; 3.57881e+02 
1.64847e+02 ; -4.82798e-01 ; -5.05846e-03 ; -1.92552e-05 ; -4.96843e-03 ; 3.58882e+02 
1.64474e+02 ; -4.82752e-01 ; -5.07634e-03 ; -1.92255e-05 ; -4.98352e-03 ; 3.59898e+02 
1.64033e+02 ; -4.83480e-01 ; -5.09440e-03 ; -1.92217e-05 ; -5.00134e-03 ; 3.60899e+02 
1.63660e+02 ; -4.81607e-01 ; -5.10948e-03 ; -1.91197e-05 ; -5.01639e-03 ; 3.61899e+02 
1.63231e+02 ; -4.80231e-01 ; -5.12712e-03 ; -1.90335e-05 ; -5.03372e-03 ; 3.62916e+02 
1.62768e+02 ; -4.80451e-01 ; -5.14201e-03 ; -1.90093e-05 ; -5.05187e-03 ; 3.63912e+02 
1.62385e+02 ; -4.82563e-01 ; -5.15946e-03 ; -1.90658e-05 ; -5.06678e-03 ; 3.64924e+02 
1.61927e+02 ; -4.81611e-01 ; -5.17728e-03 ; -1.89960e-05 ; -5.08458e-03 ; 3.65924e+02 
1.61477e+02 ; -4.79820e-01 ; -5.19167e-03 ; -1.88940e-05 ; -5.10209e-03 ; 3.66925e+02 
1.61089e+02 ; -4.77615e-01 ; -5.20952e-03 ; -1.87803e-05 ; -5.11715e-03 ; 3.67926e+02 
1.60644e+02 ; -4.74812e-01 ; -5.22657e-03 ; -1.86396e-05 ; -5.13447e-03 ; 3.68940e+02 
1.60208e+02 ; -4.74019e-01 ; -5.24132e-03 ; -1.85786e-05 ; -5.15146e-03 ; 3.69956e+02 
1.59834e+02 ; -4.71044e-01 ; -5.25900e-03 ; -1.84367e-05 ; -5.16601e-03 ; 3.70955e+02 
1.59394e+02 ; -4.69314e-01 ; -5.27563e-03 ; -1.83394e-05 ; -5.18311e-03 ; 3.71970e+02 
1.58956e+02 ; -4.67436e-01 ; -5.28975e-03 ; -1.82368e-05 ; -5.20014e-03 ; 3.72975e+02 
1.58583e+02 ; -4.65112e-01 ; -5.30747e-03 ; -1.81214e-05 ; -5.21466e-03 ; 3.73974e+02 
1.58160e+02 ; -4.63981e-01 ; -5.32323e-03 ; -1.80495e-05 ; -5.23110e-03 ; 3.74985e+02 
1.57723e+02 ; -4.61231e-01 ; -5.33754e-03 ; -1.79128e-05 ; -5.24811e-03 ; 3.76001e+02 
1.57367e+02 ; -4.58724e-01 ; -5.35387e-03 ; -1.77914e-05 ; -5.26194e-03 ; 3.77000e+02 
1.56951e+02 ; -4.57974e-01 ; -5.37035e-03 ; -1.77343e-05 ; -5.27815e-03 ; 3.78017e+02 
1.56522e+02 ; -4.56088e-01 ; -5.38442e-03 ; -1.76327e-05 ; -5.29484e-03 ; 3.79017e+02 
1.56173e+02 ; -4.51979e-01 ; -5.40071e-03 ; -1.74508e-05 ; -5.30841e-03 ; 3.80032e+02 
1.55759e+02 ; -4.49857e-01 ; -5.41672e-03 ; -1.73418e-05 ; -5.32452e-03 ; 3.81045e+02 
1.55345e+02 ; -4.48775e-01 ; -5.42980e-03 ; -1.72731e-05 ; -5.34062e-03 ; 3.82059e+02 
1.55003e+02 ; -4.46128e-01 ; -5.44611e-03 ; -1.71492e-05 ; -5.35392e-03 ; 3.83074e+02 
1.54589e+02 ; -4.45093e-01 ; -5.46145e-03 ; -1.70828e-05 ; -5.37003e-03 ; 3.84074e+02 
1.54185e+02 ; -4.43158e-01 ; -5.47531e-03 ; -1.69829e-05 ; -5.38573e-03 ; 3.85089e+02 
1.53833e+02 ; -4.42896e-01 ; -5.49076e-03 ; -1.69505e-05 ; -5.39944e-03 ; 3.86109e+02 
1.53441e+02 ; -4.43164e-01 ; -5.50709e-03 ; -1.69359e-05 ; -5.41468e-03 ; 3.87110e+02 
1.53047e+02 ; -4.39571e-01 ; -5.51962e-03 ; -1.67742e-05 ; -5.42985e-03 ; 3.88123e+02 
1.52690e+02 ; -4.38325e-01 ; -5.53513e-03 ; -1.67052e-05 ; -5.44324e-03 ; 3.89138e+02 
1.52268e+02 ; -4.37053e-01 ; -5.55058e-03 ; -1.66315e-05 ; -5.45906e-03 ; 3.90122e+02 
1.51877e+02 ; -4.34880e-01 ; -5.56356e-03 ; -1.65256e-05 ; -5.47374e-03 ; 3.91140e+02 
1.51518e+02 ; -4.32664e-01 ; -5.57831e-03 ; -1.64203e-05 ; -5.48719e-03 ; 3.92140e+02 
1.51121e+02 ; -4.31038e-01 ; -5.59366e-03 ; -1.63354e-05 ; -5.50210e-03 ; 3.93154e+02 
1.50719e+02 ; -4.29802e-01 ; -5.60621e-03 ; -1.62652e-05 ; -5.51717e-03 ; 3.94171e+02 
1.50383e+02 ; -4.28811e-01 ; -5.62106e-03 ; -1.62083e-05 ; -5.52978e-03 ; 3.95157e+02 
1.49981e+02 ; -4.24512e-01 ; -5.63356e-03 ; -1.60229e-05 ; -5.54484e-03 ; 3.96173e+02 
1.49645e+02 ; -4.24694e-01 ; -5.64874e-03 ; -1.60106e-05 ; -5.55742e-03 ; 3.97174e+02 
1.49266e+02 ; -4.21963e-01 ; -5.66298e-03 ; -1.58863e-05 ; -5.57164e-03 ; 3.98184e+02 
1.48865e+02 ; -4.22205e-01 ; -5.67542e-03 ; -1.58728e-05 ; -5.58668e-03 ; 3.99199e+02 
1.48544e+02 ; -4.18054e-01 ; -5.68970e-03 ; -1.56989e-05 ; -5.59871e-03 ; 4.00201e+02 
1.48172e+02 ; -4.19291e-01 ; -5.70457e-03 ; -1.57246e-05 ; -5.61267e-03 ; 4.01217e+02 
1.47750e+02 ; -4.21535e-01 ; -5.71948e-03 ; -1.57769e-05 ; -5.62851e-03 ; 4.02232e+02 
1.47442e+02 ; -4.14711e-01 ; -5.73068e-03 ; -1.54984e-05 ; -5.64005e-03 ; 4.03231e+02 
1.47062e+02 ; -4.15478e-01 ; -5.74539e-03 ; -1.54985e-05 ; -5.65430e-03 ; 4.04245e+02 
1.46683e+02 ; -4.13393e-01 ; -5.75893e-03 ; -1.53925e-05 ; -5.66850e-03 ; 4.05261e+02 
1.46355e+02 ; -4.10074e-01 ; -5.77172e-03 ; -1.52448e-05 ; -5.68081e-03 ; 4.06260e+02 
1.45991e+02 ; -4.08891e-01 ; -5.78530e-03 ; -1.51742e-05 ; -5.69447e-03 ; 4.07277e+02 
1.45622e+02 ; -4.07274e-01 ; -5.79711e-03 ; -1.50874e-05 ; -5.70831e-03 ; 4.08275e+02 
1.45303e+02 ; -4.05378e-01 ; -5.81120e-03 ; -1.49943e-05 ; -5.72025e-03 ; 4.09291e+02 
1.44934e+02 ; -4.04248e-01 ; -5.82440e-03 ; -1.49261e-05 ; -5.73410e-03 ; 4.10307e+02 
1.44572e+02 ; -4.03134e-01 ; -5.83659e-03 ; -1.48592e-05 ; -5.74766e-03 ; 4.11307e+02 
1.44264e+02 ; -3.99228e-01 ; -5.85012e-03 ; -1.46936e-05 ; -5.75921e-03 ; 4.12322e+02 
1.43914e+02 ; -3.99976e-01 ; -5.86350e-03 ; -1.46966e-05 ; -5.77233e-03 ; 4.13321e+02 
1.43548e+02 ; -3.96419e-01 ; -5.87459e-03 ; -1.45406e-05 ; -5.78609e-03 ; 4.14330e+02 
1.43259e+02 ; -3.93499e-01 ; -5.88776e-03 ; -1.44137e-05 ; -5.79693e-03 ; 4.15344e+02 
1.42882e+02 ; -3.95316e-01 ; -5.90091e-03 ; -1.44552e-05 ; -5.81061e-03 ; 4.16360e+02 
1.42518e+02 ; -3.91414e-01 ; -5.91208e-03 ; -1.42890e-05 ; -5.82362e-03 ; 4.17360e+02 
1.42207e+02 ; -3.89771e-01 ; -5.92517e-03 ; -1.42091e-05 ; -5.83475e-03 ; 4.18376e+02 
1.41842e+02 ; -3.87940e-01 ; -5.93784e-03 ; -1.41190e-05 ; -5.84784e-03 ; 4.19375e+02 
1.41484e+02 ; -3.85489e-01 ; -5.94875e-03 ; -1.40073e-05 ; -5.86063e-03 ; 4.20388e+02 
