T[K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.81396e+02 ; 8.77395e-03 ; 3.05170e-04 ; 4.46247e-07 ; 4.18097e-04 ; 1.95890e+03 
2.81457e+02 ; 8.48986e-03 ; 3.05170e-04 ; 4.31824e-07 ; 4.21142e-04 ; 1.95991e+03 
2.81457e+02 ; 8.20686e-03 ; 3.05176e-04 ; 4.17429e-07 ; 4.21142e-04 ; 1.96091e+03 
2.81457e+02 ; 9.05590e-03 ; 3.08221e-04 ; 4.60614e-07 ; 4.21148e-04 ; 1.96194e+03 
2.81517e+02 ; 7.92338e-03 ; 3.08221e-04 ; 4.03034e-07 ; 4.24194e-04 ; 1.96294e+03 
2.81517e+02 ; 9.33837e-03 ; 3.08227e-04 ; 4.75009e-07 ; 4.24194e-04 ; 1.96396e+03 
2.81517e+02 ; 8.48936e-03 ; 3.11273e-04 ; 4.31824e-07 ; 4.24200e-04 ; 1.96496e+03 
2.81577e+02 ; 7.92347e-03 ; 3.11273e-04 ; 4.03062e-07 ; 4.27246e-04 ; 1.96597e+03 
2.81577e+02 ; 8.77185e-03 ; 3.11279e-04 ; 4.46219e-07 ; 4.27246e-04 ; 1.96697e+03 
2.81577e+02 ; 8.48942e-03 ; 3.14325e-04 ; 4.31852e-07 ; 4.27252e-04 ; 1.96797e+03 
2.81637e+02 ; 7.92301e-03 ; 3.14331e-04 ; 4.03062e-07 ; 4.30298e-04 ; 1.96898e+03 
2.81637e+02 ; 8.20596e-03 ; 3.14331e-04 ; 4.17457e-07 ; 4.30298e-04 ; 1.97000e+03 
2.81637e+02 ; 9.33783e-03 ; 3.17377e-04 ; 4.75038e-07 ; 4.30304e-04 ; 1.97102e+03 
2.81697e+02 ; 1.01856e-02 ; 3.17383e-04 ; 5.18194e-07 ; 4.33350e-04 ; 1.97203e+03 
2.81697e+02 ; 9.90261e-03 ; 3.17383e-04 ; 5.03799e-07 ; 4.33350e-04 ; 1.97305e+03 
2.81697e+02 ; 9.90261e-03 ; 3.20429e-04 ; 5.03799e-07 ; 4.33355e-04 ; 1.97406e+03 
2.81758e+02 ; 9.33618e-03 ; 3.20429e-04 ; 4.75009e-07 ; 4.36401e-04 ; 1.97507e+03 
2.81758e+02 ; 9.33618e-03 ; 3.20434e-04 ; 4.75009e-07 ; 4.36407e-04 ; 1.97607e+03 
2.81758e+02 ; 8.20499e-03 ; 3.23480e-04 ; 4.17457e-07 ; 4.36407e-04 ; 1.97709e+03 
2.81818e+02 ; 7.63814e-03 ; 3.23486e-04 ; 3.88639e-07 ; 4.39453e-04 ; 1.97809e+03 
2.81818e+02 ; 8.77035e-03 ; 3.26532e-04 ; 4.46247e-07 ; 4.39459e-04 ; 1.97909e+03 
2.81818e+02 ; 8.48687e-03 ; 3.26532e-04 ; 4.31824e-07 ; 4.39459e-04 ; 1.98009e+03 
2.81878e+02 ; 7.92115e-03 ; 3.26538e-04 ; 4.03062e-07 ; 4.42505e-04 ; 1.98111e+03 
2.81878e+02 ; 8.20403e-03 ; 3.26538e-04 ; 4.17457e-07 ; 4.42511e-04 ; 1.98212e+03 
2.81878e+02 ; 8.48693e-03 ; 3.29584e-04 ; 4.31852e-07 ; 4.42511e-04 ; 1.98312e+03 
2.81938e+02 ; 8.20355e-03 ; 3.29590e-04 ; 4.17457e-07 ; 4.45557e-04 ; 1.98414e+03 
2.81938e+02 ; 8.76876e-03 ; 3.29590e-04 ; 4.46219e-07 ; 4.45563e-04 ; 1.98514e+03 
2.81938e+02 ; 7.92068e-03 ; 3.32636e-04 ; 4.03062e-07 ; 4.45563e-04 ; 1.98615e+03 
2.81998e+02 ; 8.48538e-03 ; 3.32642e-04 ; 4.31824e-07 ; 4.48608e-04 ; 1.98717e+03 
2.81998e+02 ; 8.48538e-03 ; 3.32642e-04 ; 4.31824e-07 ; 4.48614e-04 ; 1.98818e+03 
2.82058e+02 ; 7.91975e-03 ; 3.35687e-04 ; 4.03062e-07 ; 4.51660e-04 ; 1.98918e+03 
2.82058e+02 ; 8.20205e-03 ; 3.35693e-04 ; 4.17429e-07 ; 4.51660e-04 ; 1.99021e+03 
2.82059e+02 ; 8.76829e-03 ; 3.35693e-04 ; 4.46247e-07 ; 4.51666e-04 ; 1.99121e+03 
2.82059e+02 ; 9.61629e-03 ; 3.38739e-04 ; 4.89405e-07 ; 4.51666e-04 ; 1.99223e+03 
2.82119e+02 ; 9.61573e-03 ; 3.38745e-04 ; 4.89405e-07 ; 4.54712e-04 ; 1.99323e+03 
2.82119e+02 ; 8.48438e-03 ; 3.38745e-04 ; 4.31824e-07 ; 4.54718e-04 ; 1.99423e+03 
2.82119e+02 ; 9.05061e-03 ; 3.41791e-04 ; 4.60642e-07 ; 4.54718e-04 ; 1.99523e+03 
2.82179e+02 ; 7.63600e-03 ; 3.41797e-04 ; 3.88667e-07 ; 4.57764e-04 ; 1.99625e+03 
2.82179e+02 ; 8.20162e-03 ; 3.41797e-04 ; 4.17457e-07 ; 4.57770e-04 ; 1.99726e+03 
2.82179e+02 ; 7.91826e-03 ; 3.44843e-04 ; 4.03034e-07 ; 4.57770e-04 ; 1.99828e+03 
2.82239e+02 ; 7.63500e-03 ; 3.44849e-04 ; 3.88639e-07 ; 4.60815e-04 ; 1.99927e+03 
2.82239e+02 ; 7.63555e-03 ; 3.44849e-04 ; 3.88667e-07 ; 4.60821e-04 ; 2.00028e+03 
2.82239e+02 ; 7.91836e-03 ; 3.47894e-04 ; 4.03062e-07 ; 4.60821e-04 ; 2.00129e+03 
2.82299e+02 ; 6.50398e-03 ; 3.47900e-04 ; 3.31087e-07 ; 4.63867e-04 ; 2.00229e+03 
2.82299e+02 ; 7.35232e-03 ; 3.47900e-04 ; 3.74272e-07 ; 4.63873e-04 ; 2.00331e+03 
2.82299e+02 ; 7.06898e-03 ; 3.50946e-04 ; 3.59848e-07 ; 4.63873e-04 ; 2.00432e+03 
2.82359e+02 ; 7.06856e-03 ; 3.50946e-04 ; 3.59848e-07 ; 4.66919e-04 ; 2.00534e+03 
2.82360e+02 ; 5.65473e-03 ; 3.50952e-04 ; 2.87873e-07 ; 4.66925e-04 ; 2.00634e+03 
2.82360e+02 ; 5.93750e-03 ; 3.53998e-04 ; 3.02268e-07 ; 4.66925e-04 ; 2.00736e+03 
2.82420e+02 ; 6.50322e-03 ; 3.53998e-04 ; 3.31087e-07 ; 4.69971e-04 ; 2.00834e+03 
2.82420e+02 ; 6.22046e-03 ; 3.54004e-04 ; 3.16692e-07 ; 4.69971e-04 ; 2.00935e+03 
2.82420e+02 ; 6.50266e-03 ; 3.54004e-04 ; 3.31058e-07 ; 4.69977e-04 ; 2.01036e+03 
2.82480e+02 ; 7.06829e-03 ; 3.57050e-04 ; 3.59876e-07 ; 4.73022e-04 ; 2.01138e+03 
2.82480e+02 ; 7.35102e-03 ; 3.57050e-04 ; 3.74272e-07 ; 4.73022e-04 ; 2.01238e+03 
2.82480e+02 ; 7.35047e-03 ; 3.57056e-04 ; 3.74243e-07 ; 4.73028e-04 ; 2.01338e+03 
2.82480e+02 ; 5.08862e-03 ; 3.60101e-04 ; 2.59083e-07 ; 4.73028e-04 ; 2.01439e+03 
2.82540e+02 ; 5.93701e-03 ; 3.60107e-04 ; 3.02296e-07 ; 4.76074e-04 ; 2.01541e+03 
2.82540e+02 ; 6.21918e-03 ; 3.60107e-04 ; 3.16663e-07 ; 4.76080e-04 ; 2.01641e+03 
2.82540e+02 ; 6.50190e-03 ; 3.60107e-04 ; 3.31058e-07 ; 4.76080e-04 ; 2.01741e+03 
2.82600e+02 ; 6.21881e-03 ; 3.63153e-04 ; 3.16663e-07 ; 4.79126e-04 ; 2.01842e+03 
2.82600e+02 ; 5.08857e-03 ; 3.63159e-04 ; 2.59111e-07 ; 4.79132e-04 ; 2.01944e+03 
2.82600e+02 ; 7.06690e-03 ; 3.63159e-04 ; 3.59848e-07 ; 4.79132e-04 ; 2.02045e+03 
2.82660e+02 ; 6.50169e-03 ; 3.66205e-04 ; 3.31087e-07 ; 4.82178e-04 ; 2.02147e+03 
2.82660e+02 ; 6.21900e-03 ; 3.66211e-04 ; 3.16692e-07 ; 4.82178e-04 ; 2.02246e+03 
2.82661e+02 ; 7.06649e-03 ; 3.69257e-04 ; 3.59848e-07 ; 4.82184e-04 ; 2.02348e+03 
2.82721e+02 ; 7.34930e-03 ; 3.69257e-04 ; 3.74272e-07 ; 4.85229e-04 ; 2.02448e+03 
2.82721e+02 ; 6.78342e-03 ; 3.69263e-04 ; 3.45454e-07 ; 4.85229e-04 ; 2.02550e+03 
2.82721e+02 ; 6.50075e-03 ; 3.69263e-04 ; 3.31058e-07 ; 4.85235e-04 ; 2.02651e+03 
2.82721e+02 ; 7.06607e-03 ; 3.72308e-04 ; 3.59848e-07 ; 4.85235e-04 ; 2.02752e+03 
2.82781e+02 ; 7.06621e-03 ; 3.72314e-04 ; 3.59876e-07 ; 4.88281e-04 ; 2.02853e+03 
2.82781e+02 ; 6.78356e-03 ; 3.72314e-04 ; 3.45481e-07 ; 4.88287e-04 ; 2.02952e+03 
2.82781e+02 ; 7.34886e-03 ; 3.75360e-04 ; 3.74272e-07 ; 4.88287e-04 ; 2.03053e+03 
2.82841e+02 ; 5.65263e-03 ; 3.75360e-04 ; 2.87901e-07 ; 4.91333e-04 ; 2.03154e+03 
2.82841e+02 ; 6.21791e-03 ; 3.75366e-04 ; 3.16692e-07 ; 4.91333e-04 ; 2.03256e+03 
2.82841e+02 ; 7.06524e-03 ; 3.78412e-04 ; 3.59848e-07 ; 4.91339e-04 ; 2.03357e+03 
2.82901e+02 ; 7.34800e-03 ; 3.78412e-04 ; 3.74272e-07 ; 4.94385e-04 ; 2.03459e+03 
2.82901e+02 ; 6.49960e-03 ; 3.78418e-04 ; 3.31058e-07 ; 4.94391e-04 ; 2.03559e+03 
2.82901e+02 ; 6.49960e-03 ; 3.81464e-04 ; 3.31058e-07 ; 4.94391e-04 ; 2.03660e+03 
2.82961e+02 ; 6.49922e-03 ; 3.81464e-04 ; 3.31058e-07 ; 4.97436e-04 ; 2.03762e+03 
2.82961e+02 ; 7.34701e-03 ; 3.81470e-04 ; 3.74243e-07 ; 4.97436e-04 ; 2.03862e+03 
2.82961e+02 ; 7.63017e-03 ; 3.84515e-04 ; 3.88667e-07 ; 4.97442e-04 ; 2.03962e+03 
2.83022e+02 ; 6.78196e-03 ; 3.84515e-04 ; 3.45481e-07 ; 5.00488e-04 ; 2.04064e+03 
2.83022e+02 ; 6.21681e-03 ; 3.84521e-04 ; 3.16692e-07 ; 5.00488e-04 ; 2.04165e+03 
2.83022e+02 ; 7.34714e-03 ; 3.84521e-04 ; 3.74272e-07 ; 5.00494e-04 ; 2.04265e+03 
2.83082e+02 ; 6.21589e-03 ; 3.87567e-04 ; 3.16663e-07 ; 5.03540e-04 ; 2.04368e+03 
2.83082e+02 ; 6.21644e-03 ; 3.87567e-04 ; 3.16692e-07 ; 5.03540e-04 ; 2.04468e+03 
2.83082e+02 ; 7.34615e-03 ; 3.87573e-04 ; 3.74243e-07 ; 5.03546e-04 ; 2.04568e+03 
2.83082e+02 ; 7.06358e-03 ; 3.90619e-04 ; 3.59848e-07 ; 5.03546e-04 ; 2.04668e+03 
2.83142e+02 ; 5.93353e-03 ; 3.90619e-04 ; 3.02296e-07 ; 5.06592e-04 ; 2.04768e+03 
2.83142e+02 ; 5.93297e-03 ; 3.90625e-04 ; 3.02268e-07 ; 5.06598e-04 ; 2.04869e+03 
2.83142e+02 ; 6.21608e-03 ; 3.93671e-04 ; 3.16692e-07 ; 5.06598e-04 ; 2.04969e+03 
2.83202e+02 ; 6.21516e-03 ; 3.93671e-04 ; 3.16663e-07 ; 5.09643e-04 ; 2.05072e+03 
2.83202e+02 ; 5.65064e-03 ; 3.93677e-04 ; 2.87901e-07 ; 5.09643e-04 ; 2.05172e+03 
2.83202e+02 ; 5.36810e-03 ; 3.93677e-04 ; 2.73506e-07 ; 5.09649e-04 ; 2.05272e+03 
2.83261e+02 ; 5.65031e-03 ; 3.96722e-04 ; 2.87901e-07 ; 5.12695e-04 ; 2.05373e+03 
2.83261e+02 ; 4.52025e-03 ; 3.96728e-04 ; 2.30321e-07 ; 5.12695e-04 ; 2.05476e+03 
2.83261e+02 ; 4.80277e-03 ; 3.96728e-04 ; 2.44716e-07 ; 5.12701e-04 ; 2.05576e+03 
2.83261e+02 ; 4.80277e-03 ; 3.99774e-04 ; 2.44716e-07 ; 5.12701e-04 ; 2.05678e+03 
2.83321e+02 ; 4.51998e-03 ; 3.99774e-04 ; 2.30321e-07 ; 5.15747e-04 ; 2.05779e+03 
2.83321e+02 ; 5.93192e-03 ; 3.99780e-04 ; 3.02268e-07 ; 5.15747e-04 ; 2.05880e+03 
2.83321e+02 ; 5.36747e-03 ; 3.99780e-04 ; 2.73506e-07 ; 5.15753e-04 ; 2.05980e+03 
2.83380e+02 ; 5.93158e-03 ; 4.02826e-04 ; 3.02268e-07 ; 5.18799e-04 ; 2.06080e+03 
2.83380e+02 ; 6.21406e-03 ; 4.02832e-04 ; 3.16663e-07 ; 5.18799e-04 ; 2.06183e+03 
2.83381e+02 ; 6.49710e-03 ; 4.02832e-04 ; 3.31087e-07 ; 5.18805e-04 ; 2.06284e+03 
2.83381e+02 ; 5.36716e-03 ; 4.05878e-04 ; 2.73506e-07 ; 5.18805e-04 ; 2.06386e+03 
2.83440e+02 ; 5.64876e-03 ; 4.05878e-04 ; 2.87873e-07 ; 5.21850e-04 ; 2.06485e+03 
2.83440e+02 ; 6.77917e-03 ; 4.05884e-04 ; 3.45481e-07 ; 5.21850e-04 ; 2.06585e+03 
2.83440e+02 ; 6.21370e-03 ; 4.08929e-04 ; 3.16663e-07 ; 5.21856e-04 ; 2.06687e+03 
2.83500e+02 ; 6.21333e-03 ; 4.08929e-04 ; 3.16663e-07 ; 5.24902e-04 ; 2.06787e+03 
2.83500e+02 ; 6.49634e-03 ; 4.08935e-04 ; 3.31087e-07 ; 5.24908e-04 ; 2.06887e+03 
2.83500e+02 ; 5.64898e-03 ; 4.08935e-04 ; 2.87901e-07 ; 5.24908e-04 ; 2.06987e+03 
2.83559e+02 ; 5.93053e-03 ; 4.11981e-04 ; 3.02268e-07 ; 5.27954e-04 ; 2.07089e+03 
2.83500e+02 ; 5.36599e-03 ; 4.11981e-04 ; 2.73478e-07 ; 5.24908e-04 ; 2.07189e+03 
2.83559e+02 ; 5.36567e-03 ; 4.11987e-04 ; 2.73478e-07 ; 5.27960e-04 ; 2.07290e+03 
2.83559e+02 ; 4.23594e-03 ; 4.15033e-04 ; 2.15898e-07 ; 5.27960e-04 ; 2.07392e+03 
2.83619e+02 ; 5.08294e-03 ; 4.15033e-04 ; 2.59083e-07 ; 5.31006e-04 ; 2.07492e+03 
2.83619e+02 ; 4.51865e-03 ; 4.15039e-04 ; 2.30321e-07 ; 5.31006e-04 ; 2.07593e+03 
2.83619e+02 ; 4.80107e-03 ; 4.15039e-04 ; 2.44716e-07 ; 5.31012e-04 ; 2.07695e+03 
2.83619e+02 ; 5.64832e-03 ; 4.18085e-04 ; 2.87901e-07 ; 5.31012e-04 ; 2.07795e+03 
2.83678e+02 ; 5.64743e-03 ; 4.18091e-04 ; 2.87873e-07 ; 5.34058e-04 ; 2.07897e+03 
2.83679e+02 ; 6.21279e-03 ; 4.18091e-04 ; 3.16692e-07 ; 5.34063e-04 ; 2.07998e+03 
2.83679e+02 ; 7.62424e-03 ; 4.21137e-04 ; 3.88639e-07 ; 5.34063e-04 ; 2.08098e+03 
2.83738e+02 ; 6.77718e-03 ; 4.21137e-04 ; 3.45481e-07 ; 5.37109e-04 ; 2.08200e+03 
2.83738e+02 ; 7.34196e-03 ; 4.21142e-04 ; 3.74272e-07 ; 5.37115e-04 ; 2.08299e+03 
2.83738e+02 ; 6.21187e-03 ; 4.24188e-04 ; 3.16663e-07 ; 5.37115e-04 ; 2.08401e+03 
2.83738e+02 ; 6.77664e-03 ; 4.24188e-04 ; 3.45454e-07 ; 5.37115e-04 ; 2.08503e+03 
2.83798e+02 ; 5.64676e-03 ; 4.24194e-04 ; 2.87873e-07 ; 5.40161e-04 ; 2.08602e+03 
2.83798e+02 ; 5.08260e-03 ; 4.24194e-04 ; 2.59111e-07 ; 5.40167e-04 ; 2.08704e+03 
2.83857e+02 ; 5.08230e-03 ; 4.27240e-04 ; 2.59111e-07 ; 5.43213e-04 ; 2.08805e+03 
2.83857e+02 ; 4.51759e-03 ; 4.27246e-04 ; 2.30321e-07 ; 5.43213e-04 ; 2.08907e+03 
2.83857e+02 ; 5.08174e-03 ; 4.27246e-04 ; 2.59083e-07 ; 5.43213e-04 ; 2.09007e+03 
2.83857e+02 ; 4.51703e-03 ; 4.30292e-04 ; 2.30292e-07 ; 5.43219e-04 ; 2.09109e+03 
2.83857e+02 ; 5.08174e-03 ; 4.30292e-04 ; 2.59083e-07 ; 5.43219e-04 ; 2.09210e+03 
2.83917e+02 ; 5.64610e-03 ; 4.30298e-04 ; 2.87873e-07 ; 5.46265e-04 ; 2.09311e+03 
2.83917e+02 ; 5.08200e-03 ; 4.33344e-04 ; 2.59111e-07 ; 5.46271e-04 ; 2.09411e+03 
2.83917e+02 ; 5.92899e-03 ; 4.33344e-04 ; 3.02296e-07 ; 5.46271e-04 ; 2.09513e+03 
2.83976e+02 ; 5.92809e-03 ; 4.33344e-04 ; 3.02268e-07 ; 5.49316e-04 ; 2.09612e+03 
2.83977e+02 ; 5.36346e-03 ; 4.33350e-04 ; 2.73478e-07 ; 5.49322e-04 ; 2.09713e+03 
2.84036e+02 ; 4.51679e-03 ; 4.36395e-04 ; 2.30321e-07 ; 5.52368e-04 ; 2.09815e+03 
2.84036e+02 ; 5.08085e-03 ; 4.36395e-04 ; 2.59083e-07 ; 5.52368e-04 ; 2.09915e+03 
2.84036e+02 ; 5.08140e-03 ; 4.36401e-04 ; 2.59111e-07 ; 5.52368e-04 ; 2.10016e+03 
2.84036e+02 ; 5.36315e-03 ; 4.39447e-04 ; 2.73478e-07 ; 5.52374e-04 ; 2.10119e+03 
2.84096e+02 ; 5.08110e-03 ; 4.39447e-04 ; 2.59111e-07 ; 5.55420e-04 ; 2.10221e+03 
2.84096e+02 ; 4.51597e-03 ; 4.39447e-04 ; 2.30292e-07 ; 5.55420e-04 ; 2.10322e+03 
2.84096e+02 ; 5.08110e-03 ; 4.39453e-04 ; 2.59111e-07 ; 5.55426e-04 ; 2.10424e+03 
2.84096e+02 ; 5.36283e-03 ; 4.39453e-04 ; 2.73478e-07 ; 5.55426e-04 ; 2.10524e+03 
2.84155e+02 ; 5.08025e-03 ; 4.42499e-04 ; 2.59083e-07 ; 5.58472e-04 ; 2.10625e+03 
2.84155e+02 ; 5.08080e-03 ; 4.42505e-04 ; 2.59111e-07 ; 5.58472e-04 ; 2.10725e+03 
2.84155e+02 ; 3.66891e-03 ; 4.42505e-04 ; 1.87108e-07 ; 5.58478e-04 ; 2.10827e+03 
2.84155e+02 ; 3.95118e-03 ; 4.45551e-04 ; 2.01503e-07 ; 5.58478e-04 ; 2.10928e+03 
2.84215e+02 ; 2.82249e-03 ; 4.45551e-04 ; 1.43950e-07 ; 5.61523e-04 ; 2.11028e+03 
2.84215e+02 ; 3.95150e-03 ; 4.45557e-04 ; 2.01531e-07 ; 5.61529e-04 ; 2.11130e+03 
2.84215e+02 ; 2.82195e-03 ; 4.45557e-04 ; 1.43923e-07 ; 5.61529e-04 ; 2.11230e+03 
2.84215e+02 ; 5.64499e-03 ; 4.48602e-04 ; 2.87901e-07 ; 5.61529e-04 ; 2.11330e+03 
2.84275e+02 ; 4.51517e-03 ; 4.48602e-04 ; 2.30292e-07 ; 5.64575e-04 ; 2.11430e+03 
2.84275e+02 ; 5.64466e-03 ; 4.48608e-04 ; 2.87901e-07 ; 5.64581e-04 ; 2.11531e+03 
2.84275e+02 ; 5.36189e-03 ; 4.51654e-04 ; 2.73478e-07 ; 5.64581e-04 ; 2.11631e+03 
2.84334e+02 ; 4.51491e-03 ; 4.51654e-04 ; 2.30292e-07 ; 5.67627e-04 ; 2.11731e+03 
2.84334e+02 ; 3.66882e-03 ; 4.51660e-04 ; 1.87136e-07 ; 5.67627e-04 ; 2.11832e+03 
2.84334e+02 ; 5.36157e-03 ; 4.51660e-04 ; 2.73478e-07 ; 5.67633e-04 ; 2.11931e+03 
2.84394e+02 ; 3.66805e-03 ; 4.54706e-04 ; 1.87108e-07 ; 5.70679e-04 ; 2.12033e+03 
2.84394e+02 ; 4.51464e-03 ; 4.54712e-04 ; 2.30292e-07 ; 5.70679e-04 ; 2.12134e+03 
2.84394e+02 ; 5.07905e-03 ; 4.54712e-04 ; 2.59083e-07 ; 5.70685e-04 ; 2.12236e+03 
2.84394e+02 ; 4.79685e-03 ; 4.54712e-04 ; 2.44688e-07 ; 5.70685e-04 ; 2.12337e+03 
2.84453e+02 ; 4.23221e-03 ; 4.57758e-04 ; 2.15898e-07 ; 5.73730e-04 ; 2.12438e+03 
2.84453e+02 ; 4.79712e-03 ; 4.57758e-04 ; 2.44716e-07 ; 5.73730e-04 ; 2.12539e+03 
2.84453e+02 ; 5.07875e-03 ; 4.57764e-04 ; 2.59083e-07 ; 5.73736e-04 ; 2.12641e+03 
2.84453e+02 ; 3.38620e-03 ; 4.60809e-04 ; 1.72741e-07 ; 5.73736e-04 ; 2.12741e+03 
2.84513e+02 ; 4.51411e-03 ; 4.60809e-04 ; 2.30292e-07 ; 5.76782e-04 ; 2.12843e+03 
2.84513e+02 ; 3.66762e-03 ; 4.60815e-04 ; 1.87108e-07 ; 5.76782e-04 ; 2.12943e+03 
2.84513e+02 ; 3.38600e-03 ; 4.60815e-04 ; 1.72741e-07 ; 5.76788e-04 ; 2.13044e+03 
2.84573e+02 ; 4.23225e-03 ; 4.63861e-04 ; 2.15925e-07 ; 5.79834e-04 ; 2.13145e+03 
2.84573e+02 ; 3.38580e-03 ; 4.63867e-04 ; 1.72741e-07 ; 5.79834e-04 ; 2.13247e+03 
2.84573e+02 ; 4.51385e-03 ; 4.63867e-04 ; 2.30292e-07 ; 5.79840e-04 ; 2.13349e+03 
2.84573e+02 ; 4.79656e-03 ; 4.63867e-04 ; 2.44716e-07 ; 5.79840e-04 ; 2.13450e+03 
2.84632e+02 ; 4.23200e-03 ; 4.66913e-04 ; 2.15925e-07 ; 5.82886e-04 ; 2.13549e+03 
2.84632e+02 ; 3.10346e-03 ; 4.66919e-04 ; 1.58345e-07 ; 5.82886e-04 ; 2.13650e+03 
2.84632e+02 ; 3.10346e-03 ; 4.66919e-04 ; 1.58345e-07 ; 5.82892e-04 ; 2.13752e+03 
2.84692e+02 ; 5.07756e-03 ; 4.66919e-04 ; 2.59083e-07 ; 5.85937e-04 ; 2.13852e+03 
2.84692e+02 ; 3.94965e-03 ; 4.69965e-04 ; 2.01531e-07 ; 5.85937e-04 ; 2.13953e+03 
2.84692e+02 ; 3.38540e-03 ; 4.69971e-04 ; 1.72741e-07 ; 5.85937e-04 ; 2.14053e+03 
2.84692e+02 ; 3.38485e-03 ; 4.69971e-04 ; 1.72712e-07 ; 5.85943e-04 ; 2.14152e+03 
2.84751e+02 ; 3.38520e-03 ; 4.73016e-04 ; 1.72741e-07 ; 5.88989e-04 ; 2.14253e+03 
2.84751e+02 ; 3.38465e-03 ; 4.73016e-04 ; 1.72712e-07 ; 5.88989e-04 ; 2.14355e+03 
2.84751e+02 ; 3.38520e-03 ; 4.73022e-04 ; 1.72741e-07 ; 5.88995e-04 ; 2.14455e+03 
2.84751e+02 ; 3.38465e-03 ; 4.73022e-04 ; 1.72712e-07 ; 5.88995e-04 ; 2.14556e+03 
2.84811e+02 ; 4.23125e-03 ; 4.76068e-04 ; 2.15925e-07 ; 5.92041e-04 ; 2.14657e+03 
2.84811e+02 ; 3.94863e-03 ; 4.76068e-04 ; 2.01503e-07 ; 5.92041e-04 ; 2.14755e+03 
2.84811e+02 ; 4.51334e-03 ; 4.76074e-04 ; 2.30321e-07 ; 5.92041e-04 ; 2.14857e+03 
2.84811e+02 ; 3.94863e-03 ; 4.79120e-04 ; 2.01503e-07 ; 5.92047e-04 ; 2.14955e+03 
2.84871e+02 ; 5.35873e-03 ; 4.79120e-04 ; 2.73478e-07 ; 5.95093e-04 ; 2.15057e+03 
2.84871e+02 ; 4.23046e-03 ; 4.79120e-04 ; 2.15898e-07 ; 5.95093e-04 ; 2.15157e+03 
2.84871e+02 ; 4.23046e-03 ; 4.79126e-04 ; 2.15898e-07 ; 5.95099e-04 ; 2.15260e+03 
2.84871e+02 ; 3.94839e-03 ; 4.82172e-04 ; 2.01503e-07 ; 5.95099e-04 ; 2.15360e+03 
2.84930e+02 ; 2.53790e-03 ; 4.82178e-04 ; 1.29527e-07 ; 5.98144e-04 ; 2.15461e+03 
2.84930e+02 ; 1.97435e-03 ; 4.82178e-04 ; 1.00765e-07 ; 5.98144e-04 ; 2.15563e+03 
2.84930e+02 ; 2.53790e-03 ; 4.82178e-04 ; 1.29527e-07 ; 5.98150e-04 ; 2.15661e+03 
2.84930e+02 ; 3.38460e-03 ; 4.85223e-04 ; 1.72741e-07 ; 5.98150e-04 ; 2.15764e+03 
2.84990e+02 ; 2.82033e-03 ; 4.85223e-04 ; 1.43950e-07 ; 6.01196e-04 ; 2.15864e+03 
2.84990e+02 ; 4.22997e-03 ; 4.85229e-04 ; 2.15898e-07 ; 6.01202e-04 ; 2.15966e+03 
2.84990e+02 ; 3.38441e-03 ; 4.85229e-04 ; 1.72741e-07 ; 6.01202e-04 ; 2.16066e+03 
2.84990e+02 ; 2.82033e-03 ; 4.88275e-04 ; 1.43950e-07 ; 6.01202e-04 ; 2.16166e+03 
2.85049e+02 ; 3.10163e-03 ; 4.88275e-04 ; 1.58317e-07 ; 6.04248e-04 ; 2.16267e+03 
2.85049e+02 ; 3.66623e-03 ; 4.88281e-04 ; 1.87136e-07 ; 6.04254e-04 ; 2.16369e+03 
2.85049e+02 ; 2.81963e-03 ; 4.88281e-04 ; 1.43923e-07 ; 6.04254e-04 ; 2.16469e+03 
2.85109e+02 ; 3.10145e-03 ; 4.91327e-04 ; 1.58317e-07 ; 6.07300e-04 ; 2.16569e+03 
2.85109e+02 ; 3.10145e-03 ; 4.91327e-04 ; 1.58317e-07 ; 6.07300e-04 ; 2.16670e+03 
2.85109e+02 ; 3.66546e-03 ; 4.91333e-04 ; 1.87108e-07 ; 6.07306e-04 ; 2.16770e+03 
2.85109e+02 ; 3.38345e-03 ; 4.91333e-04 ; 1.72712e-07 ; 6.07306e-04 ; 2.16872e+03 
2.85169e+02 ; 2.53731e-03 ; 4.94379e-04 ; 1.29527e-07 ; 6.10351e-04 ; 2.16974e+03 
2.85169e+02 ; 4.79373e-03 ; 4.94379e-04 ; 2.44716e-07 ; 6.10351e-04 ; 2.17074e+03 
2.85169e+02 ; 3.38325e-03 ; 4.94385e-04 ; 1.72712e-07 ; 6.10357e-04 ; 2.17175e+03 
2.85169e+02 ; 4.22975e-03 ; 4.97430e-04 ; 2.15925e-07 ; 6.10357e-04 ; 2.17276e+03 
2.85228e+02 ; 3.38361e-03 ; 4.97430e-04 ; 1.72741e-07 ; 6.13403e-04 ; 2.17377e+03 
2.85228e+02 ; 3.38361e-03 ; 4.97436e-04 ; 1.72741e-07 ; 6.13403e-04 ; 2.17477e+03 
2.85228e+02 ; 3.66503e-03 ; 4.97436e-04 ; 1.87108e-07 ; 6.13409e-04 ; 2.17577e+03 
2.85228e+02 ; 4.22951e-03 ; 5.00482e-04 ; 2.15925e-07 ; 6.13409e-04 ; 2.17677e+03 
