T[K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.85144e+02 ; 1.07398e-03 ; 4.90498e-04 ; 5.48245e-08 ; 6.09088e-04 ; 2.20257e+03 
2.85159e+02 ; 1.74809e-03 ; 4.90338e-04 ; 8.92377e-08 ; 6.09869e-04 ; 2.20358e+03 
2.85173e+02 ; 2.81969e-04 ; 4.91744e-04 ; 1.43943e-08 ; 6.10578e-04 ; 2.20458e+03 
2.85185e+02 ; 3.99830e-04 ; 4.92167e-04 ; 2.04113e-08 ; 6.11186e-04 ; 2.20560e+03 
2.85196e+02 ; 1.25952e-03 ; 4.92865e-04 ; 6.42991e-08 ; 6.11764e-04 ; 2.20661e+03 
2.85209e+02 ; 8.45913e-04 ; 4.93604e-04 ; 4.31849e-08 ; 6.12444e-04 ; 2.20763e+03 
2.85224e+02 ; 1.01001e-03 ; 4.94146e-04 ; 5.15632e-08 ; 6.13183e-04 ; 2.20863e+03 
2.85239e+02 ; 1.14493e-03 ; 4.94921e-04 ; 5.84519e-08 ; 6.13934e-04 ; 2.20962e+03 
2.85247e+02 ; 1.26607e-03 ; 4.95708e-04 ; 6.46368e-08 ; 6.14369e-04 ; 2.21065e+03 
2.85269e+02 ; 9.04237e-04 ; 4.96370e-04 ; 4.61651e-08 ; 6.15472e-04 ; 2.21165e+03 
2.85282e+02 ; 1.21041e-03 ; 4.97210e-04 ; 6.17972e-08 ; 6.16157e-04 ; 2.21265e+03 
2.85293e+02 ; 3.85448e-05 ; 4.97693e-04 ; 1.96792e-09 ; 6.16747e-04 ; 2.21367e+03 
2.85303e+02 ; 5.13772e-04 ; 4.98354e-04 ; 2.62311e-08 ; 6.17254e-04 ; 2.21468e+03 
2.85321e+02 ; 1.07655e-03 ; 4.99254e-04 ; 5.49651e-08 ; 6.18172e-04 ; 2.21570e+03 
2.85329e+02 ; 1.04681e-03 ; 4.99880e-04 ; 5.34472e-08 ; 6.18583e-04 ; 2.21671e+03 
2.85345e+02 ; -2.97904e-04 ; 5.00327e-04 ; -1.52104e-08 ; 6.19376e-04 ; 2.21773e+03 
2.85355e+02 ; -1.64443e-06 ; 5.01186e-04 ; -8.39623e-11 ; 6.19894e-04 ; 2.21874e+03 
2.85374e+02 ; 3.22672e-04 ; 5.02229e-04 ; 1.64755e-08 ; 6.20890e-04 ; 2.21974e+03 
2.85382e+02 ; -2.60995e-04 ; 5.01931e-04 ; -1.33264e-08 ; 6.21295e-04 ; 2.22076e+03 
2.85398e+02 ; -5.52265e-04 ; 5.02902e-04 ; -2.81991e-08 ; 6.22105e-04 ; 2.22176e+03 
2.85409e+02 ; 5.69331e-04 ; 5.03254e-04 ; 2.90708e-08 ; 6.22648e-04 ; 2.22276e+03 
2.85425e+02 ; 3.18240e-04 ; 5.04237e-04 ; 1.62500e-08 ; 6.23482e-04 ; 2.22377e+03 
2.85432e+02 ; 1.11757e-04 ; 5.04923e-04 ; 5.70660e-09 ; 6.23858e-04 ; 2.22479e+03 
2.85450e+02 ; 6.52999e-04 ; 5.05787e-04 ; 3.33443e-08 ; 6.24764e-04 ; 2.22580e+03 
2.85456e+02 ; 2.71987e-04 ; 5.06437e-04 ; 1.38887e-08 ; 6.25080e-04 ; 2.22680e+03 
2.85468e+02 ; 3.07770e-04 ; 5.06949e-04 ; 1.57160e-08 ; 6.25694e-04 ; 2.22782e+03 
2.85481e+02 ; -5.02117e-04 ; 5.07474e-04 ; -2.56406e-08 ; 6.26337e-04 ; 2.22883e+03 
2.85490e+02 ; -1.82230e-04 ; 5.08338e-04 ; -9.30566e-09 ; 6.26790e-04 ; 2.22983e+03 
2.85512e+02 ; -1.91038e-04 ; 5.09179e-04 ; -9.75566e-09 ; 6.27953e-04 ; 2.23085e+03 
2.85520e+02 ; 2.71416e-04 ; 5.09047e-04 ; 1.38604e-08 ; 6.28334e-04 ; 2.23185e+03 
2.85536e+02 ; -3.93632e-04 ; 5.10031e-04 ; -2.01019e-08 ; 6.29157e-04 ; 2.23286e+03 
2.85545e+02 ; 1.34319e-04 ; 5.10669e-04 ; 6.85943e-09 ; 6.29622e-04 ; 2.23388e+03 
2.85563e+02 ; 6.66135e-05 ; 5.11074e-04 ; 3.40189e-09 ; 6.30534e-04 ; 2.23488e+03 
2.85579e+02 ; 8.65426e-04 ; 5.12493e-04 ; 4.41972e-08 ; 6.31344e-04 ; 2.23589e+03 
2.85588e+02 ; 7.11264e-04 ; 5.13202e-04 ; 3.63245e-08 ; 6.31851e-04 ; 2.23689e+03 
2.85597e+02 ; 2.72504e-04 ; 5.13589e-04 ; 1.39170e-08 ; 6.32304e-04 ; 2.23789e+03 
2.85613e+02 ; 9.38601e-04 ; 5.14412e-04 ; 4.79358e-08 ; 6.33120e-04 ; 2.23891e+03 
2.85628e+02 ; 2.43310e-04 ; 5.15431e-04 ; 1.24264e-08 ; 6.33854e-04 ; 2.23991e+03 
2.85645e+02 ; 1.72302e-04 ; 5.15604e-04 ; 8.80000e-09 ; 6.34748e-04 ; 2.24092e+03 
2.85655e+02 ; 3.97446e-04 ; 5.16295e-04 ; 2.02991e-08 ; 6.35278e-04 ; 2.24193e+03 
2.85668e+02 ; 7.71221e-04 ; 5.16629e-04 ; 3.93896e-08 ; 6.35928e-04 ; 2.24293e+03 
2.85675e+02 ; 1.15489e-03 ; 5.17040e-04 ; 5.89858e-08 ; 6.36268e-04 ; 2.24395e+03 
2.85692e+02 ; 9.02750e-04 ; 5.17893e-04 ; 4.61085e-08 ; 6.37174e-04 ; 2.24496e+03 
2.85707e+02 ; 7.97049e-04 ; 5.18650e-04 ; 4.07104e-08 ; 6.37942e-04 ; 2.24599e+03 
2.85721e+02 ; 8.30063e-04 ; 5.19460e-04 ; 4.23972e-08 ; 6.38610e-04 ; 2.24699e+03 
2.85736e+02 ; 1.84938e-04 ; 5.20247e-04 ; 9.44623e-09 ; 6.39379e-04 ; 2.24801e+03 
2.85745e+02 ; 3.09329e-04 ; 5.20533e-04 ; 1.58000e-08 ; 6.39868e-04 ; 2.24901e+03 
2.85762e+02 ; 4.55749e-04 ; 5.21231e-04 ; 2.32792e-08 ; 6.40744e-04 ; 2.25001e+03 
2.85775e+02 ; -2.05302e-04 ; 5.21988e-04 ; -1.04868e-08 ; 6.41417e-04 ; 2.25104e+03 
2.85789e+02 ; -2.20702e-04 ; 5.23025e-04 ; -1.12736e-08 ; 6.42115e-04 ; 2.25205e+03 
2.85797e+02 ; 7.70144e-06 ; 5.23305e-04 ; 3.93396e-10 ; 6.42514e-04 ; 2.25307e+03 
2.85811e+02 ; -1.02869e-03 ; 5.23806e-04 ; -5.25472e-08 ; 6.43247e-04 ; 2.25407e+03 
2.85823e+02 ; -1.05069e-03 ; 5.24771e-04 ; -5.36717e-08 ; 6.43861e-04 ; 2.25508e+03 
2.85836e+02 ; -3.30780e-04 ; 5.25361e-04 ; -1.68972e-08 ; 6.44511e-04 ; 2.25609e+03 
2.85838e+02 ; -1.40513e-03 ; 5.25904e-04 ; -7.17783e-08 ; 6.44600e-04 ; 2.25711e+03 
2.85852e+02 ; -8.32171e-04 ; 5.26249e-04 ; -4.25104e-08 ; 6.45363e-04 ; 2.25811e+03 
2.85863e+02 ; -1.23998e-03 ; 5.26893e-04 ; -6.33434e-08 ; 6.45882e-04 ; 2.25912e+03 
2.85880e+02 ; -4.98613e-04 ; 5.27906e-04 ; -2.54717e-08 ; 6.46788e-04 ; 2.26012e+03 
2.85887e+02 ; -4.38629e-04 ; 5.28008e-04 ; -2.24075e-08 ; 6.47139e-04 ; 2.26114e+03 
2.85906e+02 ; -7.81492e-04 ; 5.28836e-04 ; -3.99236e-08 ; 6.48087e-04 ; 2.26214e+03 
2.85912e+02 ; -6.48306e-04 ; 5.29271e-04 ; -3.31198e-08 ; 6.48409e-04 ; 2.26314e+03 
2.85923e+02 ; -1.28284e-03 ; 5.30106e-04 ; -6.55368e-08 ; 6.48981e-04 ; 2.26417e+03 
2.85936e+02 ; -2.59745e-04 ; 5.30684e-04 ; -1.32698e-08 ; 6.49643e-04 ; 2.26517e+03 
2.85949e+02 ; -6.47174e-04 ; 5.31322e-04 ; -3.30632e-08 ; 6.50316e-04 ; 2.26618e+03 
2.85962e+02 ; -1.41705e-03 ; 5.31876e-04 ; -7.23962e-08 ; 6.50996e-04 ; 2.26719e+03 
2.85972e+02 ; -6.20754e-04 ; 5.32192e-04 ; -3.17142e-08 ; 6.51508e-04 ; 2.26821e+03 
2.85981e+02 ; -1.14298e-03 ; 5.33223e-04 ; -5.83953e-08 ; 6.51967e-04 ; 2.26922e+03 
2.85993e+02 ; -1.07088e-03 ; 5.33861e-04 ; -5.47123e-08 ; 6.52563e-04 ; 2.27024e+03 
2.86014e+02 ; -4.25371e-04 ; 5.33968e-04 ; -2.17330e-08 ; 6.53654e-04 ; 2.27125e+03 
2.86027e+02 ; -2.99900e-04 ; 5.34379e-04 ; -1.53226e-08 ; 6.54292e-04 ; 2.27226e+03 
2.86036e+02 ; 1.72235e-04 ; 5.35577e-04 ; 8.80000e-09 ; 6.54775e-04 ; 2.27328e+03 
2.86041e+02 ; 1.43615e-04 ; 5.36430e-04 ; 7.33774e-09 ; 6.55025e-04 ; 2.27429e+03 
2.86062e+02 ; 5.61116e-05 ; 5.36752e-04 ; 2.86698e-09 ; 6.56110e-04 ; 2.27530e+03 
2.86077e+02 ; -7.02668e-04 ; 5.37360e-04 ; -3.59028e-08 ; 6.56867e-04 ; 2.27632e+03 
2.86083e+02 ; -7.46127e-04 ; 5.37926e-04 ; -3.81236e-08 ; 6.57147e-04 ; 2.27734e+03 
2.86102e+02 ; -1.01628e-03 ; 5.38558e-04 ; -5.19283e-08 ; 6.58131e-04 ; 2.27834e+03 
2.86110e+02 ; -1.23253e-03 ; 5.39839e-04 ; -6.29783e-08 ; 6.58536e-04 ; 2.27934e+03 
2.86121e+02 ; 6.76660e-05 ; 5.39774e-04 ; 3.45755e-09 ; 6.59138e-04 ; 2.28034e+03 
2.86128e+02 ; -5.11710e-04 ; 5.40322e-04 ; -2.61472e-08 ; 6.59484e-04 ; 2.28132e+03 
2.86142e+02 ; -3.15817e-04 ; 5.41401e-04 ; -1.61377e-08 ; 6.60193e-04 ; 2.28234e+03 
2.86159e+02 ; -1.96972e-04 ; 5.41836e-04 ; -1.00651e-08 ; 6.61045e-04 ; 2.28335e+03 
2.86169e+02 ; -1.08334e-03 ; 5.42456e-04 ; -5.53585e-08 ; 6.61564e-04 ; 2.28435e+03 
2.86179e+02 ; -1.37329e-03 ; 5.42980e-04 ; -7.01755e-08 ; 6.62064e-04 ; 2.28535e+03 
2.86197e+02 ; -9.35862e-04 ; 5.43731e-04 ; -4.78236e-08 ; 6.63012e-04 ; 2.28636e+03 
2.86194e+02 ; -2.95839e-03 ; 5.44542e-04 ; -1.51176e-07 ; 6.62827e-04 ; 2.28737e+03 
2.86215e+02 ; -1.04920e-03 ; 5.44870e-04 ; -5.36160e-08 ; 6.63924e-04 ; 2.28840e+03 
2.86223e+02 ; -4.86906e-04 ; 5.45221e-04 ; -2.48821e-08 ; 6.64347e-04 ; 2.28940e+03 
2.86237e+02 ; -2.78922e-04 ; 5.46652e-04 ; -1.42538e-08 ; 6.65045e-04 ; 2.29041e+03 
2.86255e+02 ; -1.35833e-03 ; 5.46574e-04 ; -6.94160e-08 ; 6.65975e-04 ; 2.29141e+03 
2.86258e+02 ; -6.77787e-04 ; 5.47504e-04 ; -3.46377e-08 ; 6.66129e-04 ; 2.29244e+03 
2.86274e+02 ; 1.92002e-04 ; 5.47916e-04 ; 9.81226e-09 ; 6.66934e-04 ; 2.29344e+03 
2.86288e+02 ; 3.53190e-04 ; 5.48828e-04 ; 1.80500e-08 ; 6.67679e-04 ; 2.29446e+03 
2.86295e+02 ; -9.28628e-04 ; 5.48905e-04 ; -4.74585e-08 ; 6.68019e-04 ; 2.29547e+03 
2.86304e+02 ; -4.78616e-04 ; 5.49936e-04 ; -2.44604e-08 ; 6.68490e-04 ; 2.29647e+03 
2.86322e+02 ; -2.71755e-04 ; 5.50675e-04 ; -1.38887e-08 ; 6.69426e-04 ; 2.29749e+03 
2.86332e+02 ; 7.59159e-04 ; 5.50902e-04 ; 3.87991e-08 ; 6.69938e-04 ; 2.29850e+03 
2.86346e+02 ; 1.22728e-03 ; 5.51617e-04 ; 6.27245e-08 ; 6.70642e-04 ; 2.29952e+03 
2.86362e+02 ; 1.30907e-04 ; 5.52583e-04 ; 6.69057e-09 ; 6.71434e-04 ; 2.30053e+03 
2.86377e+02 ; -1.14859e-03 ; 5.53113e-04 ; -5.87047e-08 ; 6.72227e-04 ; 2.30154e+03 
2.86395e+02 ; -4.16407e-04 ; 5.53965e-04 ; -2.12830e-08 ; 6.73169e-04 ; 2.30256e+03 
2.86403e+02 ; 4.91212e-04 ; 5.54073e-04 ; 2.51066e-08 ; 6.73556e-04 ; 2.30356e+03 
2.86414e+02 ; -5.55568e-04 ; 5.54758e-04 ; -2.83962e-08 ; 6.74093e-04 ; 2.30458e+03 
2.86418e+02 ; -3.02534e-04 ; 5.55104e-04 ; -1.54632e-08 ; 6.74331e-04 ; 2.30559e+03 
2.86439e+02 ; -4.31247e-04 ; 5.56171e-04 ; -2.20425e-08 ; 6.75380e-04 ; 2.30659e+03 
2.86451e+02 ; -6.90300e-04 ; 5.56469e-04 ; -3.52840e-08 ; 6.76000e-04 ; 2.30760e+03 
2.86463e+02 ; 2.87110e-04 ; 5.57285e-04 ; 1.46755e-08 ; 6.76602e-04 ; 2.30863e+03 
2.86471e+02 ; 1.70500e-04 ; 5.58185e-04 ; 8.71509e-09 ; 6.77037e-04 ; 2.30965e+03 
2.86486e+02 ; -5.74224e-04 ; 5.58334e-04 ; -2.93519e-08 ; 6.77806e-04 ; 2.31065e+03 
2.86504e+02 ; -3.12954e-04 ; 5.59455e-04 ; -1.59972e-08 ; 6.78736e-04 ; 2.31168e+03 
2.86506e+02 ; -6.23711e-04 ; 5.59372e-04 ; -3.18821e-08 ; 6.78849e-04 ; 2.31268e+03 
2.86523e+02 ; 2.59594e-04 ; 5.60814e-04 ; 1.32698e-08 ; 6.79701e-04 ; 2.31369e+03 
2.86531e+02 ; -5.74752e-04 ; 5.60897e-04 ; -2.93802e-08 ; 6.80131e-04 ; 2.31468e+03 
2.86542e+02 ; -1.44760e-03 ; 5.62161e-04 ; -7.39991e-08 ; 6.80679e-04 ; 2.31569e+03 
2.86555e+02 ; -5.74739e-04 ; 5.62411e-04 ; -2.93802e-08 ; 6.81323e-04 ; 2.31670e+03 
2.86572e+02 ; -5.32930e-04 ; 5.62972e-04 ; -2.72434e-08 ; 6.82223e-04 ; 2.31772e+03 
2.86585e+02 ; -7.41364e-04 ; 5.63568e-04 ; -3.78991e-08 ; 6.82849e-04 ; 2.31872e+03 
2.86590e+02 ; -5.26314e-04 ; 5.64253e-04 ; -2.69057e-08 ; 6.83105e-04 ; 2.31972e+03 
2.86607e+02 ; -6.94050e-04 ; 5.64778e-04 ; -3.54811e-08 ; 6.84005e-04 ; 2.32074e+03 
2.86617e+02 ; -1.77082e-04 ; 5.65666e-04 ; -9.05283e-09 ; 6.84500e-04 ; 2.32175e+03 
2.86626e+02 ; -8.56835e-04 ; 5.66047e-04 ; -4.38038e-08 ; 6.84953e-04 ; 2.32277e+03 
2.86645e+02 ; -1.59153e-03 ; 5.66673e-04 ; -8.13651e-08 ; 6.85948e-04 ; 2.32378e+03 
2.86645e+02 ; -1.08503e-03 ; 5.67692e-04 ; -5.54708e-08 ; 6.85936e-04 ; 2.32480e+03 
2.86665e+02 ; -1.00858e-03 ; 5.67484e-04 ; -5.15632e-08 ; 6.86943e-04 ; 2.32581e+03 
2.86676e+02 ; -1.00362e-03 ; 5.68396e-04 ; -5.13104e-08 ; 6.87539e-04 ; 2.32680e+03 
2.86684e+02 ; -1.06190e-03 ; 5.68902e-04 ; -5.42906e-08 ; 6.87957e-04 ; 2.32781e+03 
2.86699e+02 ; -9.24400e-04 ; 5.69361e-04 ; -4.72613e-08 ; 6.88708e-04 ; 2.32883e+03 
2.86714e+02 ; -1.66182e-03 ; 5.70357e-04 ; -8.49642e-08 ; 6.89453e-04 ; 2.32984e+03 
2.86731e+02 ; -7.97904e-04 ; 5.70571e-04 ; -4.07953e-08 ; 6.90323e-04 ; 2.33086e+03 
2.86733e+02 ; -5.48233e-04 ; 5.71269e-04 ; -2.80302e-08 ; 6.90454e-04 ; 2.33187e+03 
2.86744e+02 ; -1.65957e-03 ; 5.71602e-04 ; -8.48519e-08 ; 6.90997e-04 ; 2.33289e+03 
2.86760e+02 ; -1.19489e-03 ; 5.72532e-04 ; -6.10943e-08 ; 6.91813e-04 ; 2.33390e+03 
2.86769e+02 ; -1.83275e-03 ; 5.72956e-04 ; -9.37085e-08 ; 6.92278e-04 ; 2.33490e+03 
2.86779e+02 ; -1.60673e-03 ; 5.73790e-04 ; -8.21528e-08 ; 6.92826e-04 ; 2.33593e+03 
2.86795e+02 ; -1.61659e-03 ; 5.74028e-04 ; -8.26585e-08 ; 6.93643e-04 ; 2.33693e+03 
2.86804e+02 ; -2.17359e-03 ; 5.74881e-04 ; -1.11140e-07 ; 6.94066e-04 ; 2.33795e+03 
2.86811e+02 ; -1.02767e-03 ; 5.75471e-04 ; -5.25472e-08 ; 6.94436e-04 ; 2.33895e+03 
2.86826e+02 ; -1.78536e-03 ; 5.75578e-04 ; -9.12906e-08 ; 6.95223e-04 ; 2.33997e+03 
2.86833e+02 ; -1.65668e-03 ; 5.76919e-04 ; -8.47113e-08 ; 6.95544e-04 ; 2.34098e+03 
2.86846e+02 ; -2.04375e-03 ; 5.77128e-04 ; -1.04505e-07 ; 6.96236e-04 ; 2.34199e+03 
2.86861e+02 ; -2.65512e-03 ; 5.77730e-04 ; -1.35769e-07 ; 6.96981e-04 ; 2.34298e+03 
2.86869e+02 ; -2.41263e-03 ; 5.78153e-04 ; -1.23370e-07 ; 6.97404e-04 ; 2.34399e+03 
2.86880e+02 ; -2.30098e-03 ; 5.78564e-04 ; -1.17662e-07 ; 6.97976e-04 ; 2.34501e+03 
2.86884e+02 ; -1.84518e-03 ; 5.79679e-04 ; -9.43547e-08 ; 6.98197e-04 ; 2.34601e+03 
2.86901e+02 ; -1.60984e-03 ; 5.79774e-04 ; -8.23217e-08 ; 6.99061e-04 ; 2.34703e+03 
2.86919e+02 ; -6.66349e-04 ; 5.80585e-04 ; -3.40755e-08 ; 6.99967e-04 ; 2.34802e+03 
2.86930e+02 ; -1.76977e-03 ; 5.80799e-04 ; -9.05028e-08 ; 7.00539e-04 ; 2.34903e+03 
2.86937e+02 ; -1.37887e-03 ; 5.81801e-04 ; -7.05132e-08 ; 7.00903e-04 ; 2.35004e+03 
2.86946e+02 ; -1.39754e-03 ; 5.82445e-04 ; -7.14689e-08 ; 7.01332e-04 ; 2.35106e+03 
2.86962e+02 ; -1.08910e-03 ; 5.82737e-04 ; -5.56962e-08 ; 7.02196e-04 ; 2.35206e+03 
2.86965e+02 ; -1.43766e-03 ; 5.83285e-04 ; -7.35217e-08 ; 7.02351e-04 ; 2.35307e+03 
2.86981e+02 ; -2.20014e-03 ; 5.83857e-04 ; -1.12517e-07 ; 7.03162e-04 ; 2.35409e+03 
2.86996e+02 ; -2.56132e-03 ; 5.84632e-04 ; -1.30990e-07 ; 7.03901e-04 ; 2.35509e+03 
2.87000e+02 ; -2.50082e-03 ; 5.84847e-04 ; -1.27896e-07 ; 7.04133e-04 ; 2.35610e+03 
2.87022e+02 ; -1.01041e-03 ; 5.85812e-04 ; -5.16755e-08 ; 7.05260e-04 ; 2.35709e+03 
2.87026e+02 ; -1.36829e-03 ; 5.86253e-04 ; -6.99783e-08 ; 7.05469e-04 ; 2.35810e+03 
2.87042e+02 ; -2.06423e-03 ; 5.86772e-04 ; -1.05573e-07 ; 7.06249e-04 ; 2.35912e+03 
2.87052e+02 ; -1.48481e-03 ; 5.87076e-04 ; -7.59396e-08 ; 7.06774e-04 ; 2.36012e+03 
2.87063e+02 ; -1.84266e-03 ; 5.88077e-04 ; -9.42425e-08 ; 7.07340e-04 ; 2.36113e+03 
2.87068e+02 ; -1.21816e-03 ; 5.88179e-04 ; -6.23028e-08 ; 7.07608e-04 ; 2.36211e+03 
2.87088e+02 ; -1.43527e-03 ; 5.89311e-04 ; -7.34085e-08 ; 7.08628e-04 ; 2.36315e+03 
2.87091e+02 ; -1.98718e-03 ; 5.89728e-04 ; -1.01637e-07 ; 7.08777e-04 ; 2.36415e+03 
2.87106e+02 ; -1.73154e-03 ; 5.90163e-04 ; -8.85632e-08 ; 7.09563e-04 ; 2.36517e+03 
2.87118e+02 ; -1.82881e-03 ; 5.90664e-04 ; -9.35396e-08 ; 7.10165e-04 ; 2.36618e+03 
2.87123e+02 ; -1.88816e-03 ; 5.91183e-04 ; -9.65755e-08 ; 7.10428e-04 ; 2.36718e+03 
2.87135e+02 ; -1.81010e-03 ; 5.91797e-04 ; -9.25840e-08 ; 7.11030e-04 ; 2.36820e+03 
2.87150e+02 ; -1.72156e-03 ; 5.92899e-04 ; -8.80566e-08 ; 7.11793e-04 ; 2.36920e+03 
2.87158e+02 ; -1.62647e-03 ; 5.92756e-04 ; -8.31934e-08 ; 7.12186e-04 ; 2.37021e+03 
2.87170e+02 ; -2.21019e-03 ; 5.93209e-04 ; -1.13052e-07 ; 7.12812e-04 ; 2.37123e+03 
2.87183e+02 ; -9.88823e-04 ; 5.93847e-04 ; -5.05792e-08 ; 7.13491e-04 ; 2.37223e+03 
2.87195e+02 ; -1.24659e-03 ; 5.94300e-04 ; -6.37651e-08 ; 7.14099e-04 ; 2.37324e+03 
2.87207e+02 ; -1.85833e-03 ; 5.95629e-04 ; -9.50575e-08 ; 7.14719e-04 ; 2.37424e+03 
2.87218e+02 ; -2.13259e-03 ; 5.96112e-04 ; -1.09088e-07 ; 7.15274e-04 ; 2.37523e+03 
2.87226e+02 ; -1.87478e-03 ; 5.96476e-04 ; -9.59009e-08 ; 7.15697e-04 ; 2.37626e+03 
2.87233e+02 ; -2.02701e-03 ; 5.96899e-04 ; -1.03689e-07 ; 7.16072e-04 ; 2.37726e+03 
2.87246e+02 ; -2.07591e-03 ; 5.97513e-04 ; -1.06192e-07 ; 7.16710e-04 ; 2.37827e+03 
2.87255e+02 ; -1.63564e-03 ; 5.97542e-04 ; -8.36708e-08 ; 7.17151e-04 ; 2.37929e+03 
2.87266e+02 ; -2.44465e-03 ; 5.98842e-04 ; -1.25057e-07 ; 7.17753e-04 ; 2.38030e+03 
2.87277e+02 ; -2.28689e-03 ; 5.99104e-04 ; -1.16988e-07 ; 7.18278e-04 ; 2.38132e+03 
2.87292e+02 ; -2.12638e-03 ; 5.99790e-04 ; -1.08778e-07 ; 7.19046e-04 ; 2.38232e+03 
2.87301e+02 ; -1.95599e-03 ; 6.00475e-04 ; -1.00062e-07 ; 7.19541e-04 ; 2.38333e+03 
2.87313e+02 ; -1.79438e-03 ; 6.00642e-04 ; -9.17962e-08 ; 7.20137e-04 ; 2.38434e+03 
2.87324e+02 ; -2.13236e-03 ; 6.01339e-04 ; -1.09088e-07 ; 7.20715e-04 ; 2.38534e+03 
2.87337e+02 ; -1.47229e-03 ; 6.02108e-04 ; -7.53208e-08 ; 7.21365e-04 ; 2.38634e+03 
2.87342e+02 ; -3.05230e-03 ; 6.02502e-04 ; -1.56153e-07 ; 7.21609e-04 ; 2.38735e+03 
2.87357e+02 ; -9.70507e-04 ; 6.02645e-04 ; -4.96509e-08 ; 7.22378e-04 ; 2.38836e+03 
2.87368e+02 ; -2.02454e-03 ; 6.03175e-04 ; -1.03576e-07 ; 7.22963e-04 ; 2.38938e+03 
2.87377e+02 ; -2.62629e-03 ; 6.03872e-04 ; -1.34363e-07 ; 7.23433e-04 ; 2.39039e+03 
2.87388e+02 ; -3.36815e-03 ; 6.04385e-04 ; -1.72319e-07 ; 7.23970e-04 ; 2.39141e+03 
2.87405e+02 ; -2.83119e-03 ; 6.05047e-04 ; -1.44850e-07 ; 7.24870e-04 ; 2.39242e+03 
2.87406e+02 ; -2.36519e-03 ; 6.05667e-04 ; -1.21008e-07 ; 7.24918e-04 ; 2.39344e+03 
2.87413e+02 ; -2.34758e-03 ; 6.05786e-04 ; -1.20108e-07 ; 7.25269e-04 ; 2.39444e+03 
2.87430e+02 ; -2.34810e-03 ; 6.06811e-04 ; -1.20137e-07 ; 7.26145e-04 ; 2.39544e+03 
2.87439e+02 ; -2.75031e-03 ; 6.06555e-04 ; -1.40717e-07 ; 7.26610e-04 ; 2.39646e+03 
2.87447e+02 ; -3.44653e-03 ; 6.07681e-04 ; -1.76340e-07 ; 7.27004e-04 ; 2.39746e+03 
2.87449e+02 ; -2.64864e-03 ; 6.08271e-04 ; -1.35516e-07 ; 7.27087e-04 ; 2.39844e+03 
2.87472e+02 ; -2.17765e-03 ; 6.08420e-04 ; -1.11421e-07 ; 7.28279e-04 ; 2.39947e+03 
2.87480e+02 ; -2.80351e-03 ; 6.09082e-04 ; -1.43444e-07 ; 7.28708e-04 ; 2.40049e+03 
2.87494e+02 ; -2.49740e-03 ; 6.09773e-04 ; -1.27784e-07 ; 7.29400e-04 ; 2.40150e+03 
2.87500e+02 ; -1.50558e-03 ; 6.10262e-04 ; -7.70358e-08 ; 7.29722e-04 ; 2.40252e+03 
2.87503e+02 ; -1.96053e-03 ; 6.10685e-04 ; -1.00315e-07 ; 7.29895e-04 ; 2.40353e+03 
2.87524e+02 ; -2.28359e-03 ; 6.11210e-04 ; -1.16847e-07 ; 7.30944e-04 ; 2.40455e+03 
2.87536e+02 ; -1.54673e-03 ; 6.11913e-04 ; -7.91443e-08 ; 7.31546e-04 ; 2.40555e+03 
2.87550e+02 ; -1.68517e-03 ; 6.12479e-04 ; -8.62292e-08 ; 7.32255e-04 ; 2.40655e+03 
2.87555e+02 ; -2.76429e-03 ; 6.12813e-04 ; -1.41448e-07 ; 7.32535e-04 ; 2.40757e+03 
2.87571e+02 ; -2.62085e-03 ; 6.13540e-04 ; -1.34110e-07 ; 7.33358e-04 ; 2.40858e+03 
2.87576e+02 ; -2.32633e-03 ; 6.14369e-04 ; -1.19041e-07 ; 7.33626e-04 ; 2.40960e+03 
2.87589e+02 ; -1.63785e-03 ; 6.14613e-04 ; -8.38113e-08 ; 7.34293e-04 ; 2.41061e+03 
2.87591e+02 ; -1.92904e-03 ; 6.15007e-04 ; -9.87123e-08 ; 7.34389e-04 ; 2.41162e+03 
2.87610e+02 ; -2.72238e-03 ; 6.15352e-04 ; -1.39311e-07 ; 7.35342e-04 ; 2.41264e+03 
2.87618e+02 ; -3.18276e-03 ; 6.16145e-04 ; -1.62872e-07 ; 7.35766e-04 ; 2.41364e+03 
2.87634e+02 ; -2.39651e-03 ; 6.16503e-04 ; -1.22639e-07 ; 7.36564e-04 ; 2.41465e+03 
2.87641e+02 ; -2.52506e-03 ; 6.17206e-04 ; -1.29218e-07 ; 7.36934e-04 ; 2.41566e+03 
2.87648e+02 ; -2.95413e-03 ; 6.17683e-04 ; -1.51176e-07 ; 7.37274e-04 ; 2.41667e+03 
2.87659e+02 ; -2.28164e-03 ; 6.18130e-04 ; -1.16763e-07 ; 7.37882e-04 ; 2.41768e+03 
2.87667e+02 ; -2.41566e-03 ; 6.18863e-04 ; -1.23623e-07 ; 7.38281e-04 ; 2.41868e+03 
2.87681e+02 ; -2.55573e-03 ; 6.19006e-04 ; -1.30792e-07 ; 7.38966e-04 ; 2.41970e+03 
2.87686e+02 ; -2.84524e-03 ; 6.19763e-04 ; -1.45609e-07 ; 7.39264e-04 ; 2.42071e+03 
