T;dTdt [K/s];V [Volt];dV/dt [Volt/s];IntdTdt [V];etime [s]
2.33695e+02 ; 6.24126e-02 ; -2.04536e-03 ; 2.96404e-06 ; -1.93490e-03 ; 8.94810e+02 
2.33752e+02 ; 6.28231e-02 ; -2.04315e-03 ; 2.98386e-06 ; -1.93218e-03 ; 8.95822e+02 
2.33836e+02 ; 6.21821e-02 ; -2.04056e-03 ; 2.95389e-06 ; -1.92815e-03 ; 8.96836e+02 
2.33874e+02 ; 6.34772e-02 ; -2.03494e-03 ; 3.01563e-06 ; -1.92632e-03 ; 8.97850e+02 
2.33980e+02 ; 6.39317e-02 ; -2.03453e-03 ; 3.03784e-06 ; -1.92124e-03 ; 8.98850e+02 
2.34022e+02 ; 6.37472e-02 ; -2.03140e-03 ; 3.02932e-06 ; -1.91922e-03 ; 8.99865e+02 
2.34095e+02 ; 6.28628e-02 ; -2.02685e-03 ; 2.98771e-06 ; -1.91572e-03 ; 9.00881e+02 
2.34191e+02 ; 6.28838e-02 ; -2.02146e-03 ; 2.98926e-06 ; -1.91113e-03 ; 9.01896e+02 
2.34261e+02 ; 6.28534e-02 ; -2.02011e-03 ; 2.98822e-06 ; -1.90777e-03 ; 9.02896e+02 
2.34327e+02 ; 6.23175e-02 ; -2.01637e-03 ; 2.96311e-06 ; -1.90461e-03 ; 9.03910e+02 
2.34385e+02 ; 6.21166e-02 ; -2.01378e-03 ; 2.95389e-06 ; -1.90185e-03 ; 9.04911e+02 
2.34475e+02 ; 6.18700e-02 ; -2.01030e-03 ; 2.94267e-06 ; -1.89751e-03 ; 9.05911e+02 
2.34519e+02 ; 6.26125e-02 ; -2.00638e-03 ; 2.97824e-06 ; -1.89542e-03 ; 9.06925e+02 
2.34598e+02 ; 6.17532e-02 ; -2.00300e-03 ; 2.93781e-06 ; -1.89165e-03 ; 9.07941e+02 
2.34703e+02 ; 6.16007e-02 ; -1.99855e-03 ; 2.93114e-06 ; -1.88660e-03 ; 9.08957e+02 
2.34736e+02 ; 6.23761e-02 ; -1.99594e-03 ; 2.96823e-06 ; -1.88501e-03 ; 9.09957e+02 
2.34825e+02 ; 6.11361e-02 ; -1.99280e-03 ; 2.90972e-06 ; -1.88077e-03 ; 9.10957e+02 
2.34865e+02 ; 6.13943e-02 ; -1.98936e-03 ; 2.92223e-06 ; -1.87886e-03 ; 9.11970e+02 
2.34901e+02 ; 6.15560e-02 ; -1.98678e-03 ; 2.93013e-06 ; -1.87712e-03 ; 9.12985e+02 
2.34999e+02 ; 6.16991e-02 ; -1.98182e-03 ; 2.93750e-06 ; -1.87244e-03 ; 9.14000e+02 
2.35093e+02 ; 6.15651e-02 ; -1.97890e-03 ; 2.93165e-06 ; -1.86791e-03 ; 9.14998e+02 
2.35130e+02 ; 6.04857e-02 ; -1.97653e-03 ; 2.88045e-06 ; -1.86617e-03 ; 9.16014e+02 
2.35205e+02 ; 6.07072e-02 ; -1.97330e-03 ; 2.89142e-06 ; -1.86255e-03 ; 9.17031e+02 
2.35282e+02 ; 6.09851e-02 ; -1.97061e-03 ; 2.90508e-06 ; -1.85890e-03 ; 9.18030e+02 
2.35315e+02 ; 6.03922e-02 ; -1.96586e-03 ; 2.87702e-06 ; -1.85730e-03 ; 9.19045e+02 
2.35421e+02 ; 6.05799e-02 ; -1.96613e-03 ; 2.88655e-06 ; -1.85223e-03 ; 9.20061e+02 
2.35492e+02 ; 6.10077e-02 ; -1.96136e-03 ; 2.90733e-06 ; -1.84882e-03 ; 9.21059e+02 
2.35583e+02 ; 6.04838e-02 ; -1.95686e-03 ; 2.88287e-06 ; -1.84445e-03 ; 9.22070e+02 
2.35623e+02 ; 5.99436e-02 ; -1.95486e-03 ; 2.85734e-06 ; -1.84255e-03 ; 9.23084e+02 
2.35712e+02 ; 6.09990e-02 ; -1.95090e-03 ; 2.90814e-06 ; -1.83830e-03 ; 9.24099e+02 
2.35773e+02 ; 6.11493e-02 ; -1.94667e-03 ; 2.91565e-06 ; -1.83538e-03 ; 9.25097e+02 
2.35835e+02 ; 6.10305e-02 ; -1.94407e-03 ; 2.91034e-06 ; -1.83240e-03 ; 9.26113e+02 
2.35908e+02 ; 6.03211e-02 ; -1.94173e-03 ; 2.87691e-06 ; -1.82891e-03 ; 9.27128e+02 
2.35980e+02 ; 6.00221e-02 ; -1.93616e-03 ; 2.86305e-06 ; -1.82545e-03 ; 9.28142e+02 
2.36067e+02 ; 5.93360e-02 ; -1.93427e-03 ; 2.83080e-06 ; -1.82126e-03 ; 9.29158e+02 
2.36094e+02 ; 5.87849e-02 ; -1.93023e-03 ; 2.80465e-06 ; -1.81999e-03 ; 9.30156e+02 
2.36203e+02 ; 5.88716e-02 ; -1.92614e-03 ; 2.80937e-06 ; -1.81476e-03 ; 9.31173e+02 
2.36233e+02 ; 5.89990e-02 ; -1.92415e-03 ; 2.81562e-06 ; -1.81335e-03 ; 9.32171e+02 
2.36305e+02 ; 5.92494e-02 ; -1.92159e-03 ; 2.82796e-06 ; -1.80988e-03 ; 9.33170e+02 
2.36380e+02 ; 5.93952e-02 ; -1.91807e-03 ; 2.83533e-06 ; -1.80629e-03 ; 9.34186e+02 
2.36466e+02 ; 5.87646e-02 ; -1.91306e-03 ; 2.80569e-06 ; -1.80216e-03 ; 9.35200e+02 
2.36513e+02 ; 5.94023e-02 ; -1.91119e-03 ; 2.83639e-06 ; -1.79992e-03 ; 9.36200e+02 
2.36573e+02 ; 5.92052e-02 ; -1.90642e-03 ; 2.82731e-06 ; -1.79703e-03 ; 9.37216e+02 
2.36625e+02 ; 5.83981e-02 ; -1.90527e-03 ; 2.78905e-06 ; -1.79453e-03 ; 9.38231e+02 
2.36710e+02 ; 5.90907e-02 ; -1.90171e-03 ; 2.82259e-06 ; -1.79046e-03 ; 9.39244e+02 
2.36800e+02 ; 5.93700e-02 ; -1.90043e-03 ; 2.83642e-06 ; -1.78617e-03 ; 9.40244e+02 
2.36820e+02 ; 5.94424e-02 ; -1.89519e-03 ; 2.83999e-06 ; -1.78519e-03 ; 9.41260e+02 
2.36912e+02 ; 5.92066e-02 ; -1.88976e-03 ; 2.82922e-06 ; -1.78081e-03 ; 9.42273e+02 
2.36974e+02 ; 5.92236e-02 ; -1.88851e-03 ; 2.83038e-06 ; -1.77784e-03 ; 9.43274e+02 
2.37055e+02 ; 5.87485e-02 ; -1.88559e-03 ; 2.80811e-06 ; -1.77395e-03 ; 9.44289e+02 
2.37122e+02 ; 5.88967e-02 ; -1.88271e-03 ; 2.81556e-06 ; -1.77073e-03 ; 9.45304e+02 
2.37207e+02 ; 5.87148e-02 ; -1.88025e-03 ; 2.80732e-06 ; -1.76666e-03 ; 9.46322e+02 
2.37241e+02 ; 5.88738e-02 ; -1.87613e-03 ; 2.81511e-06 ; -1.76504e-03 ; 9.47320e+02 
2.37334e+02 ; 6.00284e-02 ; -1.87281e-03 ; 2.87083e-06 ; -1.76058e-03 ; 9.48334e+02 
2.37372e+02 ; 6.05796e-02 ; -1.86947e-03 ; 2.89740e-06 ; -1.75879e-03 ; 9.49347e+02 
2.37458e+02 ; 5.98871e-02 ; -1.86589e-03 ; 2.86476e-06 ; -1.75462e-03 ; 9.50349e+02 
2.37526e+02 ; 5.94151e-02 ; -1.86294e-03 ; 2.84255e-06 ; -1.75140e-03 ; 9.51364e+02 
2.37599e+02 ; 5.91940e-02 ; -1.85981e-03 ; 2.83237e-06 ; -1.74791e-03 ; 9.52367e+02 
2.37652e+02 ; 5.88689e-02 ; -1.85704e-03 ; 2.81711e-06 ; -1.74536e-03 ; 9.53368e+02 
2.37727e+02 ; 5.88469e-02 ; -1.85392e-03 ; 2.81646e-06 ; -1.74178e-03 ; 9.54367e+02 
2.37795e+02 ; 5.84978e-02 ; -1.85068e-03 ; 2.80012e-06 ; -1.73849e-03 ; 9.55352e+02 
2.37852e+02 ; 5.71764e-02 ; -1.84711e-03 ; 2.73717e-06 ; -1.73575e-03 ; 9.56381e+02 
2.37918e+02 ; 5.89619e-02 ; -1.84371e-03 ; 2.82301e-06 ; -1.73261e-03 ; 9.57383e+02 
2.37977e+02 ; 5.86041e-02 ; -1.84092e-03 ; 2.80620e-06 ; -1.72977e-03 ; 9.58382e+02 
2.38067e+02 ; 5.93447e-02 ; -1.83707e-03 ; 2.84216e-06 ; -1.72547e-03 ; 9.59414e+02 
2.38126e+02 ; 5.85039e-02 ; -1.83468e-03 ; 2.80220e-06 ; -1.72266e-03 ; 9.60415e+02 
2.38194e+02 ; 5.89600e-02 ; -1.83215e-03 ; 2.82439e-06 ; -1.71940e-03 ; 9.61415e+02 
2.38265e+02 ; 5.81786e-02 ; -1.82722e-03 ; 2.78728e-06 ; -1.71601e-03 ; 9.62431e+02 
2.38318e+02 ; 5.73033e-02 ; -1.82636e-03 ; 2.74558e-06 ; -1.71343e-03 ; 9.63430e+02 
2.38364e+02 ; 5.81434e-02 ; -1.82315e-03 ; 2.78604e-06 ; -1.71126e-03 ; 9.64430e+02 
2.38455e+02 ; 5.68136e-02 ; -1.81895e-03 ; 2.72272e-06 ; -1.70689e-03 ; 9.65447e+02 
2.38524e+02 ; 5.64863e-02 ; -1.81584e-03 ; 2.70734e-06 ; -1.70357e-03 ; 9.66465e+02 
2.38571e+02 ; 5.67307e-02 ; -1.81277e-03 ; 2.71927e-06 ; -1.70135e-03 ; 9.67466e+02 
2.38650e+02 ; 5.71010e-02 ; -1.80861e-03 ; 2.73737e-06 ; -1.69753e-03 ; 9.68470e+02 
2.38708e+02 ; 5.67350e-02 ; -1.80666e-03 ; 2.72008e-06 ; -1.69477e-03 ; 9.69472e+02 
2.38781e+02 ; 5.69411e-02 ; -1.80288e-03 ; 2.73029e-06 ; -1.69127e-03 ; 9.70472e+02 
2.38853e+02 ; 5.58515e-02 ; -1.79955e-03 ; 2.67836e-06 ; -1.68782e-03 ; 9.71474e+02 
2.38901e+02 ; 5.65929e-02 ; -1.79684e-03 ; 2.71412e-06 ; -1.68554e-03 ; 9.72476e+02 
2.38978e+02 ; 5.56755e-02 ; -1.79383e-03 ; 2.67046e-06 ; -1.68185e-03 ; 9.73476e+02 
2.39039e+02 ; 5.57174e-02 ; -1.79096e-03 ; 2.67273e-06 ; -1.67890e-03 ; 9.74478e+02 
2.39104e+02 ; 5.56752e-02 ; -1.78798e-03 ; 2.67099e-06 ; -1.67583e-03 ; 9.75478e+02 
2.39169e+02 ; 5.55398e-02 ; -1.78416e-03 ; 2.66478e-06 ; -1.67270e-03 ; 9.76494e+02 
2.39254e+02 ; 5.55057e-02 ; -1.78187e-03 ; 2.66351e-06 ; -1.66862e-03 ; 9.77494e+02 
2.39292e+02 ; 5.40721e-02 ; -1.77828e-03 ; 2.59488e-06 ; -1.66681e-03 ; 9.78495e+02 
2.39348e+02 ; 5.59400e-02 ; -1.77585e-03 ; 2.68477e-06 ; -1.66412e-03 ; 9.79510e+02 
2.39422e+02 ; 5.51742e-02 ; -1.77236e-03 ; 2.64833e-06 ; -1.66059e-03 ; 9.80526e+02 
2.39469e+02 ; 5.63934e-02 ; -1.76968e-03 ; 2.70706e-06 ; -1.65831e-03 ; 9.81527e+02 
2.39541e+02 ; 5.57063e-02 ; -1.76623e-03 ; 2.67439e-06 ; -1.65488e-03 ; 9.82528e+02 
2.39613e+02 ; 5.53671e-02 ; -1.76359e-03 ; 2.65842e-06 ; -1.65140e-03 ; 9.83528e+02 
2.39674e+02 ; 5.53505e-02 ; -1.76038e-03 ; 2.65789e-06 ; -1.64850e-03 ; 9.84544e+02 
2.39743e+02 ; 5.55843e-02 ; -1.75771e-03 ; 2.66942e-06 ; -1.64519e-03 ; 9.85558e+02 
2.39800e+02 ; 5.54691e-02 ; -1.75370e-03 ; 2.66413e-06 ; -1.64247e-03 ; 9.86573e+02 
2.39866e+02 ; 5.58114e-02 ; -1.75071e-03 ; 2.68086e-06 ; -1.63931e-03 ; 9.87589e+02 
2.39937e+02 ; 5.39408e-02 ; -1.74857e-03 ; 2.59131e-06 ; -1.63589e-03 ; 9.88590e+02 
2.40023e+02 ; 5.43406e-02 ; -1.74542e-03 ; 2.61088e-06 ; -1.63177e-03 ; 9.89604e+02 
2.40063e+02 ; 5.43797e-02 ; -1.74176e-03 ; 2.61293e-06 ; -1.62985e-03 ; 9.90604e+02 
2.40129e+02 ; 5.56979e-02 ; -1.73898e-03 ; 2.67656e-06 ; -1.62669e-03 ; 9.91604e+02 
2.40186e+02 ; 5.59606e-02 ; -1.73628e-03 ; 2.68943e-06 ; -1.62398e-03 ; 9.92620e+02 
2.40258e+02 ; 5.64577e-02 ; -1.73280e-03 ; 2.71364e-06 ; -1.62054e-03 ; 9.93635e+02 
2.40321e+02 ; 5.59161e-02 ; -1.73000e-03 ; 2.68789e-06 ; -1.61752e-03 ; 9.94650e+02 
2.40385e+02 ; 5.56155e-02 ; -1.72715e-03 ; 2.67372e-06 ; -1.61445e-03 ; 9.95666e+02 
2.40442e+02 ; 5.60044e-02 ; -1.72374e-03 ; 2.69267e-06 ; -1.61170e-03 ; 9.96665e+02 
2.40515e+02 ; 5.49786e-02 ; -1.71971e-03 ; 2.64366e-06 ; -1.60822e-03 ; 9.97679e+02 
2.40581e+02 ; 5.57871e-02 ; -1.71751e-03 ; 2.68283e-06 ; -1.60503e-03 ; 9.98691e+02 
2.40638e+02 ; 5.46759e-02 ; -1.71457e-03 ; 2.62963e-06 ; -1.60232e-03 ; 9.99692e+02 
2.40711e+02 ; 5.52679e-02 ; -1.71179e-03 ; 2.65842e-06 ; -1.59885e-03 ; 1.00071e+03 
2.40759e+02 ; 5.45558e-02 ; -1.70856e-03 ; 2.62438e-06 ; -1.59655e-03 ; 1.00171e+03 
2.40829e+02 ; 5.54822e-02 ; -1.70553e-03 ; 2.66925e-06 ; -1.59318e-03 ; 1.00272e+03 
2.40894e+02 ; 5.49481e-02 ; -1.70298e-03 ; 2.64383e-06 ; -1.59009e-03 ; 1.00372e+03 
2.40952e+02 ; 5.45175e-02 ; -1.69931e-03 ; 2.62336e-06 ; -1.58731e-03 ; 1.00473e+03 
2.41028e+02 ; 5.50447e-02 ; -1.69614e-03 ; 2.64906e-06 ; -1.58366e-03 ; 1.00573e+03 
2.41090e+02 ; 5.42283e-02 ; -1.69337e-03 ; 2.61004e-06 ; -1.58070e-03 ; 1.00675e+03 
2.41146e+02 ; 5.41415e-02 ; -1.68982e-03 ; 2.60610e-06 ; -1.57799e-03 ; 1.00775e+03 
2.41209e+02 ; 5.41172e-02 ; -1.68589e-03 ; 2.60520e-06 ; -1.57496e-03 ; 1.00875e+03 
2.41273e+02 ; 5.35936e-02 ; -1.68479e-03 ; 2.58026e-06 ; -1.57189e-03 ; 1.00977e+03 
2.41316e+02 ; 5.36908e-02 ; -1.68096e-03 ; 2.58513e-06 ; -1.56983e-03 ; 1.01078e+03 
2.41391e+02 ; 5.34735e-02 ; -1.67837e-03 ; 2.57498e-06 ; -1.56626e-03 ; 1.01179e+03 
2.41455e+02 ; 5.40535e-02 ; -1.67567e-03 ; 2.60318e-06 ; -1.56320e-03 ; 1.01279e+03 
2.41512e+02 ; 5.48300e-02 ; -1.67232e-03 ; 2.64082e-06 ; -1.56044e-03 ; 1.01380e+03 
2.41578e+02 ; 5.46105e-02 ; -1.66903e-03 ; 2.63053e-06 ; -1.55729e-03 ; 1.01480e+03 
2.41661e+02 ; 5.46147e-02 ; -1.66656e-03 ; 2.63109e-06 ; -1.55331e-03 ; 1.01580e+03 
2.41709e+02 ; 5.43122e-02 ; -1.66295e-03 ; 2.61673e-06 ; -1.55100e-03 ; 1.01680e+03 
2.41771e+02 ; 5.40442e-02 ; -1.65941e-03 ; 2.60408e-06 ; -1.54807e-03 ; 1.01782e+03 
2.41829e+02 ; 5.46697e-02 ; -1.65687e-03 ; 2.63447e-06 ; -1.54528e-03 ; 1.01883e+03 
2.41896e+02 ; 5.40442e-02 ; -1.65434e-03 ; 2.60461e-06 ; -1.54208e-03 ; 1.01983e+03 
2.41962e+02 ; 5.30927e-02 ; -1.65086e-03 ; 2.55903e-06 ; -1.53888e-03 ; 1.02085e+03 
2.42018e+02 ; 5.37254e-02 ; -1.64824e-03 ; 2.58977e-06 ; -1.53624e-03 ; 1.02185e+03 
2.42086e+02 ; 5.20037e-02 ; -1.64533e-03 ; 2.50705e-06 ; -1.53297e-03 ; 1.02286e+03 
2.42160e+02 ; 5.29502e-02 ; -1.64205e-03 ; 2.55299e-06 ; -1.52944e-03 ; 1.02388e+03 
2.42205e+02 ; 5.23515e-02 ; -1.63938e-03 ; 2.52431e-06 ; -1.52724e-03 ; 1.02489e+03 
2.42272e+02 ; 5.31072e-02 ; -1.63659e-03 ; 2.56103e-06 ; -1.52405e-03 ; 1.02591e+03 
2.42328e+02 ; 5.27228e-02 ; -1.63317e-03 ; 2.54273e-06 ; -1.52137e-03 ; 1.02691e+03 
2.42395e+02 ; 5.21877e-02 ; -1.63117e-03 ; 2.51720e-06 ; -1.51818e-03 ; 1.02791e+03 
2.42453e+02 ; 5.20207e-02 ; -1.62779e-03 ; 2.50938e-06 ; -1.51541e-03 ; 1.02892e+03 
2.42516e+02 ; 5.31797e-02 ; -1.62478e-03 ; 2.56556e-06 ; -1.51237e-03 ; 1.02994e+03 
2.42576e+02 ; 5.27491e-02 ; -1.62145e-03 ; 2.54503e-06 ; -1.50948e-03 ; 1.03094e+03 
2.42638e+02 ; 5.22357e-02 ; -1.61909e-03 ; 2.52052e-06 ; -1.50653e-03 ; 1.03194e+03 
2.42707e+02 ; 5.31712e-02 ; -1.61691e-03 ; 2.56595e-06 ; -1.50321e-03 ; 1.03294e+03 
2.42770e+02 ; 5.21917e-02 ; -1.61296e-03 ; 2.51894e-06 ; -1.50020e-03 ; 1.03397e+03 
2.42824e+02 ; 5.19990e-02 ; -1.61032e-03 ; 2.50986e-06 ; -1.49762e-03 ; 1.03497e+03 
2.42886e+02 ; 5.16611e-02 ; -1.60723e-03 ; 2.49381e-06 ; -1.49466e-03 ; 1.03597e+03 
2.42939e+02 ; 5.20387e-02 ; -1.60465e-03 ; 2.51225e-06 ; -1.49212e-03 ; 1.03699e+03 
2.42998e+02 ; 5.14716e-02 ; -1.60192e-03 ; 2.48512e-06 ; -1.48926e-03 ; 1.03800e+03 
2.43066e+02 ; 5.08394e-02 ; -1.59904e-03 ; 2.45487e-06 ; -1.48604e-03 ; 1.03900e+03 
2.43123e+02 ; 5.18762e-02 ; -1.59636e-03 ; 2.50517e-06 ; -1.48329e-03 ; 1.04002e+03 
2.43195e+02 ; 5.27345e-02 ; -1.59232e-03 ; 2.54692e-06 ; -1.47980e-03 ; 1.04103e+03 
2.43234e+02 ; 5.27397e-02 ; -1.58963e-03 ; 2.54734e-06 ; -1.47789e-03 ; 1.04203e+03 
2.43293e+02 ; 5.14966e-02 ; -1.58715e-03 ; 2.48754e-06 ; -1.47506e-03 ; 1.04302e+03 
2.43366e+02 ; 5.15607e-02 ; -1.58320e-03 ; 2.49094e-06 ; -1.47148e-03 ; 1.04404e+03 
2.43428e+02 ; 5.22321e-02 ; -1.58106e-03 ; 2.52364e-06 ; -1.46844e-03 ; 1.04504e+03 
2.43493e+02 ; 5.20973e-02 ; -1.57806e-03 ; 2.51740e-06 ; -1.46528e-03 ; 1.04603e+03 
2.43538e+02 ; 5.21929e-02 ; -1.57478e-03 ; 2.52220e-06 ; -1.46311e-03 ; 1.04704e+03 
2.43609e+02 ; 5.25875e-02 ; -1.57218e-03 ; 2.54158e-06 ; -1.45963e-03 ; 1.04804e+03 
2.43668e+02 ; 5.13253e-02 ; -1.56956e-03 ; 2.48082e-06 ; -1.45677e-03 ; 1.04906e+03 
2.43733e+02 ; 5.16036e-02 ; -1.56655e-03 ; 2.49454e-06 ; -1.45360e-03 ; 1.05006e+03 
2.43788e+02 ; 5.16029e-02 ; -1.56361e-03 ; 2.49473e-06 ; -1.45094e-03 ; 1.05107e+03 
2.43842e+02 ; 5.08708e-02 ; -1.56032e-03 ; 2.45956e-06 ; -1.44831e-03 ; 1.05209e+03 
2.43900e+02 ; 5.12996e-02 ; -1.55740e-03 ; 2.48054e-06 ; -1.44547e-03 ; 1.05310e+03 
2.43974e+02 ; 5.13148e-02 ; -1.55495e-03 ; 2.48158e-06 ; -1.44188e-03 ; 1.05410e+03 
2.44026e+02 ; 5.07133e-02 ; -1.55191e-03 ; 2.45270e-06 ; -1.43933e-03 ; 1.05512e+03 
2.44088e+02 ; 5.10830e-02 ; -1.54912e-03 ; 2.47084e-06 ; -1.43634e-03 ; 1.05612e+03 
2.44145e+02 ; 5.13239e-02 ; -1.54614e-03 ; 2.48273e-06 ; -1.43356e-03 ; 1.05710e+03 
2.44212e+02 ; 5.08195e-02 ; -1.54333e-03 ; 2.45861e-06 ; -1.43029e-03 ; 1.05812e+03 
2.44280e+02 ; 5.11258e-02 ; -1.54062e-03 ; 2.47370e-06 ; -1.42696e-03 ; 1.05912e+03 
2.44316e+02 ; 5.01361e-02 ; -1.53754e-03 ; 2.42597e-06 ; -1.42521e-03 ; 1.06012e+03 
2.44387e+02 ; 5.04892e-02 ; -1.53514e-03 ; 2.44334e-06 ; -1.42177e-03 ; 1.06112e+03 
2.44445e+02 ; 4.99893e-02 ; -1.53218e-03 ; 2.41939e-06 ; -1.41894e-03 ; 1.06213e+03 
2.44500e+02 ; 5.05801e-02 ; -1.52878e-03 ; 2.44820e-06 ; -1.41627e-03 ; 1.06315e+03 
2.44564e+02 ; 4.98423e-02 ; -1.52583e-03 ; 2.41275e-06 ; -1.41312e-03 ; 1.06415e+03 
2.44627e+02 ; 5.16530e-02 ; -1.52339e-03 ; 2.50067e-06 ; -1.41006e-03 ; 1.06517e+03 
2.44680e+02 ; 5.11229e-02 ; -1.52064e-03 ; 2.47522e-06 ; -1.40750e-03 ; 1.06618e+03 
2.44733e+02 ; 5.06347e-02 ; -1.51691e-03 ; 2.45180e-06 ; -1.40489e-03 ; 1.06718e+03 
2.44800e+02 ; 5.01704e-02 ; -1.51470e-03 ; 2.42959e-06 ; -1.40163e-03 ; 1.06819e+03 
2.44858e+02 ; 5.08854e-02 ; -1.51191e-03 ; 2.46445e-06 ; -1.39884e-03 ; 1.06920e+03 
2.44911e+02 ; 4.97837e-02 ; -1.50825e-03 ; 2.41132e-06 ; -1.39623e-03 ; 1.07022e+03 
2.44987e+02 ; 4.93027e-02 ; -1.50591e-03 ; 2.38832e-06 ; -1.39256e-03 ; 1.07122e+03 
2.45041e+02 ; 4.98362e-02 ; -1.50361e-03 ; 2.41438e-06 ; -1.38993e-03 ; 1.07222e+03 
2.45105e+02 ; 4.91536e-02 ; -1.50005e-03 ; 2.38157e-06 ; -1.38677e-03 ; 1.07323e+03 
2.45151e+02 ; 4.97707e-02 ; -1.49758e-03 ; 2.41165e-06 ; -1.38455e-03 ; 1.07424e+03 
2.45192e+02 ; 4.91476e-02 ; -1.49438e-03 ; 2.38163e-06 ; -1.38256e-03 ; 1.07522e+03 
2.45269e+02 ; 4.99488e-02 ; -1.49208e-03 ; 2.42076e-06 ; -1.37880e-03 ; 1.07623e+03 
2.45315e+02 ; 5.04369e-02 ; -1.48953e-03 ; 2.44461e-06 ; -1.37658e-03 ; 1.07725e+03 
2.45383e+02 ; 4.96017e-02 ; -1.48633e-03 ; 2.40440e-06 ; -1.37325e-03 ; 1.07826e+03 
2.45417e+02 ; 4.97764e-02 ; -1.48368e-03 ; 2.41300e-06 ; -1.37159e-03 ; 1.07927e+03 
2.45490e+02 ; 4.92693e-02 ; -1.48147e-03 ; 2.38871e-06 ; -1.36806e-03 ; 1.08029e+03 
2.45573e+02 ; 4.91940e-02 ; -1.47823e-03 ; 2.38539e-06 ; -1.36402e-03 ; 1.08130e+03 
2.45636e+02 ; 4.97714e-02 ; -1.47510e-03 ; 2.41365e-06 ; -1.36095e-03 ; 1.08230e+03 
2.45651e+02 ; 5.02925e-02 ; -1.47226e-03 ; 2.43898e-06 ; -1.36020e-03 ; 1.08331e+03 
2.45727e+02 ; 4.91297e-02 ; -1.46936e-03 ; 2.38289e-06 ; -1.35651e-03 ; 1.08431e+03 
2.45776e+02 ; 4.91488e-02 ; -1.46701e-03 ; 2.38402e-06 ; -1.35413e-03 ; 1.08532e+03 
2.45821e+02 ; 4.85666e-02 ; -1.46423e-03 ; 2.35596e-06 ; -1.35190e-03 ; 1.08632e+03 
2.45902e+02 ; 4.82564e-02 ; -1.46102e-03 ; 2.34122e-06 ; -1.34796e-03 ; 1.08733e+03 
2.45952e+02 ; 4.82315e-02 ; -1.45884e-03 ; 2.34021e-06 ; -1.34552e-03 ; 1.08833e+03 
2.46006e+02 ; 4.74769e-02 ; -1.45556e-03 ; 2.30380e-06 ; -1.34293e-03 ; 1.08935e+03 
2.46056e+02 ; 4.84178e-02 ; -1.45375e-03 ; 2.34966e-06 ; -1.34050e-03 ; 1.09036e+03 
2.46131e+02 ; 4.77663e-02 ; -1.45051e-03 ; 2.31834e-06 ; -1.33682e-03 ; 1.09138e+03 
2.46188e+02 ; 4.71669e-02 ; -1.44738e-03 ; 2.28946e-06 ; -1.33403e-03 ; 1.09239e+03 
2.46232e+02 ; 4.76876e-02 ; -1.44457e-03 ; 2.31491e-06 ; -1.33190e-03 ; 1.09339e+03 
2.46279e+02 ; 4.68441e-02 ; -1.44222e-03 ; 2.27414e-06 ; -1.32961e-03 ; 1.09439e+03 
2.46323e+02 ; 4.71012e-02 ; -1.43899e-03 ; 2.28679e-06 ; -1.32750e-03 ; 1.09541e+03 
2.46391e+02 ; 4.70929e-02 ; -1.43698e-03 ; 2.28665e-06 ; -1.32415e-03 ; 1.09641e+03 
2.46458e+02 ; 4.66853e-02 ; -1.43378e-03 ; 2.26711e-06 ; -1.32090e-03 ; 1.09741e+03 
2.46517e+02 ; 4.70054e-02 ; -1.43078e-03 ; 2.28289e-06 ; -1.31803e-03 ; 1.09841e+03 
2.46575e+02 ; 4.61823e-02 ; -1.42870e-03 ; 2.24313e-06 ; -1.31519e-03 ; 1.09941e+03 
2.46630e+02 ; 4.77107e-02 ; -1.42553e-03 ; 2.31758e-06 ; -1.31251e-03 ; 1.10041e+03 
2.46698e+02 ; 4.86636e-02 ; -1.42323e-03 ; 2.36414e-06 ; -1.30920e-03 ; 1.10140e+03 
2.46743e+02 ; 4.80628e-02 ; -1.41984e-03 ; 2.33512e-06 ; -1.30704e-03 ; 1.10241e+03 
2.46798e+02 ; 4.83106e-02 ; -1.41683e-03 ; 2.34738e-06 ; -1.30432e-03 ; 1.10344e+03 
2.46852e+02 ; 4.77444e-02 ; -1.41429e-03 ; 2.32008e-06 ; -1.30172e-03 ; 1.10443e+03 
2.46937e+02 ; 4.76953e-02 ; -1.41167e-03 ; 2.31803e-06 ; -1.29755e-03 ; 1.10543e+03 
2.46966e+02 ; 4.89558e-02 ; -1.40899e-03 ; 2.37941e-06 ; -1.29616e-03 ; 1.10646e+03 
2.47035e+02 ; 4.86743e-02 ; -1.40588e-03 ; 2.36599e-06 ; -1.29282e-03 ; 1.10747e+03 
2.47083e+02 ; 4.78630e-02 ; -1.40320e-03 ; 2.32675e-06 ; -1.29048e-03 ; 1.10849e+03 
2.47133e+02 ; 4.92394e-02 ; -1.40150e-03 ; 2.39386e-06 ; -1.28804e-03 ; 1.10950e+03 
2.47187e+02 ; 4.83074e-02 ; -1.39771e-03 ; 2.34876e-06 ; -1.28541e-03 ; 1.11050e+03 
2.47250e+02 ; 4.78501e-02 ; -1.39508e-03 ; 2.32677e-06 ; -1.28234e-03 ; 1.11152e+03 
2.47299e+02 ; 4.73553e-02 ; -1.39266e-03 ; 2.30290e-06 ; -1.27994e-03 ; 1.11253e+03 
2.47374e+02 ; 4.75234e-02 ; -1.38984e-03 ; 2.31137e-06 ; -1.27631e-03 ; 1.11353e+03 
