T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.78244e+02 ; -5.85359e-01 ; 1.47223e-04 ; -2.96804e-05 ; 2.58255e-04 ; 8.97620e+01 
2.77703e+02 ; -5.84011e-01 ; 1.19519e-04 ; -2.95934e-05 ; 2.30813e-04 ; 9.07660e+01 
2.77150e+02 ; -5.82594e-01 ; 9.57726e-05 ; -2.95020e-05 ; 2.02793e-04 ; 9.17760e+01 
2.76679e+02 ; -5.80135e-01 ; 6.80564e-05 ; -2.93608e-05 ; 1.78921e-04 ; 9.27760e+01 
2.76139e+02 ; -5.79072e-01 ; 4.05490e-05 ; -2.92880e-05 ; 1.51533e-04 ; 9.37660e+01 
2.75595e+02 ; -5.77266e-01 ; 1.68680e-05 ; -2.91776e-05 ; 1.23954e-04 ; 9.47850e+01 
2.75136e+02 ; -5.76224e-01 ; -1.04606e-05 ; -2.91088e-05 ; 1.00678e-04 ; 9.57890e+01 
2.74592e+02 ; -5.73828e-01 ; -3.74494e-05 ; -2.89689e-05 ; 7.31228e-05 ; 9.67920e+01 
2.74054e+02 ; -5.72974e-01 ; -6.06714e-05 ; -2.89072e-05 ; 4.58358e-05 ; 9.77860e+01 
2.73602e+02 ; -5.71670e-01 ; -8.77916e-05 ; -2.88257e-05 ; 2.29060e-05 ; 9.87990e+01 
2.73064e+02 ; -5.71276e-01 ; -1.14864e-04 ; -2.87873e-05 ; -4.33320e-06 ; 9.98160e+01 
2.72519e+02 ; -5.69831e-01 ; -1.37615e-04 ; -2.86960e-05 ; -3.16380e-05 ; 1.00820e+02 
2.72067e+02 ; -5.68445e-01 ; -1.64318e-04 ; -2.86109e-05 ; -5.42818e-05 ; 1.01830e+02 
2.71527e+02 ; -5.69247e-01 ; -1.87653e-04 ; -2.86330e-05 ; -8.12888e-05 ; 1.02820e+02 
2.70999e+02 ; -5.67837e-01 ; -2.14416e-04 ; -2.85443e-05 ; -1.07741e-04 ; 1.03846e+02 
2.70528e+02 ; -5.68863e-01 ; -2.36982e-04 ; -2.85800e-05 ; -1.31363e-04 ; 1.04790e+02 
2.69997e+02 ; -5.67462e-01 ; -2.64072e-04 ; -2.84918e-05 ; -1.57952e-04 ; 1.05835e+02 
2.69537e+02 ; -5.67222e-01 ; -2.91151e-04 ; -2.84643e-05 ; -1.81007e-04 ; 1.06859e+02 
2.69010e+02 ; -5.66291e-01 ; -3.13771e-04 ; -2.83999e-05 ; -2.07400e-04 ; 1.07804e+02 
