T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
9.21817e+01 ; 4.59140e-01 ; -7.51648e-03 ; 1.21552e-05 ; -7.42779e-03 ; 1.75404e+02 
9.26055e+01 ; 4.58859e-01 ; -7.50428e-03 ; 1.21915e-05 ; -7.41694e-03 ; 1.76411e+02 
9.30905e+01 ; 4.57141e-01 ; -7.49363e-03 ; 1.21961e-05 ; -7.40452e-03 ; 1.77415e+02 
9.34841e+01 ; 4.55368e-01 ; -7.48138e-03 ; 1.21931e-05 ; -7.39365e-03 ; 1.78420e+02 
9.39305e+01 ; 4.53513e-01 ; -7.47043e-03 ; 1.21944e-05 ; -7.38115e-03 ; 1.79365e+02 
9.43688e+01 ; 4.50857e-01 ; -7.45803e-03 ; 1.21732e-05 ; -7.36887e-03 ; 1.80413e+02 
9.47500e+01 ; 4.50264e-01 ; -7.44575e-03 ; 1.22011e-05 ; -7.35820e-03 ; 1.81434e+02 
9.51877e+01 ; 4.48090e-01 ; -7.43301e-03 ; 1.21927e-05 ; -7.34594e-03 ; 1.82440e+02 
9.56298e+01 ; 4.47828e-01 ; -7.42260e-03 ; 1.22371e-05 ; -7.33356e-03 ; 1.83445e+02 
9.60368e+01 ; 4.46110e-01 ; -7.41014e-03 ; 1.22378e-05 ; -7.32217e-03 ; 1.84448e+02 
9.64649e+01 ; 4.44645e-01 ; -7.39796e-03 ; 1.22479e-05 ; -7.31018e-03 ; 1.85464e+02 
9.69162e+01 ; 4.42964e-01 ; -7.38716e-03 ; 1.22549e-05 ; -7.29755e-03 ; 1.86469e+02 
9.72947e+01 ; 4.40949e-01 ; -7.37480e-03 ; 1.22440e-05 ; -7.28695e-03 ; 1.87480e+02 
9.77398e+01 ; 4.41079e-01 ; -7.36216e-03 ; 1.23008e-05 ; -7.27448e-03 ; 1.88485e+02 
9.81220e+01 ; 4.39270e-01 ; -7.35166e-03 ; 1.22962e-05 ; -7.26379e-03 ; 1.89442e+02 
9.85752e+01 ; 4.37035e-01 ; -7.33913e-03 ; 1.22736e-05 ; -7.25110e-03 ; 1.90500e+02 
9.90218e+01 ; 4.35477e-01 ; -7.32620e-03 ; 1.22683e-05 ; -7.23859e-03 ; 1.91503e+02 
9.94407e+01 ; 4.33976e-01 ; -7.31576e-03 ; 1.22623e-05 ; -7.22686e-03 ; 1.92514e+02 
9.98624e+01 ; 4.35082e-01 ; -7.30335e-03 ; 1.23303e-05 ; -7.21505e-03 ; 1.93516e+02 
1.00236e+02 ; 4.34651e-01 ; -7.29271e-03 ; 1.23508e-05 ; -7.20460e-03 ; 1.94474e+02 
1.00695e+02 ; 4.34367e-01 ; -7.28030e-03 ; 1.23832e-05 ; -7.19174e-03 ; 1.95517e+02 
1.01142e+02 ; 4.32008e-01 ; -7.26903e-03 ; 1.23553e-05 ; -7.17924e-03 ; 1.96479e+02 
1.01531e+02 ; 4.30509e-01 ; -7.25656e-03 ; 1.23469e-05 ; -7.16833e-03 ; 1.97478e+02 
1.01981e+02 ; 4.22534e-01 ; -7.24410e-03 ; 1.21574e-05 ; -7.15572e-03 ; 1.98539e+02 
1.02415e+02 ; 4.22794e-01 ; -7.23355e-03 ; 1.22031e-05 ; -7.14357e-03 ; 1.99485e+02 
1.02848e+02 ; 4.23301e-01 ; -7.22096e-03 ; 1.22561e-05 ; -7.13145e-03 ; 2.00545e+02 
1.03234e+02 ; 4.23284e-01 ; -7.20909e-03 ; 1.22905e-05 ; -7.12047e-03 ; 2.01551e+02 
1.03653e+02 ; 4.22470e-01 ; -7.19622e-03 ; 1.23073e-05 ; -7.10781e-03 ; 2.02555e+02 
1.04009e+02 ; 4.22275e-01 ; -7.18587e-03 ; 1.23362e-05 ; -7.09706e-03 ; 2.03560e+02 
1.04432e+02 ; 4.21303e-01 ; -7.17310e-03 ; 1.23489e-05 ; -7.08430e-03 ; 2.04554e+02 
1.04781e+02 ; 4.22544e-01 ; -7.16230e-03 ; 1.24196e-05 ; -7.07375e-03 ; 2.05516e+02 
1.05200e+02 ; 4.20847e-01 ; -7.14983e-03 ; 1.24110e-05 ; -7.06110e-03 ; 2.06577e+02 
1.05624e+02 ; 4.21923e-01 ; -7.13710e-03 ; 1.24849e-05 ; -7.04830e-03 ; 2.07580e+02 
1.06030e+02 ; 4.19357e-01 ; -7.12618e-03 ; 1.24494e-05 ; -7.03602e-03 ; 2.08587e+02 
1.06402e+02 ; 4.19768e-01 ; -7.11361e-03 ; 1.24989e-05 ; -7.02478e-03 ; 2.09593e+02 
1.06819e+02 ; 4.17745e-01 ; -7.10083e-03 ; 1.24805e-05 ; -7.01218e-03 ; 2.10597e+02 
1.07189e+02 ; 4.16854e-01 ; -7.09058e-03 ; 1.24911e-05 ; -7.00102e-03 ; 2.11543e+02 
1.07604e+02 ; 4.16295e-01 ; -7.07769e-03 ; 1.25164e-05 ; -6.98848e-03 ; 2.12603e+02 
1.08041e+02 ; 4.14769e-01 ; -7.06483e-03 ; 1.25149e-05 ; -6.97530e-03 ; 2.13608e+02 
1.08381e+02 ; 4.12504e-01 ; -7.05397e-03 ; 1.24742e-05 ; -6.96502e-03 ; 2.14613e+02 
1.08804e+02 ; 4.12483e-01 ; -7.04153e-03 ; 1.25039e-05 ; -6.95224e-03 ; 2.15613e+02 
1.09234e+02 ; 4.11528e-01 ; -7.03042e-03 ; 1.25059e-05 ; -6.93927e-03 ; 2.16631e+02 
