T[K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.92321e+02 ; -8.39409e-03 ; 8.57544e-04 ; -4.31852e-07 ; 9.76568e-04 ; 3.25284e+03 
2.92321e+02 ; -8.39464e-03 ; 8.57544e-04 ; -4.31880e-07 ; 9.76568e-04 ; 3.25386e+03 
2.92321e+02 ; -8.95426e-03 ; 8.57544e-04 ; -4.60671e-07 ; 9.76568e-04 ; 3.25487e+03 
2.92321e+02 ; -8.39464e-03 ; 8.57544e-04 ; -4.31880e-07 ; 9.76568e-04 ; 3.25587e+03 
2.92381e+02 ; -6.99514e-03 ; 8.60590e-04 ; -3.59905e-07 ; 9.79614e-04 ; 3.25687e+03 
2.92321e+02 ; -8.95371e-03 ; 8.60590e-04 ; -4.60642e-07 ; 9.76568e-04 ; 3.25790e+03 
2.92381e+02 ; -8.67330e-03 ; 8.60590e-04 ; -4.46247e-07 ; 9.79614e-04 ; 3.25891e+03 
2.92381e+02 ; -8.39406e-03 ; 8.60590e-04 ; -4.31880e-07 ; 9.79614e-04 ; 3.25993e+03 
2.92381e+02 ; -9.79244e-03 ; 8.60590e-04 ; -5.03827e-07 ; 9.79614e-04 ; 3.26093e+03 
2.92381e+02 ; -8.67385e-03 ; 8.60596e-04 ; -4.46275e-07 ; 9.79614e-04 ; 3.26193e+03 
2.92381e+02 ; -8.95364e-03 ; 8.60590e-04 ; -4.60671e-07 ; 9.79614e-04 ; 3.26295e+03 
2.92381e+02 ; -9.51265e-03 ; 8.60596e-04 ; -4.89432e-07 ; 9.79614e-04 ; 3.26396e+03 
2.92381e+02 ; -9.51320e-03 ; 8.60596e-04 ; -4.89460e-07 ; 9.79620e-04 ; 3.26498e+03 
2.92381e+02 ; -1.00722e-02 ; 8.60596e-04 ; -5.18223e-07 ; 9.79620e-04 ; 3.26598e+03 
2.92381e+02 ; -9.23288e-03 ; 8.60596e-04 ; -4.75038e-07 ; 9.79620e-04 ; 3.26699e+03 
2.92381e+02 ; -9.51320e-03 ; 8.60596e-04 ; -4.89460e-07 ; 9.79620e-04 ; 3.26801e+03 
2.92381e+02 ; -1.00722e-02 ; 8.60596e-04 ; -5.18223e-07 ; 9.79620e-04 ; 3.26902e+03 
2.92381e+02 ; -9.23341e-03 ; 8.60596e-04 ; -4.75065e-07 ; 9.79620e-04 ; 3.27003e+03 
2.92381e+02 ; -9.51320e-03 ; 8.63641e-04 ; -4.89460e-07 ; 9.79620e-04 ; 3.27105e+03 
2.92440e+02 ; -9.23224e-03 ; 8.63641e-04 ; -4.75038e-07 ; 9.82666e-04 ; 3.27207e+03 
2.92440e+02 ; -9.23224e-03 ; 8.63641e-04 ; -4.75038e-07 ; 9.82666e-04 ; 3.27307e+03 
2.92440e+02 ; -8.67270e-03 ; 8.63641e-04 ; -4.46247e-07 ; 9.82666e-04 ; 3.27408e+03 
2.92440e+02 ; -8.95302e-03 ; 8.63641e-04 ; -4.60671e-07 ; 9.82666e-04 ; 3.27509e+03 
2.92440e+02 ; -8.95247e-03 ; 8.63641e-04 ; -4.60642e-07 ; 9.82666e-04 ; 3.27611e+03 
2.92440e+02 ; -8.95247e-03 ; 8.63641e-04 ; -4.60642e-07 ; 9.82672e-04 ; 3.27712e+03 
2.92440e+02 ; -8.95302e-03 ; 8.63647e-04 ; -4.60671e-07 ; 9.82672e-04 ; 3.27814e+03 
2.92440e+02 ; -8.95247e-03 ; 8.63647e-04 ; -4.60642e-07 ; 9.82672e-04 ; 3.27915e+03 
2.92440e+02 ; -8.39293e-03 ; 8.63647e-04 ; -4.31852e-07 ; 9.82672e-04 ; 3.28015e+03 
2.92440e+02 ; -8.67270e-03 ; 8.63647e-04 ; -4.46247e-07 ; 9.82672e-04 ; 3.28117e+03 
2.92440e+02 ; -8.39348e-03 ; 8.63647e-04 ; -4.31880e-07 ; 9.82672e-04 ; 3.28217e+03 
2.92440e+02 ; -8.11372e-03 ; 8.63647e-04 ; -4.17485e-07 ; 9.82672e-04 ; 3.28317e+03 
2.92440e+02 ; -7.83395e-03 ; 8.66693e-04 ; -4.03090e-07 ; 9.82672e-04 ; 3.28420e+03 
2.92500e+02 ; -6.99418e-03 ; 8.66693e-04 ; -3.59905e-07 ; 9.85718e-04 ; 3.28522e+03 
2.92500e+02 ; -8.39291e-03 ; 8.66693e-04 ; -4.31880e-07 ; 9.85718e-04 ; 3.28623e+03 
2.92500e+02 ; -8.95241e-03 ; 8.66693e-04 ; -4.60671e-07 ; 9.85718e-04 ; 3.28724e+03 
2.92500e+02 ; -8.95241e-03 ; 8.66693e-04 ; -4.60671e-07 ; 9.85718e-04 ; 3.28824e+03 
2.92500e+02 ; -8.11261e-03 ; 8.66693e-04 ; -4.17457e-07 ; 9.85718e-04 ; 3.28926e+03 
2.92500e+02 ; -8.95186e-03 ; 8.66699e-04 ; -4.60642e-07 ; 9.85718e-04 ; 3.29027e+03 
2.92500e+02 ; -8.95241e-03 ; 8.66699e-04 ; -4.60671e-07 ; 9.85718e-04 ; 3.29129e+03 
2.92500e+02 ; -9.23214e-03 ; 8.66699e-04 ; -4.75065e-07 ; 9.85724e-04 ; 3.29230e+03 
2.92500e+02 ; -9.23160e-03 ; 8.66699e-04 ; -4.75038e-07 ; 9.85724e-04 ; 3.29332e+03 
2.92500e+02 ; -8.95185e-03 ; 8.66699e-04 ; -4.60642e-07 ; 9.85724e-04 ; 3.29430e+03 
2.92500e+02 ; -8.39236e-03 ; 8.66699e-04 ; -4.31852e-07 ; 9.85724e-04 ; 3.29531e+03 
2.92500e+02 ; -9.51133e-03 ; 8.66699e-04 ; -4.89432e-07 ; 9.85724e-04 ; 3.29633e+03 
2.92500e+02 ; -9.23214e-03 ; 8.66699e-04 ; -4.75065e-07 ; 9.85724e-04 ; 3.29731e+03 
2.92500e+02 ; -8.67265e-03 ; 8.69745e-04 ; -4.46275e-07 ; 9.85724e-04 ; 3.29834e+03 
2.92560e+02 ; -9.23150e-03 ; 8.69745e-04 ; -4.75065e-07 ; 9.88769e-04 ; 3.29936e+03 
2.92560e+02 ; -9.51068e-03 ; 8.69745e-04 ; -4.89432e-07 ; 9.88769e-04 ; 3.30037e+03 
2.92560e+02 ; -9.79041e-03 ; 8.69745e-04 ; -5.03827e-07 ; 9.88769e-04 ; 3.30138e+03 
2.92560e+02 ; -9.79041e-03 ; 8.69745e-04 ; -5.03827e-07 ; 9.88769e-04 ; 3.30237e+03 
2.92560e+02 ; -1.00701e-02 ; 8.69745e-04 ; -5.18223e-07 ; 9.88769e-04 ; 3.30339e+03 
2.92560e+02 ; -1.03504e-02 ; 8.69745e-04 ; -5.32645e-07 ; 9.88769e-04 ; 3.30441e+03 
2.92560e+02 ; -9.79041e-03 ; 8.69745e-04 ; -5.03827e-07 ; 9.88769e-04 ; 3.30542e+03 
2.92560e+02 ; -9.79096e-03 ; 8.69745e-04 ; -5.03856e-07 ; 9.88769e-04 ; 3.30642e+03 
2.92560e+02 ; -9.51123e-03 ; 8.69751e-04 ; -4.89460e-07 ; 9.88775e-04 ; 3.30743e+03 
2.92560e+02 ; -8.11205e-03 ; 8.69751e-04 ; -4.17457e-07 ; 9.88775e-04 ; 3.30847e+03 
2.92560e+02 ; -8.95179e-03 ; 8.69751e-04 ; -4.60671e-07 ; 9.88775e-04 ; 3.30948e+03 
2.92560e+02 ; -8.95124e-03 ; 8.69751e-04 ; -4.60642e-07 ; 9.88775e-04 ; 3.31050e+03 
2.92560e+02 ; -9.51123e-03 ; 8.69751e-04 ; -4.89460e-07 ; 9.88775e-04 ; 3.31150e+03 
2.92560e+02 ; -9.79041e-03 ; 8.72797e-04 ; -5.03827e-07 ; 9.88775e-04 ; 3.31251e+03 
2.92560e+02 ; -9.51068e-03 ; 8.69751e-04 ; -4.89432e-07 ; 9.88775e-04 ; 3.31353e+03 
2.92619e+02 ; -1.06288e-02 ; 8.72797e-04 ; -5.47012e-07 ; 9.91821e-04 ; 3.31455e+03 
2.92619e+02 ; -1.06288e-02 ; 8.72797e-04 ; -5.47012e-07 ; 9.91821e-04 ; 3.31555e+03 
2.92619e+02 ; -8.67146e-03 ; 8.72797e-04 ; -4.46275e-07 ; 9.91821e-04 ; 3.31657e+03 
2.92619e+02 ; -1.06288e-02 ; 8.72797e-04 ; -5.47012e-07 ; 9.91821e-04 ; 3.31758e+03 
2.92619e+02 ; -1.17482e-02 ; 8.72797e-04 ; -6.04621e-07 ; 9.91821e-04 ; 3.31858e+03 
2.92619e+02 ; -1.06294e-02 ; 8.72797e-04 ; -5.47041e-07 ; 9.91821e-04 ; 3.31960e+03 
2.92619e+02 ; -9.79028e-03 ; 8.72797e-04 ; -5.03856e-07 ; 9.91821e-04 ; 3.32061e+03 
2.92619e+02 ; -8.95062e-03 ; 8.72803e-04 ; -4.60642e-07 ; 9.91821e-04 ; 3.32161e+03 
2.92619e+02 ; -8.95062e-03 ; 8.72797e-04 ; -4.60642e-07 ; 9.91827e-04 ; 3.32263e+03 
2.92619e+02 ; -7.83233e-03 ; 8.72803e-04 ; -4.03090e-07 ; 9.91827e-04 ; 3.32364e+03 
2.92619e+02 ; -6.99321e-03 ; 8.72803e-04 ; -3.59905e-07 ; 9.91827e-04 ; 3.32466e+03 
2.92619e+02 ; -6.99321e-03 ; 8.72803e-04 ; -3.59905e-07 ; 9.91827e-04 ; 3.32567e+03 
2.92619e+02 ; -6.43379e-03 ; 8.72803e-04 ; -3.31114e-07 ; 9.91827e-04 ; 3.32669e+03 
2.92619e+02 ; -7.27237e-03 ; 8.75848e-04 ; -3.74272e-07 ; 9.91827e-04 ; 3.32768e+03 
2.92679e+02 ; -6.43282e-03 ; 8.75848e-04 ; -3.31087e-07 ; 9.94873e-04 ; 3.32870e+03 
2.92679e+02 ; -6.71304e-03 ; 8.75848e-04 ; -3.45509e-07 ; 9.94873e-04 ; 3.32970e+03 
2.92679e+02 ; -7.27242e-03 ; 8.75848e-04 ; -3.74300e-07 ; 9.94873e-04 ; 3.33071e+03 
2.92679e+02 ; -6.99273e-03 ; 8.75848e-04 ; -3.59905e-07 ; 9.94873e-04 ; 3.33173e+03 
2.92679e+02 ; -7.55156e-03 ; 8.75854e-04 ; -3.88667e-07 ; 9.94879e-04 ; 3.33274e+03 
2.92679e+02 ; -8.11148e-03 ; 8.75854e-04 ; -4.17485e-07 ; 9.94879e-04 ; 3.33374e+03 
2.92679e+02 ; -8.11148e-03 ; 8.75854e-04 ; -4.17485e-07 ; 9.94879e-04 ; 3.33474e+03 
2.92679e+02 ; -8.11148e-03 ; 8.75854e-04 ; -4.17485e-07 ; 9.94879e-04 ; 3.33575e+03 
2.92679e+02 ; -8.95000e-03 ; 8.78900e-04 ; -4.60642e-07 ; 9.94879e-04 ; 3.33677e+03 
2.92679e+02 ; -8.67086e-03 ; 8.75854e-04 ; -4.46275e-07 ; 9.94879e-04 ; 3.33778e+03 
2.92679e+02 ; -8.11093e-03 ; 8.75854e-04 ; -4.17457e-07 ; 9.94879e-04 ; 3.33880e+03 
2.92738e+02 ; -8.11037e-03 ; 8.78900e-04 ; -4.17457e-07 ; 9.97925e-04 ; 3.33981e+03 
2.92738e+02 ; -9.22906e-03 ; 8.78900e-04 ; -4.75038e-07 ; 9.97925e-04 ; 3.34083e+03 
2.92738e+02 ; -9.50871e-03 ; 8.78900e-04 ; -4.89432e-07 ; 9.97925e-04 ; 3.34184e+03 
2.92738e+02 ; -9.50871e-03 ; 8.78900e-04 ; -4.89432e-07 ; 9.97925e-04 ; 3.34286e+03 
2.92738e+02 ; -8.94939e-03 ; 8.78900e-04 ; -4.60642e-07 ; 9.97925e-04 ; 3.34386e+03 
2.92738e+02 ; -7.83124e-03 ; 8.78906e-04 ; -4.03090e-07 ; 9.97931e-04 ; 3.34487e+03 
2.92738e+02 ; -9.22906e-03 ; 8.78906e-04 ; -4.75038e-07 ; 9.97925e-04 ; 3.34589e+03 
2.92738e+02 ; -9.22906e-03 ; 8.78906e-04 ; -4.75038e-07 ; 9.97931e-04 ; 3.34687e+03 
2.92738e+02 ; -9.22906e-03 ; 8.78906e-04 ; -4.75038e-07 ; 9.97931e-04 ; 3.34789e+03 
2.92738e+02 ; -8.94993e-03 ; 8.78906e-04 ; -4.60671e-07 ; 9.97931e-04 ; 3.34891e+03 
2.92738e+02 ; -8.11092e-03 ; 8.78906e-04 ; -4.17485e-07 ; 9.97931e-04 ; 3.34992e+03 
2.92738e+02 ; -8.39059e-03 ; 8.81952e-04 ; -4.31880e-07 ; 9.97931e-04 ; 3.35094e+03 
2.92798e+02 ; -7.83071e-03 ; 8.81952e-04 ; -4.03090e-07 ; 1.00098e-03 ; 3.35193e+03 
2.92798e+02 ; -8.66911e-03 ; 8.81952e-04 ; -4.46247e-07 ; 1.00098e-03 ; 3.35295e+03 
2.92798e+02 ; -1.28639e-02 ; 8.81952e-04 ; -6.62174e-07 ; 1.00098e-03 ; 3.35396e+03 
2.92798e+02 ; -1.37028e-02 ; 8.81952e-04 ; -7.05358e-07 ; 1.00098e-03 ; 3.35498e+03 
2.92798e+02 ; -1.23045e-02 ; 8.81952e-04 ; -6.33383e-07 ; 1.00098e-03 ; 3.35599e+03 
2.92798e+02 ; -1.11865e-02 ; 8.81952e-04 ; -5.75831e-07 ; 1.00098e-03 ; 3.35698e+03 
2.92798e+02 ; -1.25842e-02 ; 8.81952e-04 ; -6.47778e-07 ; 1.00098e-03 ; 3.35799e+03 
2.92798e+02 ; -1.06272e-02 ; 8.81952e-04 ; -5.47041e-07 ; 1.00098e-03 ; 3.35901e+03 
2.92798e+02 ; -1.09063e-02 ; 8.81952e-04 ; -5.61408e-07 ; 1.00098e-03 ; 3.36003e+03 
2.92798e+02 ; -1.00674e-02 ; 8.81952e-04 ; -5.18223e-07 ; 1.00098e-03 ; 3.36105e+03 
2.92798e+02 ; -1.00679e-02 ; 8.81958e-04 ; -5.18251e-07 ; 1.00098e-03 ; 3.36206e+03 
2.92798e+02 ; -8.94877e-03 ; 8.81958e-04 ; -4.60642e-07 ; 1.00098e-03 ; 3.36308e+03 
2.92798e+02 ; -9.78826e-03 ; 8.81952e-04 ; -5.03856e-07 ; 1.00098e-03 ; 3.36409e+03 
2.92798e+02 ; -1.06272e-02 ; 8.81958e-04 ; -5.47041e-07 ; 1.00098e-03 ; 3.36511e+03 
2.92798e+02 ; -1.03470e-02 ; 8.81958e-04 ; -5.32618e-07 ; 1.00098e-03 ; 3.36611e+03 
2.92798e+02 ; -1.06266e-02 ; 8.81958e-04 ; -5.47012e-07 ; 1.00098e-03 ; 3.36711e+03 
2.92798e+02 ; -9.78826e-03 ; 8.81958e-04 ; -5.03856e-07 ; 1.00098e-03 ; 3.36812e+03 
2.92798e+02 ; -9.22842e-03 ; 8.81958e-04 ; -4.75038e-07 ; 1.00098e-03 ; 3.36912e+03 
2.92798e+02 ; -8.39001e-03 ; 8.85004e-04 ; -4.31880e-07 ; 1.00098e-03 ; 3.37015e+03 
2.92798e+02 ; -9.50805e-03 ; 8.81958e-04 ; -4.89432e-07 ; 1.00098e-03 ; 3.37115e+03 
2.92798e+02 ; -8.11036e-03 ; 8.85004e-04 ; -4.17485e-07 ; 1.00098e-03 ; 3.37217e+03 
2.92858e+02 ; -8.38888e-03 ; 8.85004e-04 ; -4.31852e-07 ; 1.00403e-03 ; 3.37318e+03 
2.92858e+02 ; -8.66907e-03 ; 8.85004e-04 ; -4.46275e-07 ; 1.00403e-03 ; 3.37420e+03 
2.92858e+02 ; -8.94870e-03 ; 8.85004e-04 ; -4.60671e-07 ; 1.00403e-03 ; 3.37521e+03 
2.92858e+02 ; -8.10980e-03 ; 8.85004e-04 ; -4.17485e-07 ; 1.00403e-03 ; 3.37623e+03 
2.92858e+02 ; -8.66907e-03 ; 8.85004e-04 ; -4.46275e-07 ; 1.00403e-03 ; 3.37722e+03 
2.92858e+02 ; -9.22778e-03 ; 8.85010e-04 ; -4.75038e-07 ; 1.00403e-03 ; 3.37824e+03 
2.92858e+02 ; -8.94815e-03 ; 8.85010e-04 ; -4.60642e-07 ; 1.00403e-03 ; 3.37924e+03 
2.92858e+02 ; -8.94870e-03 ; 8.85010e-04 ; -4.60671e-07 ; 1.00403e-03 ; 3.38024e+03 
2.92858e+02 ; -8.38888e-03 ; 8.85010e-04 ; -4.31852e-07 ; 1.00403e-03 ; 3.38126e+03 
2.92858e+02 ; -9.50795e-03 ; 8.85010e-04 ; -4.89460e-07 ; 1.00403e-03 ; 3.38225e+03 
2.92858e+02 ; -9.50740e-03 ; 8.85010e-04 ; -4.89432e-07 ; 1.00403e-03 ; 3.38326e+03 
2.92858e+02 ; -9.50795e-03 ; 8.85010e-04 ; -4.89460e-07 ; 1.00403e-03 ; 3.38427e+03 
2.92858e+02 ; -1.03468e-02 ; 8.88055e-04 ; -5.32645e-07 ; 1.00403e-03 ; 3.38529e+03 
2.92917e+02 ; -9.22768e-03 ; 8.88055e-04 ; -4.75065e-07 ; 1.00708e-03 ; 3.38628e+03 
2.92917e+02 ; -8.94808e-03 ; 8.88055e-04 ; -4.60671e-07 ; 1.00708e-03 ; 3.38730e+03 
2.92917e+02 ; -9.50729e-03 ; 8.88055e-04 ; -4.89460e-07 ; 1.00708e-03 ; 3.38832e+03 
2.92917e+02 ; -9.22715e-03 ; 8.88055e-04 ; -4.75038e-07 ; 1.00708e-03 ; 3.38933e+03 
2.92917e+02 ; -9.22715e-03 ; 8.88055e-04 ; -4.75038e-07 ; 1.00708e-03 ; 3.39033e+03 
2.92917e+02 ; -8.94808e-03 ; 8.88055e-04 ; -4.60671e-07 ; 1.00708e-03 ; 3.39135e+03 
2.92917e+02 ; -9.22768e-03 ; 8.88061e-04 ; -4.75065e-07 ; 1.00708e-03 ; 3.39235e+03 
2.92917e+02 ; -9.50729e-03 ; 8.88055e-04 ; -4.89460e-07 ; 1.00708e-03 ; 3.39338e+03 
2.92917e+02 ; -9.78636e-03 ; 8.88061e-04 ; -5.03827e-07 ; 1.00709e-03 ; 3.39438e+03 
2.92917e+02 ; -9.78636e-03 ; 8.88061e-04 ; -5.03827e-07 ; 1.00709e-03 ; 3.39538e+03 
2.92917e+02 ; -1.09053e-02 ; 8.88061e-04 ; -5.61436e-07 ; 1.00709e-03 ; 3.39638e+03 
2.92917e+02 ; -1.03461e-02 ; 8.88061e-04 ; -5.32645e-07 ; 1.00709e-03 ; 3.39738e+03 
2.92917e+02 ; -9.22768e-03 ; 8.88061e-04 ; -4.75065e-07 ; 1.00709e-03 ; 3.39841e+03 
2.92917e+02 ; -9.22768e-03 ; 8.88061e-04 ; -4.75065e-07 ; 1.00709e-03 ; 3.39942e+03 
2.92917e+02 ; -1.00660e-02 ; 8.88061e-04 ; -5.18223e-07 ; 1.00709e-03 ; 3.40043e+03 
2.92977e+02 ; -9.50664e-03 ; 8.88061e-04 ; -4.89460e-07 ; 1.01013e-03 ; 3.40144e+03 
2.92977e+02 ; -9.78623e-03 ; 8.91107e-04 ; -5.03856e-07 ; 1.01013e-03 ; 3.40245e+03 
2.92977e+02 ; -9.50664e-03 ; 8.91107e-04 ; -4.89460e-07 ; 1.01013e-03 ; 3.40347e+03 
2.92977e+02 ; -9.78623e-03 ; 8.91107e-04 ; -5.03856e-07 ; 1.01013e-03 ; 3.40448e+03 
2.92977e+02 ; -9.78623e-03 ; 8.91107e-04 ; -5.03856e-07 ; 1.01013e-03 ; 3.40549e+03 
2.92977e+02 ; -8.66787e-03 ; 8.91107e-04 ; -4.46275e-07 ; 1.01013e-03 ; 3.40651e+03 
2.92977e+02 ; -9.22704e-03 ; 8.91107e-04 ; -4.75065e-07 ; 1.01013e-03 ; 3.40752e+03 
2.92977e+02 ; -1.00653e-02 ; 8.91107e-04 ; -5.18223e-07 ; 1.01013e-03 ; 3.40854e+03 
2.92977e+02 ; -1.00658e-02 ; 8.91107e-04 ; -5.18251e-07 ; 1.01013e-03 ; 3.40955e+03 
2.92977e+02 ; -9.50664e-03 ; 8.91113e-04 ; -4.89460e-07 ; 1.01013e-03 ; 3.41055e+03 
2.92977e+02 ; -9.78623e-03 ; 8.91113e-04 ; -5.03856e-07 ; 1.01013e-03 ; 3.41155e+03 
2.92977e+02 ; -9.78623e-03 ; 8.91113e-04 ; -5.03856e-07 ; 1.01014e-03 ; 3.41257e+03 
2.92977e+02 ; -1.09040e-02 ; 8.91113e-04 ; -5.61408e-07 ; 1.01014e-03 ; 3.41358e+03 
2.92977e+02 ; -1.06250e-02 ; 8.91113e-04 ; -5.47041e-07 ; 1.01014e-03 ; 3.41460e+03 
2.92977e+02 ; -1.06244e-02 ; 8.91113e-04 ; -5.47012e-07 ; 1.01014e-03 ; 3.41561e+03 
2.92977e+02 ; -9.78623e-03 ; 8.91113e-04 ; -5.03856e-07 ; 1.01014e-03 ; 3.41663e+03 
2.92977e+02 ; -9.22651e-03 ; 8.94159e-04 ; -4.75038e-07 ; 1.01014e-03 ; 3.41764e+03 
2.92977e+02 ; -1.00658e-02 ; 8.91113e-04 ; -5.18251e-07 ; 1.01014e-03 ; 3.41865e+03 
2.93036e+02 ; -9.50543e-03 ; 8.94159e-04 ; -4.89432e-07 ; 1.01318e-03 ; 3.41965e+03 
2.93036e+02 ; -8.94630e-03 ; 8.94159e-04 ; -4.60642e-07 ; 1.01318e-03 ; 3.42067e+03 
2.93036e+02 ; -9.78556e-03 ; 8.94159e-04 ; -5.03856e-07 ; 1.01318e-03 ; 3.42168e+03 
2.93036e+02 ; -1.03447e-02 ; 8.94159e-04 ; -5.32645e-07 ; 1.01318e-03 ; 3.42270e+03 
2.93036e+02 ; -1.06237e-02 ; 8.94159e-04 ; -5.47012e-07 ; 1.01318e-03 ; 3.42371e+03 
2.93036e+02 ; -1.06243e-02 ; 8.94159e-04 ; -5.47041e-07 ; 1.01318e-03 ; 3.42471e+03 
2.93036e+02 ; -1.03442e-02 ; 8.94159e-04 ; -5.32618e-07 ; 1.01318e-03 ; 3.42574e+03 
2.93036e+02 ; -9.78501e-03 ; 8.94159e-04 ; -5.03827e-07 ; 1.01318e-03 ; 3.42674e+03 
2.93036e+02 ; -9.50543e-03 ; 8.94165e-04 ; -4.89432e-07 ; 1.01318e-03 ; 3.42776e+03 
2.93037e+02 ; -9.22640e-03 ; 8.94165e-04 ; -4.75065e-07 ; 1.01319e-03 ; 3.42876e+03 
2.93037e+02 ; -9.78556e-03 ; 8.94165e-04 ; -5.03856e-07 ; 1.01319e-03 ; 3.42977e+03 
2.93037e+02 ; -9.50598e-03 ; 8.94165e-04 ; -4.89460e-07 ; 1.01319e-03 ; 3.43080e+03 
2.93037e+02 ; -8.66727e-03 ; 8.94165e-04 ; -4.46275e-07 ; 1.01319e-03 ; 3.43182e+03 
2.93037e+02 ; -9.50543e-03 ; 8.94165e-04 ; -4.89432e-07 ; 1.01319e-03 ; 3.43283e+03 
2.93037e+02 ; -9.22587e-03 ; 8.94165e-04 ; -4.75038e-07 ; 1.01319e-03 ; 3.43384e+03 
2.93037e+02 ; -9.78556e-03 ; 8.97211e-04 ; -5.03856e-07 ; 1.01319e-03 ; 3.43486e+03 
2.93037e+02 ; -8.94685e-03 ; 8.97211e-04 ; -4.60671e-07 ; 1.01319e-03 ; 3.43586e+03 
2.93096e+02 ; -8.66612e-03 ; 8.97211e-04 ; -4.46247e-07 ; 1.01624e-03 ; 3.43687e+03 
2.93096e+02 ; -9.78433e-03 ; 8.97211e-04 ; -5.03827e-07 ; 1.01624e-03 ; 3.43788e+03 
2.93096e+02 ; -9.22577e-03 ; 8.97211e-04 ; -4.75065e-07 ; 1.01624e-03 ; 3.43887e+03 
2.93096e+02 ; -8.94568e-03 ; 8.97211e-04 ; -4.60642e-07 ; 1.01624e-03 ; 3.43990e+03 
2.93096e+02 ; -7.82800e-03 ; 8.97211e-04 ; -4.03090e-07 ; 1.01624e-03 ; 3.44090e+03 
2.93096e+02 ; -7.54847e-03 ; 8.97217e-04 ; -3.88695e-07 ; 1.01624e-03 ; 3.44191e+03 
2.93096e+02 ; -9.22524e-03 ; 8.97217e-04 ; -4.75038e-07 ; 1.01624e-03 ; 3.44293e+03 
2.93096e+02 ; -8.94568e-03 ; 8.97217e-04 ; -4.60642e-07 ; 1.01624e-03 ; 3.44394e+03 
2.93096e+02 ; -9.22577e-03 ; 8.97217e-04 ; -4.75065e-07 ; 1.01624e-03 ; 3.44494e+03 
2.93096e+02 ; -8.38712e-03 ; 8.97217e-04 ; -4.31880e-07 ; 1.01624e-03 ; 3.44594e+03 
2.93096e+02 ; -9.50477e-03 ; 8.97217e-04 ; -4.89432e-07 ; 1.01624e-03 ; 3.44696e+03 
2.93096e+02 ; -9.78488e-03 ; 9.00262e-04 ; -5.03856e-07 ; 1.01624e-03 ; 3.44797e+03 
2.93096e+02 ; -1.06230e-02 ; 9.00262e-04 ; -5.47012e-07 ; 1.01624e-03 ; 3.44897e+03 
2.93096e+02 ; -1.03440e-02 ; 9.00262e-04 ; -5.32645e-07 ; 1.01624e-03 ; 3.44999e+03 
2.93156e+02 ; -1.11813e-02 ; 9.00262e-04 ; -5.75803e-07 ; 1.01929e-03 ; 3.45100e+03 
2.93156e+02 ; -1.06228e-02 ; 9.00262e-04 ; -5.47041e-07 ; 1.01929e-03 ; 3.45201e+03 
2.93156e+02 ; -1.09018e-02 ; 9.00262e-04 ; -5.61408e-07 ; 1.01929e-03 ; 3.45302e+03 
2.93156e+02 ; -1.03427e-02 ; 9.00262e-04 ; -5.32618e-07 ; 1.01929e-03 ; 3.45402e+03 
2.93156e+02 ; -9.78421e-03 ; 9.00262e-04 ; -5.03856e-07 ; 1.01929e-03 ; 3.45504e+03 
2.93156e+02 ; -1.00637e-02 ; 9.00262e-04 ; -5.18251e-07 ; 1.01929e-03 ; 3.45605e+03 
2.93156e+02 ; -1.00632e-02 ; 9.00262e-04 ; -5.18223e-07 ; 1.01929e-03 ; 3.45707e+03 
2.93156e+02 ; -9.78366e-03 ; 9.00262e-04 ; -5.03827e-07 ; 1.01929e-03 ; 3.45808e+03 
2.93156e+02 ; -8.66607e-03 ; 9.00268e-04 ; -4.46275e-07 ; 1.01929e-03 ; 3.45910e+03 
2.93156e+02 ; -9.22460e-03 ; 9.00268e-04 ; -4.75038e-07 ; 1.01929e-03 ; 3.46011e+03 
2.93156e+02 ; -9.78365e-03 ; 9.00268e-04 ; -5.03827e-07 ; 1.01929e-03 ; 3.46113e+03 
2.93156e+02 ; -8.94561e-03 ; 9.00268e-04 ; -4.60671e-07 ; 1.01929e-03 ; 3.46214e+03 
2.93156e+02 ; -9.22460e-03 ; 9.00268e-04 ; -4.75038e-07 ; 1.01929e-03 ; 3.46316e+03 
2.93156e+02 ; -8.38654e-03 ; 9.00268e-04 ; -4.31880e-07 ; 1.01929e-03 ; 3.46417e+03 
2.93156e+02 ; -8.66607e-03 ; 9.00268e-04 ; -4.46275e-07 ; 1.01929e-03 ; 3.46519e+03 
2.93156e+02 ; -9.50467e-03 ; 9.03314e-04 ; -4.89460e-07 ; 1.01929e-03 ; 3.46619e+03 
2.93214e+02 ; -1.00630e-02 ; 9.00268e-04 ; -5.18251e-07 ; 1.02234e-03 ; 3.46719e+03 
2.93214e+02 ; -1.00625e-02 ; 9.03314e-04 ; -5.18223e-07 ; 1.02234e-03 ; 3.46820e+03 
2.93214e+02 ; -9.50346e-03 ; 9.03314e-04 ; -4.89432e-07 ; 1.02234e-03 ; 3.46922e+03 
2.93214e+02 ; -9.78353e-03 ; 9.03314e-04 ; -5.03856e-07 ; 1.02234e-03 ; 3.47023e+03 
2.93214e+02 ; -8.94499e-03 ; 9.03314e-04 ; -4.60671e-07 ; 1.02234e-03 ; 3.47124e+03 
