T;dTdt [K/s];V [Volt];dV/dt [Volt/s];IntdTdt [V];etime [s]
2.73912e+02 ; -1.46746e-02 ; -7.78376e-05 ; -7.40222e-07 ; 3.86118e-05 ; 3.04978e+03 
2.73918e+02 ; -9.95631e-03 ; -7.76052e-05 ; -5.02225e-07 ; 3.89516e-05 ; 3.05078e+03 
2.73921e+02 ; -8.88558e-03 ; -7.75814e-05 ; -4.48215e-07 ; 3.90826e-05 ; 3.05180e+03 
2.73912e+02 ; -2.07957e-02 ; -7.77720e-05 ; -1.04898e-06 ; 3.86238e-05 ; 3.05280e+03 
2.73909e+02 ; -1.86894e-02 ; -7.78256e-05 ; -9.42737e-07 ; 3.84568e-05 ; 3.05382e+03 
2.73913e+02 ; -1.55095e-02 ; -7.79448e-05 ; -7.82339e-07 ; 3.86714e-05 ; 3.05482e+03 
2.73907e+02 ; -1.14207e-02 ; -7.77900e-05 ; -5.76084e-07 ; 3.83972e-05 ; 3.05582e+03 
2.73907e+02 ; -8.93867e-03 ; -7.76112e-05 ; -4.50886e-07 ; 3.83912e-05 ; 3.05683e+03 
2.73916e+02 ; -1.06965e-02 ; -7.75218e-05 ; -5.39562e-07 ; 3.88324e-05 ; 3.05783e+03 
2.73903e+02 ; -2.11560e-02 ; -7.79688e-05 ; -1.06715e-06 ; 3.81946e-05 ; 3.05883e+03 
2.73902e+02 ; -1.92966e-02 ; -7.83382e-05 ; -9.73355e-07 ; 3.81112e-05 ; 3.05984e+03 
2.73897e+02 ; -1.71056e-02 ; -7.81238e-05 ; -8.62833e-07 ; 3.78846e-05 ; 3.06086e+03 
2.73903e+02 ; -1.66317e-02 ; -7.82250e-05 ; -8.38935e-07 ; 3.81528e-05 ; 3.06186e+03 
2.73894e+02 ; -1.72690e-02 ; -7.85112e-05 ; -8.71071e-07 ; 3.77118e-05 ; 3.06286e+03 
2.73890e+02 ; -1.55930e-02 ; -7.85588e-05 ; -7.86527e-07 ; 3.75150e-05 ; 3.06386e+03 
2.73892e+02 ; -1.61721e-02 ; -7.85826e-05 ; -8.15740e-07 ; 3.76284e-05 ; 3.06487e+03 
2.73892e+02 ; -1.46348e-02 ; -7.88628e-05 ; -7.38197e-07 ; 3.76164e-05 ; 3.06587e+03 
2.73887e+02 ; -1.37219e-02 ; -7.90118e-05 ; -6.92144e-07 ; 3.73482e-05 ; 3.06688e+03 
2.73891e+02 ; -1.24543e-02 ; -7.85290e-05 ; -6.28210e-07 ; 3.75448e-05 ; 3.06788e+03 
2.73888e+02 ; -1.22604e-02 ; -7.86840e-05 ; -6.18425e-07 ; 3.74256e-05 ; 3.06889e+03 
2.73895e+02 ; -8.43884e-03 ; -7.85588e-05 ; -4.25667e-07 ; 3.77714e-05 ; 3.06991e+03 
2.73897e+02 ; -7.27666e-03 ; -7.85588e-05 ; -3.67046e-07 ; 3.78846e-05 ; 3.07091e+03 
2.73906e+02 ; -9.04961e-03 ; -7.79150e-05 ; -4.56481e-07 ; 3.83198e-05 ; 3.07192e+03 
2.73914e+02 ; -1.27343e-02 ; -7.79926e-05 ; -6.42352e-07 ; 3.87488e-05 ; 3.07293e+03 
2.73907e+02 ; -1.24864e-02 ; -7.76708e-05 ; -6.29841e-07 ; 3.84032e-05 ; 3.07393e+03 
2.73910e+02 ; -1.16704e-02 ; -7.76290e-05 ; -5.88680e-07 ; 3.85104e-05 ; 3.07494e+03 
2.73914e+02 ; -9.75460e-03 ; -7.72594e-05 ; -4.92047e-07 ; 3.87548e-05 ; 3.07595e+03 
2.73918e+02 ; -1.10950e-02 ; -7.75574e-05 ; -5.59665e-07 ; 3.89456e-05 ; 3.07693e+03 
2.73919e+02 ; -1.09183e-02 ; -7.69554e-05 ; -5.50752e-07 ; 3.89694e-05 ; 3.07794e+03 
2.73922e+02 ; -1.06937e-02 ; -7.70926e-05 ; -5.39422e-07 ; 3.91422e-05 ; 3.07897e+03 
2.73922e+02 ; -8.68435e-03 ; -7.68064e-05 ; -4.38065e-07 ; 3.91184e-05 ; 3.07996e+03 
2.73932e+02 ; -8.06893e-03 ; -7.59720e-05 ; -4.07026e-07 ; 3.96548e-05 ; 3.08099e+03 
2.73924e+02 ; -1.67405e-02 ; -7.70568e-05 ; -8.44445e-07 ; 3.92556e-05 ; 3.08199e+03 
2.73924e+02 ; -2.16732e-02 ; -7.68302e-05 ; -1.09327e-06 ; 3.92316e-05 ; 3.08299e+03 
2.73915e+02 ; -2.06473e-02 ; -7.72236e-05 ; -1.04151e-06 ; 3.88084e-05 ; 3.08400e+03 
2.73916e+02 ; -1.14384e-02 ; -7.76112e-05 ; -5.76984e-07 ; 3.88324e-05 ; 3.08500e+03 
2.73930e+02 ; -8.18210e-03 ; -7.70568e-05 ; -4.12734e-07 ; 3.95298e-05 ; 3.08600e+03 
2.73930e+02 ; -1.25106e-02 ; -7.64666e-05 ; -6.31077e-07 ; 3.95238e-05 ; 3.08701e+03 
2.73925e+02 ; -2.32327e-02 ; -7.71582e-05 ; -1.17193e-06 ; 3.93152e-05 ; 3.08800e+03 
2.73917e+02 ; -1.89791e-02 ; -7.74800e-05 ; -9.57357e-07 ; 3.88622e-05 ; 3.08903e+03 
2.73912e+02 ; -1.32839e-02 ; -7.73250e-05 ; -6.70074e-07 ; 3.86536e-05 ; 3.09002e+03 
2.73915e+02 ; -1.41450e-02 ; -7.70986e-05 ; -7.13512e-07 ; 3.87966e-05 ; 3.09104e+03 
2.73915e+02 ; -1.26256e-02 ; -7.75158e-05 ; -6.36870e-07 ; 3.88084e-05 ; 3.09205e+03 
2.73909e+02 ; -1.20789e-02 ; -7.74978e-05 ; -6.09289e-07 ; 3.84986e-05 ; 3.09303e+03 
2.73921e+02 ; -1.62930e-02 ; -7.74024e-05 ; -8.21869e-07 ; 3.90648e-05 ; 3.09406e+03 
2.73915e+02 ; -1.15348e-02 ; -7.74562e-05 ; -5.81848e-07 ; 3.87846e-05 ; 3.09506e+03 
2.73924e+02 ; -1.26974e-02 ; -7.75754e-05 ; -6.40496e-07 ; 3.92316e-05 ; 3.09607e+03 
2.73911e+02 ; -1.54215e-02 ; -7.74264e-05 ; -7.77896e-07 ; 3.85760e-05 ; 3.09708e+03 
2.73917e+02 ; -1.59581e-02 ; -7.75336e-05 ; -8.04972e-07 ; 3.88978e-05 ; 3.09807e+03 
2.73914e+02 ; -1.45619e-02 ; -7.78554e-05 ; -7.34542e-07 ; 3.87548e-05 ; 3.09909e+03 
2.73920e+02 ; -8.22008e-03 ; -7.72476e-05 ; -4.14645e-07 ; 3.90528e-05 ; 3.10008e+03 
2.73928e+02 ; -5.85568e-03 ; -7.70210e-05 ; -2.95380e-07 ; 3.94224e-05 ; 3.10108e+03 
2.73926e+02 ; -4.92823e-03 ; -7.72058e-05 ; -2.48596e-07 ; 3.93270e-05 ; 3.10210e+03 
2.73931e+02 ; -2.11748e-02 ; -7.65204e-05 ; -1.06813e-06 ; 3.95714e-05 ; 3.10311e+03 
2.73931e+02 ; -1.73434e-02 ; -7.68840e-05 ; -8.74866e-07 ; 3.96192e-05 ; 3.10409e+03 
2.73921e+02 ; -9.93064e-03 ; -7.66336e-05 ; -5.00931e-07 ; 3.90648e-05 ; 3.10512e+03 
2.73931e+02 ; -9.61784e-03 ; -7.65264e-05 ; -4.85158e-07 ; 3.95774e-05 ; 3.10613e+03 
2.73936e+02 ; -1.04382e-02 ; -7.63892e-05 ; -5.26544e-07 ; 3.98456e-05 ; 3.10714e+03 
2.73938e+02 ; -1.01155e-02 ; -7.60018e-05 ; -5.10266e-07 ; 3.99648e-05 ; 3.10813e+03 
2.73945e+02 ; -1.00965e-02 ; -7.62522e-05 ; -5.09310e-07 ; 4.03164e-05 ; 3.10915e+03 
2.73941e+02 ; -1.72713e-02 ; -7.61508e-05 ; -8.71240e-07 ; 4.01258e-05 ; 3.11016e+03 
2.73941e+02 ; -1.70256e-02 ; -7.66216e-05 ; -8.58841e-07 ; 4.01078e-05 ; 3.11116e+03 
2.73941e+02 ; -1.45576e-02 ; -7.65562e-05 ; -7.34345e-07 ; 4.00900e-05 ; 3.11217e+03 
2.73932e+02 ; -1.06935e-02 ; -7.64130e-05 ; -5.39422e-07 ; 3.96548e-05 ; 3.11317e+03 
2.73944e+02 ; -1.30387e-02 ; -7.62998e-05 ; -6.57731e-07 ; 4.02568e-05 ; 3.11418e+03 
2.73940e+02 ; -1.73120e-02 ; -7.62342e-05 ; -8.73292e-07 ; 4.00722e-05 ; 3.11518e+03 
2.73938e+02 ; -2.00510e-02 ; -7.64070e-05 ; -1.01145e-06 ; 3.99470e-05 ; 3.11619e+03 
2.73932e+02 ; -1.94118e-02 ; -7.66456e-05 ; -9.79203e-07 ; 3.96310e-05 ; 3.11719e+03 
2.73938e+02 ; -1.29563e-02 ; -7.73548e-05 ; -6.53570e-07 ; 3.99588e-05 ; 3.11822e+03 
2.73935e+02 ; -9.34581e-03 ; -7.64428e-05 ; -4.71439e-07 ; 3.98158e-05 ; 3.11924e+03 
2.73956e+02 ; -8.71911e-03 ; -7.60196e-05 ; -4.39837e-07 ; 4.08708e-05 ; 3.12022e+03 
2.73939e+02 ; -2.00621e-02 ; -7.66396e-05 ; -1.01201e-06 ; 4.00184e-05 ; 3.12124e+03 
2.73942e+02 ; -8.53868e-03 ; -7.65264e-05 ; -4.30727e-07 ; 4.01556e-05 ; 3.12225e+03 
2.73949e+02 ; -9.47161e-03 ; -7.60196e-05 ; -4.77792e-07 ; 4.05012e-05 ; 3.12327e+03 
2.73979e+02 ; -1.10775e-02 ; -7.61866e-05 ; -5.58821e-07 ; 4.20390e-05 ; 3.12427e+03 
2.73966e+02 ; -1.13519e-02 ; -7.57872e-05 ; -5.72654e-07 ; 4.13774e-05 ; 3.12528e+03 
2.73956e+02 ; -1.55215e-02 ; -7.60494e-05 ; -7.82985e-07 ; 4.08828e-05 ; 3.12626e+03 
2.73966e+02 ; -1.56462e-02 ; -7.56740e-05 ; -7.89283e-07 ; 4.13656e-05 ; 3.12730e+03 
2.73953e+02 ; -1.38245e-02 ; -7.57992e-05 ; -6.97374e-07 ; 4.07158e-05 ; 3.12830e+03 
2.73958e+02 ; -1.58910e-02 ; -7.58646e-05 ; -8.01625e-07 ; 4.09482e-05 ; 3.12930e+03 
2.73953e+02 ; -1.58142e-02 ; -7.58944e-05 ; -7.97746e-07 ; 4.07218e-05 ; 3.13031e+03 
2.73958e+02 ; -8.60986e-03 ; -7.54654e-05 ; -4.34326e-07 ; 4.09662e-05 ; 3.13131e+03 
2.73965e+02 ; -9.39563e-03 ; -7.54594e-05 ; -4.73969e-07 ; 4.13178e-05 ; 3.13233e+03 
2.73959e+02 ; -1.65247e-02 ; -7.55310e-05 ; -8.33593e-07 ; 4.10020e-05 ; 3.13334e+03 
2.73967e+02 ; -2.08801e-02 ; -7.49050e-05 ; -1.05332e-06 ; 4.14252e-05 ; 3.13436e+03 
2.73954e+02 ; -1.78758e-02 ; -7.55250e-05 ; -9.01744e-07 ; 4.07636e-05 ; 3.13537e+03 
2.73954e+02 ; -1.84911e-02 ; -7.57396e-05 ; -9.32784e-07 ; 4.07754e-05 ; 3.13638e+03 
2.73954e+02 ; -1.56258e-02 ; -7.63296e-05 ; -7.88242e-07 ; 4.07396e-05 ; 3.13740e+03 
2.73941e+02 ; -1.90409e-02 ; -7.60674e-05 ; -9.60506e-07 ; 4.01258e-05 ; 3.13840e+03 
2.73937e+02 ; -1.88772e-02 ; -7.63892e-05 ; -9.52240e-07 ; 3.99230e-05 ; 3.13941e+03 
2.73931e+02 ; -1.71027e-02 ; -7.64250e-05 ; -8.62721e-07 ; 3.96132e-05 ; 3.14042e+03 
2.73939e+02 ; -1.61517e-02 ; -7.65620e-05 ; -8.14756e-07 ; 4.00066e-05 ; 3.14142e+03 
2.73926e+02 ; -1.67550e-02 ; -7.64846e-05 ; -8.45176e-07 ; 3.93450e-05 ; 3.14243e+03 
2.73933e+02 ; -5.01122e-03 ; -7.68422e-05 ; -2.52785e-07 ; 3.97144e-05 ; 3.14344e+03 
2.73939e+02 ; -1.33047e-02 ; -7.64070e-05 ; -6.71142e-07 ; 3.99886e-05 ; 3.14446e+03 
2.73942e+02 ; -1.53936e-02 ; -7.64250e-05 ; -7.76519e-07 ; 4.01436e-05 ; 3.14547e+03 
2.73951e+02 ; 3.51129e-03 ; -7.60972e-05 ; 1.77126e-07 ; 4.05906e-05 ; 3.14645e+03 
2.73976e+02 ; 9.71152e-03 ; -7.50660e-05 ; 4.89910e-07 ; 4.18602e-05 ; 3.14748e+03 
2.73987e+02 ; -8.24841e-03 ; -7.40586e-05 ; -4.16108e-07 ; 4.24206e-05 ; 3.14848e+03 
2.73988e+02 ; -1.19847e-02 ; -7.41362e-05 ; -6.04593e-07 ; 4.24622e-05 ; 3.14949e+03 
2.73998e+02 ; -9.46047e-03 ; -7.39514e-05 ; -4.77258e-07 ; 4.29986e-05 ; 3.15049e+03 
2.74000e+02 ; -5.62610e-03 ; -7.39812e-05 ; -2.83825e-07 ; 4.31180e-05 ; 3.15150e+03 
2.74037e+02 ; 3.30708e-02 ; -7.23062e-05 ; 1.66842e-06 ; 4.49836e-05 ; 3.15251e+03 
2.74133e+02 ; 1.50730e-01 ; -6.84856e-05 ; 7.60522e-06 ; 4.98414e-05 ; 3.15351e+03 
2.74309e+02 ; 1.42396e-01 ; -5.98608e-05 ; 7.18624e-06 ; 5.87820e-05 ; 3.15452e+03 
2.74390e+02 ; 7.96379e-02 ; -5.39182e-05 ; 4.01943e-06 ; 6.28590e-05 ; 3.15553e+03 
2.74468e+02 ; 5.16031e-02 ; -5.00856e-05 ; 2.60472e-06 ; 6.68346e-05 ; 3.15654e+03 
2.74536e+02 ; 5.90610e-02 ; -4.74988e-05 ; 2.98141e-06 ; 7.02500e-05 ; 3.15754e+03 
2.74585e+02 ; 3.63305e-02 ; -4.43696e-05 ; 1.83408e-06 ; 7.27354e-05 ; 3.15855e+03 
2.74614e+02 ; 2.29412e-02 ; -4.24264e-05 ; 1.15818e-06 ; 7.42316e-05 ; 3.15955e+03 
2.74643e+02 ; 6.92155e-03 ; -4.06026e-05 ; 3.49446e-07 ; 7.56740e-05 ; 3.16056e+03 
2.74657e+02 ; 4.05908e-03 ; -3.99648e-05 ; 2.04933e-07 ; 7.64190e-05 ; 3.16158e+03 
2.74676e+02 ; 2.50589e-03 ; -3.94642e-05 ; 1.26519e-07 ; 7.73548e-05 ; 3.16258e+03 
2.74685e+02 ; 4.48816e-04 ; -3.87728e-05 ; 2.26604e-08 ; 7.78256e-05 ; 3.16357e+03 
2.74693e+02 ; -3.69737e-04 ; -3.81648e-05 ; -1.86679e-08 ; 7.82190e-05 ; 3.16459e+03 
2.74703e+02 ; -1.70617e-03 ; -3.70144e-05 ; -8.61453e-08 ; 7.87198e-05 ; 3.16559e+03 
2.74719e+02 ; -2.62380e-03 ; -3.69608e-05 ; -1.32479e-07 ; 7.95422e-05 ; 3.16659e+03 
2.74734e+02 ; -3.36656e-03 ; -3.63408e-05 ; -1.69985e-07 ; 8.03112e-05 ; 3.16761e+03 
2.74739e+02 ; -4.13663e-03 ; -3.59714e-05 ; -2.08869e-07 ; 8.05376e-05 ; 3.16863e+03 
2.74752e+02 ; -4.22511e-03 ; -3.53990e-05 ; -2.13340e-07 ; 8.12292e-05 ; 3.16963e+03 
2.74754e+02 ; -5.97349e-03 ; -3.48090e-05 ; -3.01622e-07 ; 8.13244e-05 ; 3.17064e+03 
2.74768e+02 ; -6.13987e-03 ; -3.47792e-05 ; -3.10028e-07 ; 8.20456e-05 ; 3.17166e+03 
2.74772e+02 ; -5.78905e-03 ; -3.44752e-05 ; -2.92315e-07 ; 8.22126e-05 ; 3.17266e+03 
2.74778e+02 ; -4.60859e-03 ; -3.40282e-05 ; -2.32710e-07 ; 8.25464e-05 ; 3.17367e+03 
2.74788e+02 ; -4.51167e-03 ; -3.38136e-05 ; -2.27819e-07 ; 8.30530e-05 ; 3.17466e+03 
2.74801e+02 ; -6.44029e-03 ; -3.29910e-05 ; -3.25210e-07 ; 8.36848e-05 ; 3.17569e+03 
2.74808e+02 ; -6.62675e-03 ; -3.27168e-05 ; -3.34629e-07 ; 8.40782e-05 ; 3.17670e+03 
2.74812e+02 ; -5.55492e-03 ; -3.25440e-05 ; -2.80507e-07 ; 8.42750e-05 ; 3.17770e+03 
2.74820e+02 ; -5.61445e-03 ; -3.22758e-05 ; -2.83515e-07 ; 8.46862e-05 ; 3.17871e+03 
2.74831e+02 ; -6.71399e-03 ; -3.14772e-05 ; -3.39043e-07 ; 8.52166e-05 ; 3.17971e+03 
2.74825e+02 ; -8.31250e-03 ; -3.13102e-05 ; -4.19762e-07 ; 8.49424e-05 ; 3.18073e+03 
2.74830e+02 ; -9.51283e-03 ; -3.07916e-05 ; -4.80379e-07 ; 8.51928e-05 ; 3.18174e+03 
2.74840e+02 ; -7.72832e-03 ; -3.08274e-05 ; -3.90270e-07 ; 8.56994e-05 ; 3.18274e+03 
2.74847e+02 ; -7.83516e-03 ; -3.06784e-05 ; -3.95668e-07 ; 8.60214e-05 ; 3.18376e+03 
2.74857e+02 ; -7.84341e-03 ; -3.03088e-05 ; -3.96090e-07 ; 8.65340e-05 ; 3.18478e+03 
2.74859e+02 ; -9.12167e-03 ; -2.99750e-05 ; -4.60642e-07 ; 8.66590e-05 ; 3.18578e+03 
2.74858e+02 ; -9.71517e-03 ; -3.01182e-05 ; -4.90613e-07 ; 8.65876e-05 ; 3.18679e+03 
2.74861e+02 ; -1.02357e-02 ; -3.00108e-05 ; -5.16901e-07 ; 8.67246e-05 ; 3.18779e+03 
2.74863e+02 ; -1.02735e-02 ; -2.91704e-05 ; -5.18813e-07 ; 8.68678e-05 ; 3.18881e+03 
2.74871e+02 ; -9.07645e-03 ; -2.93970e-05 ; -4.58365e-07 ; 8.72492e-05 ; 3.18981e+03 
2.74881e+02 ; -1.43658e-02 ; -2.86816e-05 ; -7.25490e-07 ; 8.77438e-05 ; 3.19082e+03 
2.74877e+02 ; -1.30397e-02 ; -2.90512e-05 ; -6.58518e-07 ; 8.75710e-05 ; 3.19182e+03 
2.74877e+02 ; -1.12443e-02 ; -2.90810e-05 ; -5.67846e-07 ; 8.75412e-05 ; 3.19283e+03 
2.74883e+02 ; -9.51836e-03 ; -2.92180e-05 ; -4.80689e-07 ; 8.78392e-05 ; 3.19385e+03 
2.74864e+02 ; -8.84046e-03 ; -2.89916e-05 ; -4.46444e-07 ; 8.69154e-05 ; 3.19486e+03 
2.74884e+02 ; -9.10191e-03 ; -2.89082e-05 ; -4.59658e-07 ; 8.79168e-05 ; 3.19588e+03 
2.74898e+02 ; -8.84900e-03 ; -2.87652e-05 ; -4.46893e-07 ; 8.86022e-05 ; 3.19686e+03 
2.74901e+02 ; -8.20932e-03 ; -2.82704e-05 ; -4.14590e-07 ; 8.87632e-05 ; 3.19788e+03 
2.74904e+02 ; -9.60719e-03 ; -2.76504e-05 ; -4.85187e-07 ; 8.89062e-05 ; 3.19888e+03 
2.74903e+02 ; -9.18076e-03 ; -2.72690e-05 ; -4.63651e-07 ; 8.88942e-05 ; 3.19989e+03 
2.74916e+02 ; -9.96613e-03 ; -2.73406e-05 ; -5.03322e-07 ; 8.95440e-05 ; 3.20089e+03 
2.74909e+02 ; -1.04038e-02 ; -2.73882e-05 ; -5.25420e-07 ; 8.91864e-05 ; 3.20191e+03 
2.74904e+02 ; -2.32661e-02 ; -2.73584e-05 ; -1.17500e-06 ; 8.89360e-05 ; 3.20291e+03 
2.74896e+02 ; -3.65079e-02 ; -2.80856e-05 ; -1.84372e-06 ; 8.85188e-05 ; 3.20391e+03 
2.74873e+02 ; -2.89869e-02 ; -2.87352e-05 ; -1.46386e-06 ; 8.73386e-05 ; 3.20492e+03 
2.74864e+02 ; -2.09785e-02 ; -2.92122e-05 ; -1.05942e-06 ; 8.69154e-05 ; 3.20593e+03 
2.74861e+02 ; -1.71872e-02 ; -2.92836e-05 ; -8.67950e-07 ; 8.67664e-05 ; 3.20695e+03 
2.74877e+02 ; -1.43447e-02 ; -2.95996e-05 ; -7.24421e-07 ; 8.75472e-05 ; 3.20795e+03 
2.74860e+02 ; -1.32794e-02 ; -2.95460e-05 ; -6.70608e-07 ; 8.66948e-05 ; 3.20896e+03 
2.74859e+02 ; -1.36669e-02 ; -2.97188e-05 ; -6.90176e-07 ; 8.66472e-05 ; 3.20996e+03 
2.74864e+02 ; -1.20406e-02 ; -2.97426e-05 ; -6.08051e-07 ; 8.69094e-05 ; 3.21098e+03 
2.74872e+02 ; -1.03001e-02 ; -2.90870e-05 ; -5.20162e-07 ; 8.73028e-05 ; 3.21198e+03 
2.74873e+02 ; -1.03859e-02 ; -2.93374e-05 ; -5.24492e-07 ; 8.73684e-05 ; 3.21300e+03 
2.74875e+02 ; -1.10027e-02 ; -2.92180e-05 ; -5.55644e-07 ; 8.74698e-05 ; 3.21400e+03 
2.74880e+02 ; -1.03808e-02 ; -2.91406e-05 ; -5.24240e-07 ; 8.77200e-05 ; 3.21500e+03 
2.74878e+02 ; -1.00907e-02 ; -2.85804e-05 ; -5.09592e-07 ; 8.75890e-05 ; 3.21600e+03 
2.74874e+02 ; -9.56522e-03 ; -2.87174e-05 ; -4.83050e-07 ; 8.74042e-05 ; 3.21701e+03 
2.74887e+02 ; -9.61407e-03 ; -2.86756e-05 ; -4.85525e-07 ; 8.80420e-05 ; 3.21801e+03 
2.74889e+02 ; -9.61739e-03 ; -2.85506e-05 ; -4.85693e-07 ; 8.81492e-05 ; 3.21903e+03 
2.74892e+02 ; -1.11077e-02 ; -2.79664e-05 ; -5.60958e-07 ; 8.83400e-05 ; 3.22005e+03 
2.74898e+02 ; -1.08231e-02 ; -2.78294e-05 ; -5.46591e-07 ; 8.86082e-05 ; 3.22105e+03 
2.74892e+02 ; -1.06384e-02 ; -2.76624e-05 ; -5.37257e-07 ; 8.83042e-05 ; 3.22205e+03 
2.74902e+02 ; -1.05536e-02 ; -2.79128e-05 ; -5.32983e-07 ; 8.88048e-05 ; 3.22306e+03 
2.74907e+02 ; -9.97960e-03 ; -2.76744e-05 ; -5.03996e-07 ; 8.90552e-05 ; 3.22408e+03 
2.74914e+02 ; -1.12677e-02 ; -2.78054e-05 ; -5.69056e-07 ; 8.94308e-05 ; 3.22508e+03 
2.74909e+02 ; -1.13357e-02 ; -2.73286e-05 ; -5.72485e-07 ; 8.91624e-05 ; 3.22609e+03 
2.74908e+02 ; -1.11169e-02 ; -2.73286e-05 ; -5.61436e-07 ; 8.91386e-05 ; 3.22711e+03 
2.74915e+02 ; -1.24390e-02 ; -2.69472e-05 ; -6.28210e-07 ; 8.95082e-05 ; 3.22811e+03 
2.74913e+02 ; -1.25153e-02 ; -2.67148e-05 ; -6.32062e-07 ; 8.93830e-05 ; 3.22911e+03 
2.74915e+02 ; -1.20065e-02 ; -2.67564e-05 ; -6.06364e-07 ; 8.94844e-05 ; 3.23011e+03 
2.74925e+02 ; -1.14613e-02 ; -2.69710e-05 ; -5.78840e-07 ; 8.99672e-05 ; 3.23111e+03 
2.74919e+02 ; -1.17247e-02 ; -2.67266e-05 ; -5.92138e-07 ; 8.96990e-05 ; 3.23211e+03 
2.74929e+02 ; -1.08511e-02 ; -2.66550e-05 ; -5.48025e-07 ; 9.01758e-05 ; 3.23311e+03 
2.74928e+02 ; -1.01703e-02 ; -2.63094e-05 ; -5.13640e-07 ; 9.01222e-05 ; 3.23411e+03 
2.74933e+02 ; -9.77052e-03 ; -2.63332e-05 ; -4.93453e-07 ; 9.04082e-05 ; 3.23511e+03 
2.74926e+02 ; -1.05249e-02 ; -2.62856e-05 ; -5.31549e-07 ; 9.00566e-05 ; 3.23611e+03 
2.74935e+02 ; -1.88975e-02 ; -2.64166e-05 ; -9.54405e-07 ; 9.05096e-05 ; 3.23711e+03 
2.74931e+02 ; -1.69575e-02 ; -2.62438e-05 ; -8.56423e-07 ; 9.02890e-05 ; 3.23813e+03 
2.74928e+02 ; -1.55452e-02 ; -2.67684e-05 ; -7.85094e-07 ; 9.01460e-05 ; 3.23913e+03 
2.74924e+02 ; -1.44102e-02 ; -2.67684e-05 ; -7.27767e-07 ; 8.99194e-05 ; 3.24013e+03 
2.74920e+02 ; -1.49870e-02 ; -2.65002e-05 ; -7.56894e-07 ; 8.97526e-05 ; 3.24113e+03 
2.74926e+02 ; -1.43483e-02 ; -2.67326e-05 ; -7.24646e-07 ; 9.00626e-05 ; 3.24213e+03 
2.74920e+02 ; -1.41759e-02 ; -2.65776e-05 ; -7.15930e-07 ; 8.97526e-05 ; 3.24313e+03 
2.74920e+02 ; -1.52330e-02 ; -2.66908e-05 ; -7.69321e-07 ; 8.97466e-05 ; 3.24415e+03 
2.74927e+02 ; -1.43522e-02 ; -2.65180e-05 ; -7.24842e-07 ; 9.00744e-05 ; 3.24515e+03 
2.74921e+02 ; -1.46668e-02 ; -2.71378e-05 ; -7.40727e-07 ; 8.97764e-05 ; 3.24615e+03 
2.74930e+02 ; -1.22172e-02 ; -2.71676e-05 ; -6.17020e-07 ; 9.02532e-05 ; 3.24716e+03 
2.74925e+02 ; -1.39915e-02 ; -2.66252e-05 ; -7.06624e-07 ; 9.00088e-05 ; 3.24816e+03 
2.74923e+02 ; -1.09653e-02 ; -2.68994e-05 ; -5.53789e-07 ; 8.98956e-05 ; 3.24916e+03 
2.74926e+02 ; -1.23269e-02 ; -2.62974e-05 ; -6.22558e-07 ; 9.00566e-05 ; 3.25018e+03 
2.74922e+02 ; -1.23454e-02 ; -2.63094e-05 ; -6.23487e-07 ; 8.98540e-05 ; 3.25120e+03 
2.74936e+02 ; -1.17256e-02 ; -2.67982e-05 ; -5.92194e-07 ; 9.05572e-05 ; 3.25219e+03 
2.74935e+02 ; -1.04469e-02 ; -2.66194e-05 ; -5.27613e-07 ; 9.05156e-05 ; 3.25321e+03 
2.74941e+02 ; -9.89679e-03 ; -2.61484e-05 ; -4.99835e-07 ; 9.07838e-05 ; 3.25421e+03 
2.74937e+02 ; -9.91855e-03 ; -2.57432e-05 ; -5.00931e-07 ; 9.05870e-05 ; 3.25521e+03 
2.74940e+02 ; -9.76264e-03 ; -2.55882e-05 ; -4.93059e-07 ; 9.07718e-05 ; 3.25621e+03 
2.74943e+02 ; -9.96524e-03 ; -2.55524e-05 ; -5.03293e-07 ; 9.09208e-05 ; 3.25723e+03 
2.74954e+02 ; -1.07584e-02 ; -2.53438e-05 ; -5.43358e-07 ; 9.14692e-05 ; 3.25823e+03 
2.74952e+02 ; -1.03799e-02 ; -2.52902e-05 ; -5.24240e-07 ; 9.13798e-05 ; 3.25923e+03 
2.74957e+02 ; -1.03809e-02 ; -2.50100e-05 ; -5.24295e-07 ; 9.16004e-05 ; 3.26024e+03 
2.74959e+02 ; -9.55645e-03 ; -2.45510e-05 ; -4.82657e-07 ; 9.17136e-05 ; 3.26127e+03 
2.74968e+02 ; -8.72080e-03 ; -2.47418e-05 ; -4.40456e-07 ; 9.21486e-05 ; 3.26228e+03 
2.74966e+02 ; -9.74508e-03 ; -2.43306e-05 ; -4.92188e-07 ; 9.20832e-05 ; 3.26329e+03 
2.74964e+02 ; -8.33616e-03 ; -2.42710e-05 ; -4.21027e-07 ; 9.19818e-05 ; 3.26429e+03 
2.74977e+02 ; -8.99402e-03 ; -2.37940e-05 ; -4.54260e-07 ; 9.26136e-05 ; 3.26530e+03 
2.74976e+02 ; -8.96062e-03 ; -2.36748e-05 ; -4.52573e-07 ; 9.25718e-05 ; 3.26633e+03 
2.74984e+02 ; -1.03962e-02 ; -2.35438e-05 ; -5.25083e-07 ; 9.29652e-05 ; 3.26732e+03 
2.74989e+02 ; -1.04718e-02 ; -2.34842e-05 ; -5.28907e-07 ; 9.32156e-05 ; 3.26835e+03 
